POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 31, 0, 0, 86, 129, 3, 127, 3
1, 31, 0, 0, 86, 129, 3, 127, 3
2, 31, 0, 0, 86, 129, 3, 127, 3
3, 31, 0, 0, 86, 129, 3, 127, 3
4, 31, 0, 0, 86, 129, 3, 127, 3
5, 31, 0, 0, 86, 129, 3, 127, 3
6, 31, 0, 0, 86, 129, 3, 127, 3
7, 31, 0, 0, 86, 129, 3, 127, 3
8, 31, 0, 0, 86, 129, 3, 127, 3
9, 31, 0, 0, 86, 129, 3, 127, 3
10, 31, 0, 0, 86, 129, 3, 127, 3
11, 31, 0, 0, 86, 129, 3, 127, 3
12, 31, 0, 0, 86, 129, 3, 127, 3
13, 31, 0, 0, 86, 129, 3, 127, 3
14, 31, 0, 0, 86, 129, 3, 127, 3
15, 31, 0, 0, 86, 129, 3, 127, 3
16, 31, 0, 0, 86, 129, 3, 127, 3
17, 31, 0, 0, 86, 129, 3, 127, 3
18, 31, 0, 0, 86, 129, 3, 127, 3
19, 31, 0, 0, 86, 129, 3, 127, 3
20, 31, 0, 0, 86, 129, 3, 127, 3
21, 31, 0, 0, 86, 129, 3, 127, 3
22, 31, 0, 0, 86, 129, 3, 127, 3
23, 31, 0, 0, 86, 129, 3, 127, 3
24, 31, 0, 0, 86, 129, 3, 127, 3
25, 31, 0, 0, 86, 129, 3, 127, 3
26, 31, 0, 0, 86, 129, 3, 127, 3
27, 31, 0, 0, 86, 129, 3, 127, 3
28, 31, 0, 0, 86, 129, 3, 127, 3
29, 31, 0, 0, 86, 129, 3, 127, 3
30, 31, 0, 0, 86, 129, 3, 127, 3
31, 31, 0, 0, 86, 129, 3, 127, 3
32, 31, 0, 0, 86, 129, 3, 127, 3
33, 31, 0, 0, 86, 129, 3, 127, 3
34, 31, 0, 0, 86, 129, 3, 127, 3
35, 31, 0, 0, 86, 129, 3, 127, 3
36, 31, 0, 0, 86, 129, 3, 127, 3
37, 31, 0, 0, 86, 129, 3, 127, 3
38, 31, 0, 0, 86, 129, 3, 127, 3
39, 31, 0, 0, 86, 129, 3, 127, 3
40, 31, 0, 0, 86, 129, 3, 127, 3
41, 31, 0, 0, 86, 129, 3, 127, 3
42, 31, 0, 0, 86, 129, 3, 127, 3
43, 31, 0, 0, 86, 129, 3, 127, 3
44, 31, 0, 0, 86, 129, 3, 127, 3
45, 31, 0, 0, 86, 129, 3, 127, 3
46, 31, 0, 0, 86, 129, 3, 127, 3
47, 31, 0, 0, 86, 129, 3, 127, 3
48, 31, 0, 0, 86, 129, 3, 127, 3
49, 31, 0, 0, 86, 129, 3, 127, 3
50, 31, 0, 0, 86, 129, 3, 127, 3
51, 31, 0, 0, 86, 129, 3, 127, 3
52, 31, 0, 0, 86, 129, 3, 127, 3
53, 31, 0, 0, 86, 129, 3, 127, 3
54, 31, 0, 0, 86, 129, 3, 127, 3
55, 31, 0, 0, 86, 129, 3, 127, 3
56, 31, 0, 0, 86, 129, 3, 127, 3
57, 31, 0, 0, 86, 129, 3, 127, 3
58, 31, 0, 0, 86, 129, 3, 127, 3
59, 31, 0, 0, 86, 129, 3, 127, 3
60, 31, 0, 0, 86, 129, 3, 127, 3
61, 31, 0, 0, 86, 129, 3, 127, 3
62, 31, 0, 0, 86, 129, 3, 127, 3
63, 31, 0, 0, 86, 129, 3, 127, 3
64, 31, 0, 0, 86, 129, 3, 127, 3
65, 31, 0, 0, 86, 129, 3, 127, 3
66, 31, 0, 0, 86, 129, 3, 127, 3
67, 31, 0, 0, 86, 129, 3, 127, 3
68, 31, 0, 0, 86, 129, 3, 127, 3
69, 31, 0, 0, 86, 129, 3, 127, 3
70, 31, 0, 0, 86, 129, 3, 127, 3
71, 31, 0, 0, 86, 129, 3, 127, 3
72, 31, 0, 0, 86, 129, 3, 127, 3
73, 31, 0, 0, 86, 129, 3, 127, 3
74, 31, 0, 0, 86, 129, 3, 127, 3
75, 31, 0, 0, 86, 129, 3, 127, 3
76, 31, 0, 0, 86, 129, 3, 127, 3
77, 31, 0, 0, 86, 129, 3, 127, 3
78, 31, 0, 0, 86, 129, 3, 127, 3
79, 31, 0, 0, 86, 129, 3, 127, 3
80, 31, 0, 0, 86, 129, 3, 127, 3
81, 31, 0, 0, 86, 129, 3, 127, 3
82, 31, 0, 0, 86, 129, 3, 127, 3
83, 31, 0, 0, 86, 129, 3, 127, 3
84, 31, 0, 0, 86, 129, 3, 127, 3
85, 31, 0, 0, 86, 129, 3, 127, 3
86, 31, 0, 0, 86, 129, 3, 127, 3
87, 31, 0, 0, 86, 129, 3, 127, 3
88, 31, 0, 0, 86, 129, 3, 127, 3
89, 31, 0, 0, 86, 129, 3, 127, 3
