POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 48, 0, 0, 112, 123, 13, 133, 11
1, 48, 34.8875, 0, 111, 123, 13, 133, 11
2, 46, 39.8978, 0, 111, 123, 13, 133, 11
3, 48, 41.6076, 0, 108, 123, 13, 133, 11
4, 48, 44.6774, 0, 106, 123, 13, 133, 11
5, 47, 42.6687, 0, 108, 123, 13, 133, 11
6, 50, 36.6686, 0, 105, 123, 14, 133, 12
7, 48, 32.0906, 0, 108, 123, 13, 133, 11
8, 47, 22.7925, 0, 108, 123, 13, 133, 11
9, 46, 26.9093, 0, 108, 123, 13, 133, 11
10, 45, 35.9554, 0, 109, 123, 13, 133, 11
11, 44, 40.2954, 0, 110, 123, 13, 133, 11
12, 43, 45.8682, 0, 111, 123, 13, 133, 11
13, 42, 43.1501, 0, 113, 123, 13, 133, 11
14, 45, 46.6208, 0, 113, 123, 13, 133, 11
15, 45, 42.5539, 0, 114, 123, 13, 133, 11
16, 45, 39.7636, 0, 114, 123, 13, 133, 11
17, 45, 44.451, 0, 114, 123, 13, 133, 11
18, 48, 51.591, 0, 109, 124, 13, 132, 12
19, 42, 67.0257, 0, 114, 123, 12, 133, 11
20, 44, 54.3754, 0, 114, 123, 13, 133, 11
21, 47, 54.7463, 0, 114, 123, 13, 133, 11
22, 53, 55.7005, 0, 111, 124, 14, 132, 12
23, 49, 43.1242, 0, 114, 123, 13, 133, 11
24, 48, 39.7234, 0, 114, 123, 13, 133, 11
25, 46, 45.955, 0, 114, 123, 13, 133, 11
26, 46, 49.6669, 0, 114, 123, 13, 133, 11
27, 49, 54.9042, 0, 110, 124, 13, 132, 11
28, 45, 55.3249, 0, 113, 123, 13, 133, 11
29, 47, 47.7004, 0, 113, 123, 13, 133, 11
30, 49, 43.371, 0, 113, 123, 13, 133, 11
31, 51, 40.3365, 0, 114, 123, 14, 133, 11
32, 52, 38.7952, 0, 114, 123, 14, 133, 11
33, 52, 39.8392, 0, 113, 123, 14, 133, 11
