POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 98, 0, 0, 117, 130, 13, 124, 13
1, 98, 35.4073, 0, 117, 130, 13, 124, 13
2, 98, 36.8461, 0, 117, 130, 13, 124, 13
3, 98, 36.0146, 0, 117, 130, 13, 124, 13
4, 98, 36.9169, 0, 117, 130, 13, 124, 13
5, 98, 34.9284, 0, 117, 130, 13, 124, 13
6, 99, 36.2643, 0, 116, 130, 13, 124, 13
7, 99, 34.7362, 0, 116, 130, 13, 124, 13
8, 99, 36.7201, 0, 116, 130, 13, 124, 13
9, 99, 34.9584, 0, 116, 130, 13, 124, 13
10, 99, 35.6044, 0, 116, 130, 13, 124, 13
11, 98, 33.1136, 0, 116, 130, 13, 124, 13
12, 99, 36.5976, 0, 116, 130, 13, 124, 13
13, 99, 35.7504, 0, 116, 130, 13, 124, 13
14, 99, 36.8844, 0, 116, 130, 13, 124, 13
15, 99, 35.2237, 0, 117, 130, 13, 124, 13
16, 99, 35.7513, 0, 117, 130, 13, 124, 13
17, 99, 35.5073, 0, 117, 130, 13, 124, 13
18, 100, 36.6464, 0, 117, 130, 13, 124, 13
19, 100, 36.2243, 0, 117, 130, 13, 124, 13
20, 100, 36.646, 0, 117, 130, 13, 124, 13
21, 100, 36.99, 0, 117, 130, 13, 124, 13
22, 99, 37.2111, 0, 117, 130, 13, 124, 13
23, 99, 35.9603, 0, 117, 130, 13, 124, 13
24, 99, 36.2794, 0, 117, 130, 13, 124, 13
25, 100, 36.4535, 0, 117, 130, 13, 124, 13
26, 99, 38.069, 0, 117, 130, 13, 124, 13
27, 99, 36.3508, 0, 117, 130, 13, 124, 13
28, 99, 36.2934, 0, 117, 130, 13, 124, 13
29, 99, 37.0158, 0, 117, 130, 13, 124, 13
30, 99, 37.5961, 0, 117, 130, 13, 123, 13
31, 99, 36.0628, 0, 117, 130, 13, 123, 13
32, 99, 36.9418, 0, 117, 130, 13, 123, 13
33, 99, 37.2001, 0, 117, 130, 13, 123, 13
34, 99, 36.5504, 0, 117, 130, 13, 123, 13
35, 99, 35.6228, 0, 117, 130, 13, 123, 13
36, 99, 35.4901, 0, 117, 130, 13, 123, 13
37, 99, 36.716, 0, 117, 130, 13, 123, 13
38, 99, 35.8099, 0, 117, 130, 13, 123, 13
39, 99, 36.854, 0, 117, 130, 13, 124, 13
40, 99, 36.2326, 0, 117, 130, 13, 124, 13
41, 99, 36.3832, 0, 117, 130, 13, 123, 13
