POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 28, 0, 0, 120, 124, 10, 133, 11
1, 26, 35.1264, 0, 123, 124, 10, 134, 11
2, 38, 78.8004, 0, 111, 125, 13, 131, 12
3, 41, 57.8704, 0, 110, 125, 14, 131, 13
4, 41, 52.9281, 0, 110, 125, 14, 131, 14
5, 38, 55.2208, 0, 112, 125, 13, 131, 13
6, 35, 51.3443, 0, 113, 125, 12, 132, 11
7, 27, 52.2463, 0, 121, 124, 10, 133, 11
8, 26, 26.3014, 0, 125, 124, 10, 133, 10
9, 26, 23.4762, 0, 124, 124, 10, 133, 11
10, 31, 39.7181, 0, 120, 124, 11, 133, 11
11, 32, 34.5704, 0, 119, 124, 11, 132, 11
12, 37, 47.2551, 0, 115, 125, 12, 131, 12
13, 34, 39.8056, 0, 118, 125, 12, 132, 12
14, 36, 41.3112, 0, 114, 125, 12, 131, 12
15, 36, 34.983, 0, 114, 125, 12, 132, 12
16, 32, 37.1756, 0, 119, 124, 12, 133, 11
17, 33, 32.2036, 0, 118, 124, 12, 132, 12
18, 29, 38.5943, 0, 121, 124, 11, 133, 11
19, 28, 25.8296, 0, 123, 124, 11, 133, 11
20, 29, 24.7623, 0, 121, 124, 11, 133, 11
21, 33, 36.7226, 0, 118, 124, 12, 133, 12
22, 35, 33.1475, 0, 117, 124, 12, 132, 12
23, 35, 30.2821, 0, 117, 124, 12, 133, 12
24, 36, 29.2578, 0, 117, 124, 12, 132, 12
25, 41, 38.6875, 0, 113, 125, 14, 132, 13
26, 38, 42.6591, 0, 115, 125, 13, 132, 13
27, 41, 42.9945, 0, 113, 125, 14, 132, 13
28, 42, 44.3907, 0, 113, 125, 14, 132, 13
29, 42, 37.8403, 0, 112, 125, 14, 132, 13
30, 42, 33.5224, 0, 112, 125, 14, 132, 13
31, 39, 38.2479, 0, 114, 125, 13, 132, 13
32, 34, 41.8313, 0, 117, 124, 12, 133, 12
33, 33, 37.2116, 0, 119, 124, 12, 133, 12
34, 33, 34.2168, 0, 119, 124, 12, 133, 12
35, 33, 28.4459, 0, 120, 124, 12, 133, 12
36, 35, 30.9533, 0, 118, 124, 12, 133, 12
37, 37, 35.5154, 0, 116, 124, 13, 132, 13
38, 34, 40.7212, 0, 119, 124, 12, 133, 12
39, 34, 32.2473, 0, 118, 124, 12, 133, 12
40, 33, 34.7505, 0, 119, 124, 12, 133, 12
41, 30, 37.3639, 0, 122, 124, 11, 133, 11
42, 35, 41.2785, 0, 119, 124, 12, 133, 12
43, 32, 34.9903, 0, 121, 124, 12, 133, 12
44, 31, 31.4664, 0, 122, 124, 12, 133, 12
45, 33, 40.294, 0, 118, 124, 12, 133, 12
46, 35, 40.1246, 0, 118, 124, 13, 133, 12
47, 34, 38.5367, 0, 120, 124, 12, 133, 12
48, 33, 28.8186, 0, 120, 124, 12, 133, 12
49, 33, 25.6974, 0, 121, 124, 12, 133, 12
50, 32, 28.5673, 0, 121, 124, 12, 133, 12
51, 33, 29.0661, 0, 122, 124, 12, 133, 12
52, 33, 23.2464, 0, 122, 124, 12, 133, 12
53, 33, 24.1263, 0, 122, 124, 12, 133, 12
54, 33, 27.5169, 0, 122, 124, 12, 133, 12
55, 33, 32.3133, 0, 121, 124, 12, 133, 12
56, 34, 36.906, 0, 121, 124, 12, 133, 12
57, 35, 37.5087, 0, 120, 124, 12, 133, 12
58, 35, 31.1025, 0, 120, 124, 12, 133, 12
59, 35, 33.2322, 0, 121, 124, 12, 133, 12
60, 35, 31.5427, 0, 120, 124, 12, 133, 12
61, 35, 33.8303, 0, 121, 124, 12, 133, 12
62, 35, 23.1762, 0, 120, 124, 12, 134, 12
63, 35, 30.6446, 0, 120, 124, 12, 133, 12
64, 35, 25.4111, 0, 120, 124, 12, 133, 12
65, 35, 29.8901, 0, 120, 124, 12, 133, 12
66, 35, 31.1502, 0, 120, 124, 12, 133, 12
67, 35, 29.3166, 0, 121, 124, 12, 133, 12
68, 33, 37.1382, 0, 121, 124, 12, 133, 12
69, 32, 39.8699, 0, 122, 124, 12, 133, 12
70, 31, 41.5824, 0, 123, 124, 11, 133, 11
