POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 18, 0, 0, 99, 126, 5, 126, 7
1, 18, 5.92154, 0, 98, 126, 5, 126, 7
2, 18, 5.68867, 0, 98, 126, 5, 126, 7
3, 18, 6.66353, 0, 98, 126, 5, 126, 7
4, 18, 6.44477, 0, 98, 126, 5, 126, 7
5, 18, 6.49749, 0, 98, 126, 5, 126, 7
6, 18, 7.06895, 0, 98, 126, 5, 126, 7
7, 18, 8.03524, 0, 98, 126, 5, 126, 7
8, 19, 8.28388, 0, 98, 126, 5, 126, 7
9, 18, 9.34777, 0, 98, 126, 5, 126, 7
10, 18, 8.90749, 0, 98, 126, 5, 126, 7
11, 18, 9.31204, 0, 98, 126, 5, 126, 7
12, 18, 9.12271, 0, 98, 126, 5, 126, 7
13, 18, 9.76002, 0, 98, 126, 5, 126, 7
14, 18, 9.78897, 0, 98, 126, 5, 126, 7
15, 18, 10.5327, 0, 98, 126, 5, 126, 7
16, 18, 9.95738, 0, 98, 126, 5, 126, 7
17, 18, 10.3476, 0, 98, 126, 5, 126, 7
18, 18, 10.8464, 0, 98, 126, 5, 126, 7
19, 18, 10.8605, 0, 98, 126, 5, 126, 7
20, 18, 11.0439, 0, 98, 126, 5, 126, 7
21, 18, 11.04, 0, 98, 126, 5, 126, 7
22, 18, 11.2639, 0, 98, 126, 5, 126, 7
23, 18, 10.278, 0, 98, 126, 5, 126, 7
24, 18, 8.56716, 0, 98, 126, 5, 126, 7
25, 18, 8.72263, 0, 98, 126, 5, 126, 7
26, 18, 8.22233, 0, 98, 126, 5, 126, 7
27, 18, 7.69788, 0, 98, 126, 5, 126, 7
28, 18, 6.1854, 0, 98, 126, 5, 126, 7
29, 18, 5.77691, 0, 98, 126, 5, 126, 7
30, 18, 5.90294, 0, 98, 126, 5, 126, 7
31, 18, 5.92554, 0, 97, 126, 5, 126, 7
32, 18, 6.25182, 0, 97, 126, 5, 126, 7
33, 18, 6.5299, 0, 97, 126, 5, 126, 7
34, 18, 6.24698, 0, 97, 126, 5, 126, 7
35, 18, 6.78747, 0, 97, 126, 5, 126, 7
36, 18, 6.35931, 0, 97, 126, 5, 126, 7
37, 18, 6.6518, 0, 97, 126, 5, 126, 7
38, 18, 7.81419, 0, 97, 126, 5, 126, 7
39, 18, 7.3668, 0, 97, 126, 5, 126, 7
40, 18, 7.04104, 0, 97, 126, 5, 126, 7
41, 18, 8.15191, 0, 97, 126, 5, 126, 7
42, 19, 8.8613, 0, 97, 126, 5, 126, 7
43, 18, 8.53821, 0, 97, 126, 5, 126, 7
44, 19, 9.39237, 0, 97, 126, 5, 126, 7
45, 19, 9.38192, 0, 97, 126, 5, 126, 7
46, 18, 11.0978, 0, 97, 126, 5, 126, 7
47, 19, 11.4427, 0, 97, 126, 5, 126, 7
48, 18, 11.281, 0, 97, 126, 5, 126, 7
49, 18, 11.0421, 0, 97, 126, 5, 126, 6
50, 18, 12.0289, 0, 97, 126, 5, 126, 6
51, 18, 12.0145, 0, 97, 126, 5, 126, 6
52, 18, 10.7299, 0, 97, 126, 5, 126, 6
53, 18, 11.4077, 0, 97, 126, 5, 126, 6
54, 18, 11.7795, 0, 97, 126, 5, 126, 6
55, 18, 10.7966, 0, 97, 126, 5, 126, 6
56, 18, 10.5848, 0, 97, 126, 5, 126, 7
57, 18, 11.7082, 0, 97, 126, 5, 126, 7
58, 19, 11.6921, 0, 97, 126, 5, 126, 7
59, 19, 9.88216, 0, 97, 126, 5, 126, 7
60, 19, 9.59749, 0, 97, 126, 5, 126, 7
61, 19, 8.74022, 0, 97, 126, 5, 126, 7
62, 19, 8.85624, 0, 97, 126, 5, 126, 7
63, 19, 9.25207, 0, 97, 126, 5, 126, 7
64, 19, 8.49504, 0, 97, 126, 5, 126, 7
65, 19, 8.84033, 0, 97, 126, 5, 126, 7
66, 19, 8.43984, 0, 97, 126, 5, 126, 7
67, 19, 7.70313, 0, 97, 126, 6, 126, 7
68, 19, 7.36432, 0, 97, 126, 5, 126, 7
69, 19, 7.18769, 0, 96, 126, 5, 126, 7
70, 19, 6.87516, 0, 96, 126, 5, 126, 7
71, 19, 7.44984, 0, 96, 126, 6, 126, 7
72, 19, 6.51484, 0, 96, 126, 5, 126, 7
73, 20, 6.63499, 0, 96, 126, 6, 126, 7
74, 19, 6.86133, 0, 96, 126, 6, 126, 7
75, 19, 7.41408, 0, 96, 126, 5, 126, 7
76, 19, 8.36675, 0, 96, 126, 5, 126, 7
77, 20, 8.3253, 0, 96, 126, 5, 126, 7
78, 19, 10.1214, 0, 96, 126, 5, 126, 7
79, 19, 10.2956, 0, 96, 126, 5, 126, 7
80, 19, 9.92042, 0, 96, 126, 5, 126, 7
81, 19, 10.4568, 0, 96, 126, 5, 126, 7
82, 19, 10.3432, 0, 96, 126, 5, 126, 7
83, 19, 11.7145, 0, 96, 126, 5, 126, 6
84, 19, 11.6992, 0, 96, 126, 5, 126, 6
85, 19, 11.5114, 0, 96, 126, 5, 126, 6
86, 19, 13.7714, 0, 96, 126, 5, 126, 6
87, 19, 12.3653, 0, 96, 126, 5, 126, 6
88, 19, 11.8947, 0, 96, 126, 5, 126, 6
89, 19, 12.4953, 0, 96, 126, 5, 126, 6
90, 19, 12.8114, 0, 96, 126, 5, 126, 6
91, 19, 11.9457, 0, 96, 126, 5, 126, 6
92, 19, 13.4731, 0, 96, 126, 5, 126, 6
93, 19, 13.6277, 0, 95, 126, 5, 126, 6
94, 19, 12.8965, 0, 96, 126, 5, 126, 6
95, 19, 11.549, 0, 96, 126, 5, 126, 6
96, 20, 10.4309, 0, 96, 126, 5, 126, 6
97, 20, 10.7148, 0, 96, 126, 5, 126, 6
98, 20, 9.77105, 0, 96, 126, 5, 126, 6
99, 19, 10.842, 0, 96, 126, 5, 126, 6
100, 20, 9.17682, 0, 96, 126, 5, 126, 6
101, 20, 8.90223, 0, 96, 126, 5, 126, 6
102, 20, 8.43546, 0, 96, 126, 5, 126, 6
103, 20, 8.33687, 0, 96, 126, 5, 126, 6
104, 19, 8.08595, 0, 96, 126, 5, 126, 6
105, 19, 7.36776, 0, 96, 126, 5, 126, 6
106, 19, 7.01438, 0, 96, 126, 5, 126, 6
107, 20, 7.17658, 0, 96, 126, 5, 126, 6
108, 20, 6.88636, 0, 96, 126, 5, 126, 6
109, 20, 7.17949, 0, 96, 126, 5, 126, 6
110, 20, 7.36185, 0, 96, 126, 5, 126, 6
111, 20, 7.45531, 0, 96, 126, 5, 126, 6
112, 20, 9.23309, 0, 96, 126, 5, 126, 6
