POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 26, 0, 0, 88, 127, 13, 129, 6
1, 26, 22.8981, 0, 86, 127, 13, 129, 6
2, 26, 24.5444, 0, 85, 127, 13, 129, 6
3, 25, 22.2475, 0, 85, 127, 13, 129, 6
4, 25, 21.4215, 0, 84, 127, 13, 129, 6
5, 25, 23.4241, 0, 84, 127, 13, 128, 6
6, 24, 23.2022, 0, 84, 127, 13, 128, 6
7, 25, 23.5128, 0, 83, 127, 12, 128, 6
8, 24, 22.1904, 0, 83, 127, 12, 128, 6
9, 24, 19.9325, 0, 83, 127, 13, 128, 6
10, 24, 21.0318, 0, 83, 127, 13, 128, 6
11, 24, 21.2727, 0, 83, 127, 13, 129, 6
12, 24, 20.4296, 0, 84, 127, 13, 129, 6
13, 24, 20.2367, 0, 85, 127, 13, 129, 6
14, 24, 19.7958, 0, 85, 127, 13, 129, 6
15, 24, 22.2108, 0, 86, 127, 13, 129, 6
16, 24, 20.9298, 0, 86, 127, 13, 129, 6
17, 24, 20.3055, 0, 86, 127, 13, 129, 6
18, 25, 19.5426, 0, 87, 127, 13, 129, 6
19, 25, 20.1871, 0, 87, 126, 13, 129, 6
20, 25, 20.0125, 0, 86, 126, 13, 129, 6
21, 26, 19.6338, 0, 85, 127, 13, 129, 6
22, 26, 17.1693, 0, 84, 127, 13, 129, 6
23, 26, 18.5839, 0, 84, 127, 13, 129, 6
24, 27, 20.3055, 0, 83, 127, 13, 129, 6
25, 27, 19.3667, 0, 83, 127, 13, 128, 6
26, 26, 19.6639, 0, 82, 127, 13, 128, 6
27, 26, 20.2071, 0, 82, 127, 12, 128, 6
28, 26, 20.5271, 0, 82, 127, 12, 128, 6
29, 26, 18.976, 0, 81, 127, 12, 128, 6
30, 26, 20.1709, 0, 81, 127, 12, 128, 6
31, 25, 20.3175, 0, 81, 127, 12, 128, 6
32, 26, 20.0126, 0, 82, 127, 12, 129, 6
33, 26, 20.7728, 0, 82, 127, 12, 129, 6
34, 26, 19.4286, 0, 83, 127, 12, 129, 6
35, 26, 19.6084, 0, 83, 127, 12, 129, 6
36, 26, 20.2696, 0, 83, 127, 12, 129, 6
37, 26, 20.6355, 0, 84, 127, 12, 129, 6
38, 26, 20.9619, 0, 84, 127, 12, 129, 6
39, 26, 20.1371, 0, 85, 127, 12, 129, 6
40, 27, 20.792, 0, 85, 127, 12, 129, 6
41, 27, 19.2016, 0, 85, 127, 12, 129, 6
42, 27, 22.0558, 0, 85, 127, 12, 129, 6
43, 27, 19.5288, 0, 85, 127, 12, 129, 6
44, 28, 21.3118, 0, 85, 127, 12, 129, 6
45, 28, 19.0899, 0, 85, 127, 12, 129, 6
46, 28, 20.5825, 0, 86, 127, 12, 129, 6
47, 28, 20.4313, 0, 86, 127, 12, 129, 6
48, 29, 19.5891, 0, 87, 127, 12, 129, 6
49, 29, 20.8521, 0, 87, 127, 12, 129, 6
50, 28, 17.5005, 0, 87, 127, 12, 129, 6
