POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 79, 0, 0, 87, 120, 36, 128, 26
1, 79, 11.4219, 0, 87, 120, 36, 128, 26
2, 79, 10.481, 0, 87, 120, 36, 128, 26
3, 79, 8.35212, 0, 87, 120, 36, 128, 26
4, 79, 7.71669, 0, 87, 120, 36, 128, 26
5, 79, 8.28873, 0, 87, 120, 36, 128, 26
6, 79, 7.24205, 0, 87, 120, 36, 128, 26
7, 79, 7.81204, 0, 87, 120, 36, 128, 26
8, 79, 9.05626, 0, 87, 120, 36, 128, 26
9, 79, 9.53739, 0, 87, 120, 36, 128, 26
10, 79, 9.48132, 0, 87, 120, 36, 128, 26
11, 79, 8.62998, 0, 87, 120, 36, 128, 26
12, 79, 8.01868, 0, 87, 120, 36, 128, 26
13, 79, 8.05989, 0, 87, 120, 36, 128, 26
14, 79, 8.16528, 0, 87, 120, 36, 128, 26
15, 79, 8.94515, 0, 87, 120, 36, 128, 26
16, 79, 8.81721, 0, 87, 120, 36, 128, 26
17, 79, 9.09706, 0, 87, 120, 36, 128, 26
18, 79, 10.5857, 0, 87, 120, 36, 128, 26
19, 79, 12.6562, 0, 87, 120, 36, 128, 26
20, 79, 13.5023, 0, 87, 119, 36, 128, 26
21, 79, 13.9635, 0, 87, 119, 36, 128, 26
22, 79, 13.7166, 0, 87, 119, 36, 128, 26
23, 79, 12.6034, 0, 87, 119, 36, 128, 26
24, 79, 10.8617, 0, 87, 119, 36, 128, 26
25, 80, 11.8053, 0, 87, 119, 36, 128, 26
26, 80, 10.6248, 0, 87, 119, 36, 128, 26
27, 80, 9.17541, 0, 87, 119, 36, 128, 26
28, 80, 8.196, 0, 87, 119, 36, 128, 26
29, 80, 8.40621, 0, 87, 119, 36, 128, 26
30, 80, 9.29129, 0, 87, 119, 36, 128, 26
31, 80, 10.9673, 0, 87, 119, 36, 128, 26
32, 80, 10.9227, 0, 87, 119, 36, 128, 26
33, 80, 11.6165, 0, 87, 119, 36, 128, 26
34, 80, 9.17797, 0, 87, 119, 36, 128, 26
35, 80, 8.90368, 0, 87, 119, 36, 128, 26
36, 80, 8.41588, 0, 87, 119, 36, 128, 26
37, 80, 7.07609, 0, 87, 119, 36, 128, 26
38, 80, 8.35395, 0, 87, 119, 36, 128, 26
