POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 78, 0, 0, 124, 128, 16, 128, 10
1, 78, 7.49208, 0, 124, 128, 16, 128, 10
2, 78, 6.63892, 0, 123, 128, 16, 128, 10
3, 78, 6.90703, 0, 123, 128, 16, 128, 10
4, 78, 6.56394, 0, 123, 128, 16, 128, 10
5, 78, 7.48203, 0, 123, 128, 17, 128, 10
6, 78, 8.39488, 0, 123, 128, 17, 128, 10
7, 78, 8.10896, 0, 123, 128, 17, 128, 10
8, 77, 9.65763, 0, 123, 128, 17, 128, 10
9, 76, 11.0916, 0, 124, 128, 17, 128, 10
10, 75, 12.2493, 0, 124, 127, 16, 129, 10
11, 73, 12.6465, 0, 125, 127, 16, 129, 11
12, 71, 12.6141, 0, 126, 127, 16, 129, 11
13, 69, 13.4667, 0, 126, 127, 16, 130, 11
14, 67, 14.9458, 0, 127, 126, 16, 130, 11
15, 64, 14.2992, 0, 128, 126, 16, 131, 12
16, 62, 12.6927, 0, 129, 126, 16, 131, 12
17, 61, 11.0461, 0, 130, 126, 16, 131, 12
18, 59, 10.5422, 0, 130, 125, 16, 131, 12
19, 58, 11.06, 0, 131, 125, 15, 132, 12
20, 57, 9.11909, 0, 131, 125, 15, 132, 13
21, 56, 7.32424, 0, 131, 125, 15, 132, 13
22, 55, 6.88712, 0, 132, 125, 15, 132, 13
23, 55, 6.472, 0, 132, 125, 15, 132, 13
24, 54, 5.8851, 0, 132, 125, 15, 132, 13
25, 54, 5.67928, 0, 131, 125, 15, 132, 13
26, 54, 5.81329, 0, 131, 125, 15, 132, 13
27, 55, 6.53298, 0, 131, 125, 15, 132, 13
28, 56, 7.97805, 0, 130, 125, 15, 132, 13
29, 57, 9.52906, 0, 129, 125, 15, 132, 13
30, 59, 11.3217, 0, 128, 126, 15, 131, 13
31, 60, 10.4232, 0, 127, 126, 15, 131, 12
32, 62, 10.8497, 0, 126, 126, 15, 131, 12
33, 64, 11.9811, 0, 125, 126, 15, 131, 12
34, 65, 12.3578, 0, 124, 126, 15, 130, 12
35, 67, 12.3932, 0, 123, 127, 15, 130, 11
36, 69, 12.4348, 0, 122, 127, 15, 130, 11
37, 71, 12.345, 0, 121, 127, 16, 129, 11
38, 72, 11.7432, 0, 120, 127, 16, 129, 11
39, 74, 12.5679, 0, 119, 128, 16, 129, 11
40, 75, 10.5382, 0, 118, 128, 16, 128, 10
41, 76, 8.37933, 0, 117, 128, 16, 128, 11
42, 76, 6.50084, 0, 117, 128, 16, 128, 10
43, 76, 6.56718, 0, 116, 128, 16, 128, 11
44, 77, 6.71596, 0, 116, 128, 16, 128, 11
45, 77, 6.92748, 0, 116, 128, 16, 128, 11
46, 77, 5.90038, 0, 115, 128, 16, 128, 11
47, 77, 7.1558, 0, 115, 128, 16, 128, 10
48, 77, 7.03175, 0, 115, 128, 16, 128, 11
49, 77, 7.64651, 0, 114, 128, 16, 128, 11
50, 77, 7.86318, 0, 114, 128, 16, 128, 11
51, 76, 6.97734, 0, 114, 128, 16, 128, 11
52, 76, 6.87394, 0, 113, 128, 16, 127, 11
53, 76, 7.70025, 0, 113, 128, 16, 127, 11
54, 76, 7.97388, 0, 113, 128, 16, 127, 11
55, 76, 7.18859, 0, 112, 128, 16, 127, 11
56, 76, 6.60188, 0, 112, 128, 16, 127, 11
57, 76, 6.54521, 0, 112, 128, 16, 127, 11
58, 76, 7.48064, 0, 111, 128, 16, 127, 11
59, 76, 7.16299, 0, 111, 128, 16, 127, 11
60, 76, 8.17083, 0, 111, 128, 16, 127, 11
61, 76, 8.11781, 0, 110, 128, 16, 127, 11
62, 76, 6.23331, 0, 110, 128, 16, 127, 11
63, 75, 6.73755, 0, 110, 128, 16, 127, 11
64, 75, 7.13211, 0, 109, 128, 16, 127, 11
65, 76, 7.72906, 0, 109, 128, 16, 127, 11
66, 76, 7.52508, 0, 109, 128, 16, 127, 11
67, 76, 7.36432, 0, 108, 128, 16, 127, 11
68, 76, 7.46648, 0, 108, 129, 16, 127, 11
69, 76, 7.3268, 0, 107, 129, 16, 127, 11
70, 76, 7.44657, 0, 107, 129, 16, 127, 11
71, 76, 7.54684, 0, 107, 129, 16, 127, 11
72, 75, 7.74542, 0, 106, 129, 16, 127, 11
73, 75, 6.73573, 0, 106, 129, 16, 127, 11
74, 75, 7.05967, 0, 106, 129, 16, 127, 11
75, 75, 7.02552, 0, 105, 129, 16, 127, 11
76, 75, 7.59818, 0, 105, 129, 16, 127, 11
77, 75, 6.89137, 0, 104, 129, 16, 127, 11
78, 75, 6.23875, 0, 104, 129, 16, 127, 11
79, 75, 6.5622, 0, 104, 129, 16, 127, 11
80, 75, 7.66789, 0, 103, 129, 15, 127, 11
81, 75, 7.52034, 0, 103, 129, 15, 127, 11
82, 75, 7.29156, 0, 102, 129, 15, 127, 11
83, 75, 7.40204, 0, 102, 129, 15, 127, 11
84, 75, 8.12642, 0, 102, 129, 15, 127, 11
85, 74, 7.20771, 0, 101, 129, 15, 127, 11
86, 74, 6.77092, 0, 101, 129, 15, 127, 11
87, 74, 6.57391, 0, 100, 129, 15, 127, 11
88, 74, 6.52007, 0, 100, 129, 15, 127, 11
89, 74, 6.93437, 0, 99, 129, 15, 127, 11
90, 74, 7.6271, 0, 99, 129, 15, 127, 11
91, 73, 7.59216, 0, 98, 129, 15, 127, 11
92, 73, 7.025, 0, 98, 129, 15, 127, 11
93, 73, 6.34935, 0, 98, 129, 15, 127, 11
94, 73, 6.05223, 0, 97, 129, 15, 127, 11
95, 72, 6.69592, 0, 97, 129, 15, 127, 11
96, 72, 7.48268, 0, 96, 129, 15, 127, 11
97, 72, 8.28578, 0, 96, 129, 15, 127, 11
98, 72, 8.13268, 0, 95, 129, 15, 127, 11
99, 72, 8.2601, 0, 95, 129, 15, 127, 11
100, 71, 8.70561, 0, 94, 129, 15, 127, 11
101, 71, 9.37459, 0, 94, 129, 15, 127, 10
102, 71, 10.8087, 0, 94, 129, 15, 127, 10
103, 70, 9.45351, 0, 93, 129, 14, 127, 10
104, 70, 7.88322, 0, 93, 129, 14, 127, 10
105, 70, 7.23981, 0, 93, 129, 14, 127, 10
106, 69, 7.15117, 0, 92, 129, 14, 127, 10
107, 69, 6.6625, 0, 92, 129, 14, 127, 10
108, 69, 6.52048, 0, 92, 129, 14, 127, 10
109, 68, 8.08301, 0, 91, 129, 14, 127, 10
110, 68, 6.9408, 0, 91, 129, 14, 127, 10
111, 67, 7.80776, 0, 90, 129, 14, 127, 10
112, 67, 7.88799, 0, 90, 129, 14, 127, 10
113, 67, 8.20071, 0, 90, 129, 14, 127, 10
114, 66, 8.99063, 0, 89, 129, 14, 127, 10
115, 66, 7.57958, 0, 89, 129, 14, 127, 10
116, 66, 7.96438, 0, 89, 129, 14, 127, 10
117, 66, 9.16623, 0, 89, 129, 14, 127, 10
118, 66, 8.73938, 0, 88, 129, 14, 127, 10
119, 65, 9.11786, 0, 88, 129, 14, 127, 10
120, 65, 9.17339, 0, 88, 129, 14, 127, 10
