POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 29, 0, 0, 70, 127, 19, 129, 11
1, 29, 9.18965, 0, 71, 127, 19, 129, 11
2, 29, 9.58788, 0, 71, 127, 19, 129, 11
3, 29, 9.8421, 0, 71, 127, 19, 129, 11
4, 29, 9.71566, 0, 71, 127, 19, 129, 11
5, 29, 10.124, 0, 71, 127, 19, 129, 11
6, 29, 9.46544, 0, 71, 127, 19, 129, 11
7, 29, 9.62217, 0, 71, 127, 19, 129, 11
8, 29, 9.53015, 0, 71, 127, 19, 129, 11
9, 30, 10.2956, 0, 71, 127, 19, 129, 11
10, 29, 10.2467, 0, 71, 127, 19, 129, 11
11, 29, 10.5648, 0, 71, 127, 19, 129, 11
12, 29, 10.5553, 0, 71, 127, 19, 129, 11
13, 30, 11.1652, 0, 71, 127, 19, 129, 11
14, 30, 11.5537, 0, 71, 127, 19, 129, 11
15, 30, 11.7538, 0, 71, 127, 20, 129, 11
16, 30, 11.7684, 0, 72, 127, 20, 129, 11
17, 30, 11.8398, 0, 72, 127, 20, 129, 11
18, 30, 12.4562, 0, 72, 127, 20, 129, 11
19, 30, 12.3352, 0, 72, 126, 20, 129, 11
20, 30, 12.2051, 0, 72, 126, 20, 129, 11
21, 30, 12.3981, 0, 72, 126, 20, 129, 11
22, 31, 12.0478, 0, 72, 126, 20, 129, 11
23, 31, 12.6044, 0, 72, 126, 20, 129, 11
24, 31, 12.3281, 0, 72, 126, 20, 129, 11
25, 31, 12.3529, 0, 72, 126, 20, 129, 11
26, 31, 11.3827, 0, 72, 126, 20, 129, 11
27, 32, 12.9159, 0, 73, 126, 20, 129, 11
28, 32, 12.5269, 0, 73, 126, 20, 129, 11
29, 32, 12.4185, 0, 73, 126, 21, 129, 11
30, 32, 12.8452, 0, 73, 126, 20, 129, 11
31, 33, 12.8974, 0, 73, 126, 21, 129, 11
32, 33, 13.1472, 0, 73, 126, 21, 129, 11
33, 33, 12.209, 0, 73, 126, 21, 129, 11
34, 33, 12.5047, 0, 73, 126, 21, 129, 11
35, 33, 13.0762, 0, 74, 126, 21, 129, 11
36, 33, 12.5658, 0, 74, 126, 21, 129, 11
37, 33, 11.2176, 0, 74, 126, 21, 129, 11
38, 33, 9.80362, 0, 74, 126, 21, 129, 11
39, 33, 10.133, 0, 74, 126, 21, 129, 11
40, 33, 10.4413, 0, 74, 126, 21, 129, 11
41, 33, 9.89785, 0, 74, 126, 21, 129, 11
42, 33, 9.15618, 0, 74, 126, 21, 129, 11
43, 33, 9.22383, 0, 74, 126, 21, 129, 11
44, 32, 9.01612, 0, 74, 126, 21, 129, 11
45, 32, 9.30098, 0, 75, 126, 21, 129, 11
46, 32, 9.41531, 0, 75, 126, 21, 129, 11
47, 32, 8.75223, 0, 75, 126, 21, 129, 11
48, 32, 9.04532, 0, 75, 126, 21, 129, 11
49, 32, 8.81027, 0, 75, 126, 20, 129, 11
50, 32, 8.9942, 0, 75, 126, 20, 129, 11
51, 32, 9.09142, 0, 75, 126, 20, 129, 11
52, 32, 9.40022, 0, 75, 126, 20, 129, 11
53, 32, 9.24194, 0, 75, 126, 20, 129, 11
54, 32, 9.59935, 0, 75, 126, 20, 129, 11
55, 33, 10.4468, 0, 75, 126, 21, 129, 11
56, 33, 9.30294, 0, 75, 126, 21, 129, 11
57, 33, 9.79308, 0, 75, 126, 21, 129, 11
58, 33, 9.5406, 0, 75, 126, 21, 129, 11
59, 34, 9.67685, 0, 75, 126, 21, 129, 11
60, 34, 10.5005, 0, 75, 126, 21, 129, 11
61, 34, 10.0909, 0, 75, 126, 21, 129, 11
62, 34, 10.1236, 0, 75, 126, 21, 129, 11
63, 35, 10.5547, 0, 75, 126, 21, 129, 11
64, 35, 9.70994, 0, 75, 126, 21, 129, 11
65, 35, 9.89532, 0, 75, 126, 21, 129, 11
66, 35, 9.72944, 0, 75, 126, 21, 129, 11
67, 36, 9.23064, 0, 75, 126, 21, 129, 11
68, 36, 9.56716, 0, 75, 126, 21, 129, 11
69, 37, 9.81566, 0, 75, 126, 21, 129, 11
70, 37, 10.5611, 0, 75, 126, 21, 129, 11
71, 37, 10.9891, 0, 75, 126, 21, 129, 11
72, 38, 11.4093, 0, 75, 126, 21, 129, 11
73, 38, 11.1744, 0, 75, 126, 21, 129, 11
74, 39, 10.766, 0, 75, 126, 21, 129, 11
75, 39, 10.6148, 0, 75, 126, 21, 129, 11
76, 39, 10.3896, 0, 75, 126, 21, 129, 11
77, 40, 10.0398, 0, 75, 126, 21, 129, 11
78, 40, 9.28513, 0, 75, 126, 21, 129, 10
79, 40, 9.86855, 0, 75, 126, 21, 129, 10
