POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 43, 0, 0, 79, 125, 14, 129, 11
1, 43, 5.51405, 0, 79, 125, 14, 129, 11
2, 43, 5.54237, 0, 79, 125, 14, 129, 11
3, 43, 6.03061, 0, 80, 125, 14, 129, 11
4, 43, 6.17715, 0, 79, 125, 14, 129, 11
5, 43, 6.27391, 0, 79, 125, 14, 129, 11
6, 42, 6.4936, 0, 79, 125, 14, 129, 11
7, 42, 6.63282, 0, 79, 125, 14, 129, 11
8, 42, 7.00297, 0, 79, 125, 14, 129, 11
9, 42, 7.59815, 0, 79, 125, 14, 129, 11
10, 42, 7.88287, 0, 79, 125, 14, 129, 11
11, 42, 7.74052, 0, 79, 125, 14, 129, 11
12, 42, 7.4646, 0, 79, 125, 14, 129, 11
13, 42, 8.04129, 0, 79, 125, 14, 129, 11
14, 41, 8.86122, 0, 78, 125, 14, 129, 11
15, 43, 11.3377, 0, 78, 125, 14, 129, 11
16, 42, 9.49796, 0, 78, 125, 14, 129, 11
17, 42, 9.97135, 0, 78, 125, 14, 129, 11
18, 42, 9.22644, 0, 77, 125, 14, 129, 11
19, 41, 8.94368, 0, 77, 125, 14, 129, 11
20, 41, 9.35782, 0, 77, 125, 14, 129, 11
21, 41, 9.72397, 0, 77, 125, 14, 129, 11
22, 41, 10.0215, 0, 77, 125, 14, 129, 11
23, 41, 9.66759, 0, 77, 125, 14, 129, 11
24, 41, 10.1256, 0, 76, 125, 14, 129, 11
25, 41, 10.7731, 0, 76, 125, 14, 129, 10
26, 41, 10.228, 0, 76, 125, 14, 129, 10
27, 41, 9.96648, 0, 76, 125, 14, 129, 11
28, 41, 9.90452, 0, 76, 125, 14, 129, 11
29, 41, 9.4982, 0, 76, 125, 14, 129, 11
30, 41, 9.61841, 0, 76, 125, 14, 129, 10
31, 41, 9.51656, 0, 76, 125, 14, 129, 10
32, 41, 9.15131, 0, 76, 125, 14, 129, 10
33, 41, 9.68772, 0, 76, 125, 14, 129, 10
34, 41, 8.89444, 0, 76, 125, 14, 129, 10
35, 41, 8.88363, 0, 76, 125, 14, 129, 10
36, 41, 8.78638, 0, 76, 125, 14, 129, 10
37, 41, 8.1899, 0, 76, 125, 14, 129, 10
38, 41, 9.58589, 0, 76, 125, 14, 129, 10
39, 41, 8.85142, 0, 77, 125, 14, 129, 10
40, 41, 8.72364, 0, 77, 125, 14, 129, 11
41, 41, 7.98704, 0, 77, 125, 14, 129, 11
42, 42, 7.48747, 0, 77, 125, 14, 129, 11
43, 42, 8.38739, 0, 77, 125, 14, 129, 11
44, 42, 7.73415, 0, 77, 125, 14, 129, 11
45, 41, 10.2076, 0, 77, 125, 14, 129, 10
46, 42, 9.88151, 0, 78, 125, 14, 129, 11
47, 41, 9.99507, 0, 78, 125, 14, 129, 10
48, 41, 7.81356, 0, 78, 125, 14, 129, 10
49, 41, 8.13785, 0, 78, 125, 14, 129, 10
50, 41, 7.7835, 0, 78, 125, 14, 129, 10
51, 41, 7.76849, 0, 78, 125, 14, 129, 10
52, 41, 7.42141, 0, 78, 125, 14, 129, 10
53, 41, 8.23962, 0, 78, 125, 14, 129, 10
54, 41, 7.78853, 0, 78, 125, 14, 129, 10
55, 42, 7.24888, 0, 78, 125, 14, 129, 10
56, 42, 7.39006, 0, 78, 125, 14, 129, 11
57, 42, 7.28426, 0, 78, 125, 14, 129, 11
58, 41, 7.07702, 0, 78, 125, 14, 129, 11
59, 42, 7.20768, 0, 78, 125, 14, 129, 11
60, 42, 7.01002, 0, 78, 125, 14, 129, 10
61, 41, 7.357, 0, 78, 125, 14, 129, 11
62, 42, 7.27996, 0, 78, 125, 14, 129, 10
63, 41, 7.46392, 0, 78, 125, 14, 129, 11
64, 42, 7.08042, 0, 78, 125, 14, 129, 10
65, 41, 6.63325, 0, 78, 125, 14, 129, 10
66, 41, 7.11618, 0, 78, 125, 14, 129, 10
67, 42, 7.49431, 0, 78, 125, 14, 129, 10
68, 41, 7.19861, 0, 78, 125, 14, 129, 10
69, 42, 7.21095, 0, 78, 125, 14, 129, 10
70, 42, 7.3238, 0, 78, 125, 14, 129, 11
71, 42, 7.09559, 0, 78, 125, 14, 129, 11
72, 42, 7.05136, 0, 78, 125, 14, 129, 10
73, 41, 7.4467, 0, 78, 125, 14, 129, 10
74, 42, 7.69709, 0, 78, 125, 14, 129, 10
75, 42, 7.53693, 0, 79, 125, 14, 129, 10
76, 41, 7.91288, 0, 79, 125, 14, 129, 10
77, 41, 7.49355, 0, 79, 125, 14, 129, 10
78, 41, 7.33312, 0, 79, 125, 14, 129, 10
79, 41, 6.94237, 0, 79, 125, 14, 129, 10
80, 41, 6.69248, 0, 79, 125, 14, 129, 10
81, 41, 6.79758, 0, 79, 125, 14, 129, 10
82, 41, 6.78388, 0, 79, 125, 14, 129, 10
83, 41, 6.59172, 0, 79, 125, 14, 129, 11
84, 41, 6.52982, 0, 79, 125, 14, 129, 11
