POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 96, 0, 0, 93, 119, 48, 133, 27
1, 96, 10.9509, 0, 92, 119, 48, 133, 26
2, 96, 6.73783, 0, 93, 119, 48, 133, 26
3, 96, 9.5656, 0, 92, 119, 48, 133, 26
4, 96, 9.57538, 0, 92, 119, 48, 133, 26
5, 95, 10.7353, 0, 92, 119, 48, 133, 26
6, 96, 11.6702, 0, 93, 119, 48, 133, 26
7, 96, 10.8658, 0, 93, 119, 48, 133, 26
8, 95, 13.1551, 0, 93, 119, 48, 133, 26
9, 96, 12.548, 0, 93, 119, 48, 133, 27
10, 96, 11.9237, 0, 93, 119, 48, 133, 27
11, 96, 11.4562, 0, 92, 119, 48, 133, 27
12, 96, 10.9701, 0, 93, 119, 48, 133, 26
13, 96, 8.42535, 0, 93, 119, 48, 133, 27
14, 95, 9.9948, 0, 93, 119, 48, 133, 27
15, 95, 11.0703, 0, 93, 119, 48, 133, 27
16, 95, 9.93709, 0, 93, 119, 48, 133, 26
17, 96, 9.14385, 0, 93, 119, 48, 133, 27
18, 95, 9.08086, 0, 93, 119, 48, 133, 27
19, 95, 11.5122, 0, 92, 119, 48, 133, 26
20, 95, 7.01953, 0, 93, 119, 49, 133, 27
21, 96, 7.88826, 0, 93, 119, 48, 133, 27
22, 95, 7.74491, 0, 92, 119, 48, 133, 27
23, 95, 9.40496, 0, 93, 119, 48, 133, 27
24, 96, 7.70599, 0, 93, 119, 49, 133, 27
25, 95, 8.0921, 0, 93, 119, 48, 133, 27
26, 95, 7.51724, 0, 93, 119, 48, 133, 27
27, 95, 8.85635, 0, 93, 119, 49, 133, 27
28, 95, 7.7918, 0, 93, 119, 49, 133, 27
29, 95, 7.12563, 0, 93, 119, 49, 133, 27
30, 95, 8.34728, 0, 92, 119, 48, 133, 27
31, 95, 8.08478, 0, 93, 119, 49, 133, 27
32, 95, 7.35294, 0, 92, 119, 49, 133, 27
33, 95, 8.76944, 0, 92, 119, 48, 133, 27
34, 95, 6.71182, 0, 92, 119, 48, 133, 27
35, 95, 8.06686, 0, 92, 119, 49, 133, 27
36, 95, 8.54129, 0, 92, 119, 49, 133, 27
37, 95, 9.79311, 0, 92, 119, 48, 133, 27
38, 95, 9.11917, 0, 92, 119, 48, 133, 27
39, 95, 10.5626, 0, 92, 119, 48, 133, 27
40, 95, 12.834, 0, 93, 119, 49, 133, 27
41, 95, 8.55621, 0, 93, 119, 49, 133, 27
42, 94, 11.0492, 0, 93, 119, 49, 133, 27
43, 95, 14.0717, 0, 92, 119, 49, 133, 27
44, 94, 11.8121, 0, 92, 119, 49, 133, 27
45, 95, 11.1535, 0, 92, 119, 49, 133, 27
46, 95, 7.83377, 0, 93, 119, 49, 133, 27
47, 95, 7.5293, 0, 92, 119, 49, 133, 27
48, 95, 10.3865, 0, 92, 119, 49, 133, 27
49, 95, 5.91778, 0, 93, 119, 49, 133, 27
50, 95, 6.65586, 0, 92, 119, 49, 133, 27
51, 95, 7.17048, 0, 92, 119, 49, 133, 27
52, 95, 7.03794, 0, 92, 119, 49, 133, 27
53, 95, 10.8086, 0, 93, 119, 49, 133, 27
54, 95, 9.71019, 0, 92, 119, 49, 133, 27
55, 95, 6.74597, 0, 92, 119, 49, 133, 27
56, 95, 7.43254, 0, 92, 119, 49, 133, 27
57, 95, 6.9951, 0, 93, 119, 49, 133, 27
58, 95, 6.13208, 0, 92, 119, 49, 133, 27
59, 95, 7.82426, 0, 93, 119, 49, 133, 27
60, 95, 11.0197, 0, 93, 119, 49, 133, 27
61, 95, 9.93448, 0, 92, 119, 49, 133, 27
62, 95, 8.78932, 0, 93, 119, 49, 133, 27
63, 95, 9.47249, 0, 93, 119, 49, 133, 27
64, 95, 10.6406, 0, 92, 119, 48, 133, 27
65, 95, 11.2171, 0, 93, 119, 49, 133, 27
66, 95, 9.84752, 0, 92, 119, 49, 133, 27
67, 95, 8.06242, 0, 92, 119, 49, 133, 27
68, 95, 11.4054, 0, 92, 119, 49, 133, 27
69, 95, 8.40991, 0, 92, 119, 49, 133, 27
70, 95, 7.56217, 0, 92, 119, 49, 133, 27
71, 91, 21.4842, 0, 92, 119, 47, 133, 26
72, 88, 16.099, 0, 92, 119, 45, 133, 25
73, 87, 11.833, 0, 92, 119, 44, 133, 25
74, 84, 16.2369, 0, 92, 119, 42, 133, 24
75, 81, 16.4925, 0, 92, 119, 41, 133, 23
76, 79, 16.8076, 0, 92, 119, 40, 133, 23
77, 76, 17.1555, 0, 92, 119, 38, 133, 22
78, 74, 15.0248, 0, 92, 119, 37, 133, 21
79, 72, 16.261, 0, 92, 119, 36, 133, 21
80, 70, 16.5838, 0, 92, 119, 35, 133, 20
81, 69, 16.8398, 0, 92, 119, 35, 133, 20
82, 67, 17.2368, 0, 91, 119, 34, 133, 20
83, 66, 18.5148, 0, 92, 119, 33, 133, 20
84, 65, 20.1526, 0, 91, 119, 32, 133, 19
85, 65, 19.17, 0, 91, 119, 32, 133, 19
86, 64, 19.6396, 0, 91, 119, 31, 133, 19
87, 63, 19.2498, 0, 91, 119, 31, 133, 20
88, 63, 20.182, 0, 91, 119, 31, 132, 20
89, 64, 20.1074, 0, 91, 119, 31, 132, 20
90, 64, 19.8917, 0, 90, 119, 31, 132, 21
91, 64, 20.6809, 0, 90, 119, 31, 132, 21
92, 65, 20.3299, 0, 89, 119, 31, 132, 22
93, 64, 20.3515, 0, 89, 119, 31, 132, 22
94, 66, 21.2737, 0, 89, 119, 32, 132, 23
95, 67, 19.887, 0, 89, 119, 32, 132, 23
96, 69, 20.0615, 0, 88, 119, 33, 132, 24
97, 71, 21.9934, 0, 88, 119, 34, 132, 25
98, 72, 21.3766, 0, 88, 119, 35, 132, 26
99, 74, 22.8288, 0, 87, 119, 36, 132, 27
