POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 32, 0, 0, 76, 127, 14, 128, 7
1, 32, 20.1533, 0, 75, 127, 14, 128, 7
2, 32, 19.8992, 0, 75, 127, 14, 128, 7
3, 32, 19.4354, 0, 75, 127, 14, 128, 7
4, 32, 17.2395, 0, 75, 127, 14, 128, 7
5, 32, 18.041, 0, 75, 127, 14, 128, 7
6, 32, 18.5014, 0, 75, 127, 14, 128, 7
7, 32, 18.4762, 0, 75, 127, 14, 128, 7
8, 32, 19.1363, 0, 75, 127, 14, 128, 7
9, 32, 18.2084, 0, 75, 127, 14, 128, 7
10, 32, 18.9869, 0, 75, 127, 14, 128, 7
11, 32, 17.219, 0, 75, 127, 14, 128, 7
12, 32, 17.8515, 0, 75, 127, 14, 128, 7
13, 32, 18.046, 0, 75, 127, 14, 128, 7
14, 33, 19.0201, 0, 75, 127, 14, 128, 7
15, 33, 18.8532, 0, 75, 127, 14, 128, 7
16, 33, 20.3704, 0, 75, 127, 14, 128, 7
17, 32, 19.6685, 0, 75, 127, 14, 128, 7
18, 33, 19.203, 0, 76, 127, 14, 128, 7
19, 33, 19.1701, 0, 76, 127, 14, 128, 7
20, 33, 18.6782, 0, 76, 127, 14, 128, 7
21, 33, 20.4493, 0, 76, 127, 15, 128, 7
22, 33, 21.1851, 0, 77, 127, 15, 128, 7
23, 34, 20.8635, 0, 78, 127, 15, 128, 7
24, 34, 22.8359, 0, 78, 127, 15, 128, 7
25, 34, 20.9007, 0, 79, 127, 15, 128, 7
26, 34, 21.53, 0, 79, 127, 15, 128, 7
27, 35, 19.3541, 0, 80, 127, 15, 128, 7
28, 34, 20.2095, 0, 80, 127, 15, 128, 7
29, 35, 20.3786, 0, 80, 127, 15, 128, 7
30, 35, 22.175, 0, 80, 127, 15, 128, 7
31, 35, 24.0962, 0, 80, 127, 15, 128, 7
32, 35, 22.6047, 0, 79, 127, 15, 128, 8
33, 35, 23.0976, 0, 79, 127, 15, 128, 8
34, 36, 23.3075, 0, 78, 127, 15, 128, 8
35, 36, 25.5574, 0, 79, 127, 15, 128, 8
36, 36, 22.9794, 0, 79, 127, 14, 128, 8
37, 36, 23.9538, 0, 79, 127, 15, 128, 8
38, 36, 25.0285, 0, 79, 127, 15, 128, 8
39, 36, 23.5077, 0, 79, 127, 15, 128, 8
40, 36, 22.077, 0, 79, 127, 15, 128, 8
41, 36, 20.6466, 0, 79, 127, 15, 128, 8
42, 36, 20.3803, 0, 79, 127, 15, 128, 8
43, 37, 21.9571, 0, 79, 127, 15, 128, 8
44, 37, 23.1908, 0, 80, 127, 15, 128, 8
45, 37, 23.1979, 0, 80, 127, 15, 128, 8
46, 37, 22.2937, 0, 80, 127, 15, 128, 8
47, 37, 20.0731, 0, 80, 127, 15, 128, 8
48, 37, 21.9753, 0, 80, 127, 15, 128, 8
49, 37, 21.8164, 0, 80, 127, 15, 128, 8
50, 37, 22.1561, 0, 80, 127, 15, 128, 8
51, 37, 22.0002, 0, 80, 127, 15, 128, 8
52, 37, 20.7672, 0, 80, 127, 15, 128, 8
53, 37, 22.7127, 0, 80, 127, 15, 128, 8
54, 37, 21.2559, 0, 80, 127, 15, 128, 8
55, 37, 22.6304, 0, 80, 127, 15, 128, 8
56, 37, 24.1908, 0, 80, 127, 15, 128, 8
57, 37, 22.6999, 0, 80, 127, 15, 128, 8
58, 38, 22.7067, 0, 81, 127, 15, 128, 8
59, 38, 22.5476, 0, 81, 127, 15, 128, 8
60, 38, 22.8362, 0, 81, 127, 15, 128, 8
61, 38, 24.7814, 0, 81, 127, 15, 128, 8
62, 38, 22.5089, 0, 81, 127, 15, 128, 8
63, 38, 22.0733, 0, 80, 127, 15, 128, 8
64, 38, 22.2216, 0, 80, 127, 15, 128, 8
65, 38, 23.8535, 0, 79, 127, 15, 128, 8
66, 38, 22.2417, 0, 78, 127, 15, 128, 8
67, 38, 23.8529, 0, 77, 127, 15, 128, 8
68, 38, 21.9384, 0, 76, 127, 15, 128, 8
69, 38, 23.5767, 0, 75, 127, 15, 128, 8
70, 37, 23.6493, 0, 75, 127, 14, 128, 8
71, 37, 21.3427, 0, 74, 127, 15, 128, 8
72, 37, 22.3624, 0, 74, 127, 14, 128, 8
73, 37, 21.7303, 0, 74, 127, 14, 128, 8
74, 37, 22.0367, 0, 74, 127, 14, 128, 8
75, 37, 22.4633, 0, 73, 127, 14, 128, 8
76, 37, 24.294, 0, 73, 127, 14, 128, 8
77, 37, 24.0243, 0, 73, 127, 14, 128, 8
78, 37, 20.9508, 0, 73, 127, 14, 128, 8
79, 36, 21.0313, 0, 74, 127, 14, 128, 8
80, 36, 20.7586, 0, 73, 127, 14, 128, 7
81, 36, 22.641, 0, 72, 127, 14, 128, 7
82, 37, 22.5132, 0, 72, 127, 14, 128, 8
83, 37, 23.7637, 0, 72, 127, 14, 128, 8
84, 36, 25.0886, 0, 72, 127, 14, 128, 7
85, 36, 23.6684, 0, 73, 127, 14, 128, 7
86, 36, 20.8664, 0, 73, 127, 14, 128, 7
87, 36, 20.4465, 0, 73, 127, 14, 128, 7
88, 35, 18.7762, 0, 73, 127, 14, 128, 7
89, 34, 18.5219, 0, 73, 127, 14, 128, 7
90, 33, 19.1929, 0, 73, 127, 14, 128, 7
91, 32, 19.1976, 0, 73, 127, 14, 128, 7
92, 31, 17.3936, 0, 72, 127, 14, 128, 7
93, 31, 17.4295, 0, 72, 127, 13, 128, 7
94, 30, 16.0871, 0, 71, 127, 13, 128, 7
95, 29, 16.0123, 0, 71, 127, 13, 128, 7
