POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 79, 0, 0, 83, 120, 36, 131, 27
1, 79, 15.0586, 0, 83, 120, 36, 131, 27
2, 79, 14.5742, 0, 83, 120, 36, 131, 27
3, 79, 14.6447, 0, 83, 120, 36, 131, 27
4, 79, 14.9146, 0, 83, 120, 36, 131, 27
5, 79, 15.3283, 0, 83, 120, 36, 131, 27
6, 79, 14.5523, 0, 83, 120, 36, 131, 27
7, 79, 14.6515, 0, 83, 120, 36, 131, 27
8, 79, 15.3007, 0, 83, 120, 36, 131, 27
9, 79, 14.4808, 0, 83, 120, 36, 131, 27
10, 79, 22.6837, 0, 83, 120, 36, 131, 27
11, 79, 14.485, 0, 83, 120, 36, 131, 27
12, 79, 14.1063, 0, 83, 120, 36, 131, 27
13, 79, 14.7116, 0, 83, 120, 36, 131, 27
14, 79, 14.4602, 0, 83, 120, 36, 131, 27
15, 78, 13.974, 0, 83, 120, 36, 131, 27
16, 78, 14.0139, 0, 83, 120, 36, 131, 27
17, 78, 14.6464, 0, 83, 120, 36, 131, 27
18, 78, 14.443, 0, 83, 120, 36, 131, 27
19, 78, 14.0233, 0, 83, 120, 36, 131, 27
20, 78, 14.0841, 0, 83, 120, 36, 131, 27
21, 78, 14.7787, 0, 83, 120, 36, 131, 27
22, 78, 15.0483, 0, 83, 120, 36, 131, 27
23, 78, 15.6568, 0, 83, 120, 36, 131, 27
24, 78, 14.8934, 0, 83, 120, 36, 131, 27
25, 78, 15.2189, 0, 83, 120, 36, 131, 27
26, 78, 14.8927, 0, 83, 120, 36, 131, 27
27, 78, 15.1787, 0, 83, 120, 36, 131, 27
28, 78, 14.2455, 0, 83, 120, 36, 131, 27
29, 77, 14.6962, 0, 83, 120, 36, 131, 27
30, 77, 15.0305, 0, 83, 120, 35, 131, 27
31, 77, 14.7365, 0, 83, 120, 36, 131, 27
32, 77, 14.9081, 0, 83, 120, 36, 131, 27
33, 77, 14.4792, 0, 83, 120, 36, 131, 27
34, 77, 14.2877, 0, 83, 120, 36, 131, 27
35, 77, 14.3569, 0, 83, 120, 35, 131, 27
36, 77, 14.7597, 0, 83, 120, 35, 131, 27
37, 77, 14.4552, 0, 83, 120, 36, 131, 27
38, 77, 13.8508, 0, 83, 120, 36, 131, 27
39, 77, 14.3359, 0, 83, 120, 35, 131, 27
40, 77, 14.6382, 0, 83, 120, 35, 131, 27
41, 77, 14.3871, 0, 83, 120, 35, 131, 27
42, 77, 13.1559, 0, 83, 120, 35, 131, 27
43, 77, 13.6389, 0, 83, 120, 35, 131, 27
44, 77, 14.038, 0, 82, 120, 35, 131, 27
45, 77, 14.7739, 0, 82, 121, 35, 131, 27
46, 77, 13.8597, 0, 82, 120, 35, 131, 27
47, 77, 14.1714, 0, 82, 121, 35, 131, 27
48, 77, 13.9604, 0, 82, 120, 35, 131, 27
49, 77, 14.0711, 0, 82, 120, 35, 131, 27
50, 77, 14.4508, 0, 82, 120, 35, 131, 27
51, 77, 14.299, 0, 82, 121, 35, 131, 27
52, 76, 14.887, 0, 82, 121, 35, 131, 27
53, 76, 14.4506, 0, 82, 121, 35, 131, 27
54, 76, 15.3232, 0, 82, 121, 35, 131, 27
55, 76, 14.5893, 0, 82, 121, 35, 131, 27
56, 76, 13.4663, 0, 82, 121, 35, 131, 27
57, 75, 14.428, 0, 82, 121, 35, 131, 27
58, 75, 15.138, 0, 82, 121, 35, 131, 27
59, 75, 13.8341, 0, 82, 121, 35, 131, 27
60, 75, 13.8315, 0, 82, 121, 35, 131, 27
61, 75, 14.4215, 0, 82, 121, 35, 131, 27
62, 75, 14.3356, 0, 82, 121, 34, 131, 27
63, 75, 14.3668, 0, 82, 121, 34, 131, 27
64, 74, 13.8556, 0, 82, 121, 34, 131, 27
65, 74, 14.3701, 0, 82, 121, 34, 131, 27
66, 74, 14.3479, 0, 81, 121, 34, 131, 27
67, 74, 14.915, 0, 82, 121, 34, 131, 27
68, 74, 14.4919, 0, 82, 121, 34, 131, 27
69, 74, 14.7959, 0, 81, 121, 34, 131, 27
70, 74, 14.6732, 0, 81, 121, 34, 131, 27
71, 74, 14.3918, 0, 81, 121, 34, 131, 27
72, 74, 14.2452, 0, 81, 121, 34, 131, 27
73, 74, 13.4228, 0, 81, 121, 34, 131, 26
74, 73, 12.7947, 0, 81, 121, 34, 131, 27
75, 73, 13.7247, 0, 81, 121, 34, 131, 27
76, 73, 13.9293, 0, 81, 121, 34, 131, 27
77, 72, 14.5384, 0, 82, 121, 33, 131, 26
78, 73, 14.1886, 0, 81, 121, 33, 131, 27
79, 72, 14.5243, 0, 81, 121, 33, 131, 26
80, 72, 12.8103, 0, 81, 121, 33, 131, 26
81, 71, 13.0581, 0, 81, 121, 33, 131, 26
82, 70, 13.3578, 0, 81, 121, 33, 131, 26
83, 70, 12.8988, 0, 81, 121, 33, 131, 26
84, 70, 13.0509, 0, 81, 121, 33, 131, 26
85, 69, 13.5738, 0, 81, 121, 32, 131, 26
86, 69, 12.7301, 0, 81, 121, 32, 131, 26
87, 69, 12.3546, 0, 81, 121, 32, 131, 26
88, 69, 11.6034, 0, 81, 121, 32, 131, 26
89, 69, 12.1068, 0, 81, 121, 32, 131, 26
90, 69, 12.141, 0, 81, 121, 32, 131, 26
91, 68, 11.8301, 0, 81, 121, 32, 131, 26
