POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 59, 0, 0, 119, 124, 13, 127, 9
1, 59, 17.6742, 0, 119, 124, 13, 127, 9
2, 59, 18.1226, 0, 119, 124, 13, 127, 9
3, 59, 16.7951, 0, 119, 124, 13, 127, 9
4, 59, 17.852, 0, 119, 124, 13, 127, 9
5, 59, 17.5648, 0, 119, 124, 13, 127, 9
6, 59, 16.2431, 0, 119, 124, 13, 127, 9
7, 59, 16.2062, 0, 119, 124, 13, 127, 9
8, 58, 16.8898, 0, 119, 124, 13, 127, 9
9, 58, 18.1328, 0, 119, 124, 13, 127, 9
10, 58, 19.1247, 0, 119, 124, 13, 127, 9
11, 57, 18.7682, 0, 119, 124, 13, 127, 9
12, 57, 19.1335, 0, 119, 124, 13, 127, 9
13, 57, 17.3191, 0, 119, 124, 13, 127, 9
14, 57, 16.4675, 0, 119, 124, 13, 127, 9
15, 57, 17.3516, 0, 119, 124, 13, 127, 9
16, 58, 16.8715, 0, 119, 124, 13, 127, 9
17, 58, 16.9929, 0, 119, 124, 13, 127, 9
18, 58, 15.6432, 0, 119, 124, 13, 127, 9
19, 58, 16.2844, 0, 119, 124, 13, 127, 9
20, 58, 15.8135, 0, 119, 124, 13, 127, 9
21, 58, 16.5694, 0, 119, 124, 13, 127, 9
22, 58, 16.9059, 0, 119, 124, 13, 127, 9
23, 58, 17.5267, 0, 119, 124, 13, 127, 9
24, 58, 17.0382, 0, 119, 124, 13, 127, 9
25, 58, 16.1053, 0, 119, 124, 13, 127, 9
26, 58, 15.7309, 0, 119, 124, 13, 127, 9
27, 58, 15.8328, 0, 119, 124, 13, 127, 9
28, 58, 14.4219, 0, 119, 124, 13, 127, 9
29, 58, 14.024, 0, 119, 124, 13, 127, 9
30, 58, 14.0394, 0, 119, 124, 13, 127, 9
31, 58, 14.6742, 0, 119, 124, 13, 127, 9
32, 58, 15.4244, 0, 119, 124, 13, 127, 9
33, 58, 15.9957, 0, 119, 124, 13, 127, 9
34, 58, 14.7889, 0, 119, 124, 13, 127, 9
35, 58, 13.8136, 0, 119, 124, 13, 127, 9
36, 58, 13.7801, 0, 119, 124, 13, 127, 9
37, 58, 17.3694, 0, 119, 124, 13, 127, 9
38, 59, 17.4173, 0, 119, 124, 13, 127, 9
39, 59, 17.2105, 0, 119, 124, 13, 127, 10
40, 59, 17.6091, 0, 120, 124, 13, 127, 10
41, 59, 17.2765, 0, 120, 124, 13, 127, 10
42, 59, 16.0696, 0, 120, 124, 13, 127, 10
43, 58, 15.6795, 0, 120, 124, 13, 127, 10
44, 58, 15.9517, 0, 120, 124, 13, 127, 9
45, 58, 15.7891, 0, 120, 124, 13, 127, 9
46, 58, 15.8476, 0, 120, 124, 13, 127, 9
47, 58, 16.4129, 0, 120, 124, 13, 127, 9
48, 58, 16.789, 0, 120, 124, 13, 127, 9
49, 58, 16.7711, 0, 120, 124, 13, 127, 9
50, 58, 18.0525, 0, 120, 124, 13, 127, 9
51, 58, 18.4609, 0, 120, 124, 13, 127, 10
52, 58, 18.5458, 0, 120, 124, 13, 127, 10
53, 58, 17.5205, 0, 120, 124, 13, 127, 10
54, 59, 13.8357, 0, 120, 124, 13, 127, 10
55, 59, 13.8283, 0, 120, 124, 13, 127, 10
56, 59, 15.6695, 0, 120, 124, 13, 127, 10
57, 59, 16.7209, 0, 120, 124, 13, 127, 10
58, 59, 15.954, 0, 120, 124, 13, 127, 10
59, 59, 14.1913, 0, 120, 124, 13, 127, 10
60, 59, 15.7006, 0, 120, 124, 13, 127, 10
61, 59, 15.4596, 0, 120, 124, 13, 127, 10
62, 59, 15.8091, 0, 120, 124, 13, 127, 10
63, 60, 17.1249, 0, 120, 124, 13, 127, 10
64, 59, 16.0443, 0, 120, 124, 13, 127, 10
65, 59, 16.6699, 0, 120, 124, 13, 127, 10
66, 59, 16.8009, 0, 120, 124, 13, 127, 10
67, 59, 17.0589, 0, 120, 124, 13, 127, 10
68, 59, 18.1127, 0, 120, 124, 13, 127, 10
69, 59, 16.1453, 0, 120, 124, 13, 127, 10
70, 59, 15.2262, 0, 120, 124, 13, 127, 10
71, 59, 16.5907, 0, 120, 124, 13, 127, 10
72, 59, 20.9046, 0, 120, 124, 13, 127, 10
73, 59, 21.0464, 0, 120, 124, 13, 127, 10
74, 59, 18.7634, 0, 120, 124, 13, 127, 10
75, 59, 18.7769, 0, 120, 124, 13, 127, 10
76, 59, 16.1447, 0, 120, 124, 13, 127, 10
77, 59, 14.7954, 0, 120, 124, 13, 127, 10
78, 59, 15.2709, 0, 120, 124, 13, 127, 9
79, 59, 15.9118, 0, 119, 124, 13, 127, 9
80, 59, 17.059, 0, 119, 124, 13, 127, 9
81, 59, 16.0171, 0, 119, 124, 13, 127, 9
82, 59, 15.0699, 0, 119, 124, 13, 127, 9
83, 59, 15.9973, 0, 119, 124, 13, 127, 9
84, 59, 15.6462, 0, 119, 124, 13, 127, 9
85, 58, 16.195, 0, 119, 124, 13, 127, 9
86, 58, 19.0164, 0, 119, 124, 13, 127, 9
87, 58, 19.8396, 0, 119, 124, 13, 127, 9
88, 58, 18.5003, 0, 119, 124, 13, 127, 9
89, 58, 17.4977, 0, 119, 124, 13, 127, 9
90, 58, 16.0354, 0, 119, 124, 13, 127, 9
91, 58, 15.7873, 0, 119, 124, 13, 127, 9
92, 58, 17.0852, 0, 119, 124, 13, 127, 9
93, 58, 18.6639, 0, 119, 124, 13, 127, 9
94, 58, 18.5869, 0, 119, 124, 13, 127, 9
95, 58, 16.1571, 0, 119, 124, 13, 127, 9
96, 58, 15.5404, 0, 119, 124, 13, 127, 9
97, 58, 15.9461, 0, 119, 124, 13, 127, 9
98, 58, 15.838, 0, 119, 124, 13, 127, 9
99, 58, 17.7096, 0, 119, 124, 13, 127, 9
100, 58, 16.8217, 0, 119, 124, 13, 127, 9
101, 58, 15.1338, 0, 119, 124, 13, 127, 9
102, 58, 14.3284, 0, 119, 124, 13, 127, 9
103, 58, 14.1094, 0, 119, 124, 13, 127, 9
104, 58, 15.2759, 0, 119, 124, 13, 127, 9
105, 58, 17.0043, 0, 119, 124, 13, 127, 9
106, 57, 17.2558, 0, 119, 124, 13, 127, 9
107, 57, 17.814, 0, 119, 124, 13, 127, 9
108, 57, 17.7035, 0, 119, 124, 13, 127, 9
109, 57, 15.404, 0, 119, 124, 13, 127, 9
110, 57, 14.5228, 0, 119, 124, 13, 127, 9
111, 57, 13.3757, 0, 119, 124, 13, 127, 9
112, 57, 13.2816, 0, 119, 124, 13, 127, 9
113, 57, 14.1364, 0, 119, 124, 13, 127, 9
114, 58, 14.7076, 0, 119, 124, 13, 127, 9
115, 58, 13.8105, 0, 119, 124, 13, 127, 9
116, 58, 15.2828, 0, 119, 124, 13, 127, 9
117, 58, 14.3289, 0, 119, 124, 13, 127, 9
118, 57, 14.6055, 0, 119, 124, 13, 127, 9
119, 57, 14.9916, 0, 119, 124, 13, 127, 9
120, 57, 14.8792, 0, 119, 124, 13, 127, 9
