POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 24, 0, 0, 78, 128, 11, 127, 5
1, 24, 17.2346, 0, 78, 128, 11, 127, 5
2, 23, 17.229, 0, 77, 128, 11, 127, 5
3, 23, 18.8835, 0, 77, 128, 11, 127, 5
4, 23, 16.6996, 0, 76, 128, 11, 127, 5
5, 23, 17.4941, 0, 76, 128, 11, 127, 5
6, 23, 16.8681, 0, 76, 128, 11, 127, 5
7, 23, 15.6314, 0, 76, 128, 11, 127, 5
8, 23, 15.4696, 0, 76, 128, 11, 127, 5
9, 22, 17.9382, 0, 76, 128, 11, 127, 5
10, 23, 15.8495, 0, 76, 128, 11, 127, 5
11, 22, 16.4279, 0, 76, 128, 11, 127, 5
12, 22, 17.8856, 0, 76, 128, 11, 127, 5
13, 22, 17.4322, 0, 76, 128, 11, 127, 5
14, 22, 16.815, 0, 76, 128, 11, 127, 5
15, 22, 15.9182, 0, 76, 128, 11, 127, 5
16, 22, 16.1974, 0, 76, 128, 11, 127, 5
17, 22, 17.0345, 0, 76, 128, 11, 127, 5
18, 23, 16.0569, 0, 76, 127, 11, 127, 5
19, 23, 16.4082, 0, 75, 128, 11, 127, 5
20, 23, 16.3067, 0, 75, 128, 11, 127, 5
21, 22, 15.9963, 0, 75, 128, 11, 127, 5
22, 22, 17.7105, 0, 75, 128, 11, 127, 5
23, 22, 16.1063, 0, 74, 128, 11, 127, 5
24, 23, 15.9142, 0, 74, 128, 11, 127, 5
25, 23, 15.985, 0, 74, 128, 11, 127, 5
26, 22, 15.0942, 0, 74, 127, 11, 127, 5
27, 22, 15.5917, 0, 73, 128, 11, 127, 5
28, 22, 16.188, 0, 73, 128, 11, 127, 5
29, 22, 16.0531, 0, 73, 128, 11, 127, 5
30, 22, 17.2629, 0, 73, 128, 12, 127, 5
31, 22, 15.8416, 0, 72, 128, 11, 127, 5
32, 22, 15.2407, 0, 72, 127, 11, 127, 5
33, 21, 14.3426, 0, 71, 127, 11, 127, 5
34, 21, 13.86, 0, 71, 127, 11, 127, 5
35, 21, 13.1898, 0, 70, 127, 11, 127, 5
36, 21, 12.9663, 0, 70, 127, 11, 127, 5
37, 20, 12.7845, 0, 70, 127, 11, 127, 5
38, 21, 13.1125, 0, 69, 127, 11, 127, 5
39, 20, 11.8536, 0, 69, 127, 11, 127, 5
40, 20, 11.4007, 0, 69, 127, 11, 127, 5
41, 20, 11.9121, 0, 69, 127, 11, 127, 5
42, 20, 12.0438, 0, 69, 127, 11, 127, 5
43, 20, 12.2515, 0, 69, 127, 11, 127, 5
44, 19, 12.9987, 0, 69, 127, 11, 127, 5
45, 19, 12.6536, 0, 69, 127, 11, 127, 5
46, 19, 13.3377, 0, 69, 127, 11, 127, 5
47, 19, 12.5297, 0, 69, 127, 11, 127, 5
48, 19, 12.8864, 0, 69, 127, 11, 127, 5
49, 20, 13.4538, 0, 68, 127, 11, 127, 5
50, 20, 12.3922, 0, 68, 127, 11, 127, 5
51, 20, 14.564, 0, 68, 127, 11, 127, 5
52, 19, 13.4475, 0, 68, 127, 11, 127, 5
