POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 41, 0, 0, 78, 125, 13, 129, 10
1, 41, 7.06795, 0, 78, 125, 13, 129, 10
2, 40, 6.80422, 0, 78, 125, 13, 129, 10
3, 41, 6.62105, 0, 78, 125, 13, 129, 10
4, 41, 6.48423, 0, 78, 125, 13, 129, 10
5, 40, 6.76811, 0, 78, 125, 13, 129, 10
6, 40, 6.84842, 0, 78, 125, 13, 129, 10
7, 40, 6.91555, 0, 78, 125, 13, 129, 10
8, 40, 6.87519, 0, 78, 125, 13, 129, 10
9, 40, 7.07228, 0, 78, 125, 13, 129, 10
10, 40, 7.11691, 0, 78, 125, 13, 129, 10
11, 40, 6.61185, 0, 78, 125, 13, 129, 10
12, 40, 6.50798, 0, 78, 125, 13, 129, 10
13, 40, 7.06166, 0, 79, 125, 13, 129, 10
14, 40, 6.78818, 0, 79, 125, 13, 129, 10
15, 40, 6.6101, 0, 79, 125, 13, 129, 10
16, 40, 7.14417, 0, 79, 125, 13, 129, 10
17, 40, 6.66348, 0, 79, 125, 13, 129, 10
18, 40, 6.44619, 0, 79, 125, 13, 129, 10
19, 40, 6.30602, 0, 79, 125, 13, 129, 10
20, 40, 6.3323, 0, 79, 125, 13, 129, 10
21, 40, 6.63233, 0, 79, 125, 13, 129, 10
22, 40, 6.72391, 0, 79, 125, 13, 129, 10
23, 40, 6.61934, 0, 79, 125, 13, 129, 10
24, 40, 7.61849, 0, 79, 125, 13, 129, 10
25, 40, 6.98219, 0, 79, 125, 13, 129, 10
26, 40, 6.87086, 0, 79, 125, 13, 129, 10
27, 40, 8.33393, 0, 79, 125, 13, 129, 10
28, 40, 6.92059, 0, 79, 125, 13, 129, 10
29, 40, 7.08807, 0, 79, 125, 13, 129, 10
30, 40, 6.40733, 0, 79, 125, 13, 129, 10
31, 40, 6.57277, 0, 79, 125, 13, 129, 10
32, 40, 6.79017, 0, 79, 125, 13, 129, 10
33, 40, 6.26002, 0, 79, 125, 13, 129, 10
34, 40, 6.40656, 0, 79, 125, 13, 129, 10
35, 40, 7.17089, 0, 79, 125, 14, 129, 10
36, 40, 7.58126, 0, 79, 125, 14, 129, 10
37, 40, 6.8625, 0, 79, 125, 14, 129, 10
38, 40, 6.8991, 0, 79, 125, 14, 129, 10
39, 40, 6.46942, 0, 79, 125, 14, 129, 10
40, 40, 6.33826, 0, 79, 125, 13, 129, 10
41, 40, 6.23271, 0, 79, 125, 14, 129, 10
42, 40, 6.05242, 0, 79, 125, 13, 129, 10
43, 40, 6.35321, 0, 79, 125, 13, 129, 10
44, 40, 6.37353, 0, 79, 125, 13, 129, 10
45, 40, 6.51814, 0, 79, 125, 13, 129, 10
46, 40, 6.15904, 0, 79, 125, 13, 129, 10
47, 40, 6.23821, 0, 79, 125, 13, 129, 10
48, 40, 6.88834, 0, 79, 125, 13, 129, 10
49, 40, 6.68873, 0, 79, 125, 13, 129, 10
50, 40, 6.92887, 0, 79, 125, 13, 129, 10
51, 40, 6.69913, 0, 79, 125, 13, 129, 10
52, 40, 6.40351, 0, 79, 125, 13, 129, 10
53, 40, 6.39602, 0, 79, 125, 13, 129, 10
54, 40, 5.97544, 0, 79, 125, 13, 129, 10
55, 40, 6.0829, 0, 79, 125, 13, 129, 10
56, 40, 6.3122, 0, 79, 125, 13, 129, 10
57, 40, 6.22105, 0, 79, 125, 13, 129, 10
58, 40, 6.03834, 0, 79, 125, 13, 129, 10
59, 40, 6.4741, 0, 79, 125, 13, 129, 10
60, 40, 6.62881, 0, 79, 125, 14, 129, 10
61, 40, 7.02721, 0, 79, 125, 13, 129, 10
62, 40, 7.14654, 0, 79, 125, 14, 129, 10
63, 40, 6.60969, 0, 79, 125, 14, 129, 10
64, 40, 6.37432, 0, 79, 125, 14, 129, 10
65, 40, 6.25697, 0, 79, 125, 14, 129, 10
66, 41, 6.45953, 0, 79, 125, 13, 129, 10
67, 41, 6.29965, 0, 79, 125, 14, 129, 11
68, 41, 6.30199, 0, 79, 125, 14, 129, 11
69, 41, 6.33064, 0, 79, 125, 14, 129, 11
70, 41, 6.49474, 0, 79, 125, 14, 129, 10
71, 41, 6.25553, 0, 79, 125, 14, 129, 10
72, 41, 6.30566, 0, 79, 125, 14, 129, 11
73, 41, 6.21629, 0, 79, 125, 14, 129, 11
74, 41, 6.29989, 0, 79, 125, 14, 129, 11
75, 41, 6.22326, 0, 79, 125, 14, 129, 11
76, 41, 6.56569, 0, 79, 125, 14, 129, 11
77, 41, 6.82307, 0, 79, 125, 14, 129, 11
78, 41, 7.1421, 0, 79, 125, 14, 129, 11
79, 41, 6.98075, 0, 79, 125, 14, 129, 11
80, 41, 6.86002, 0, 79, 125, 14, 129, 11
81, 41, 7.87985, 0, 79, 125, 14, 129, 11
82, 41, 6.8793, 0, 79, 125, 14, 129, 11
83, 41, 7.26836, 0, 79, 125, 14, 129, 11
84, 41, 8.19336, 0, 79, 125, 14, 129, 11
85, 41, 7.85485, 0, 79, 125, 14, 129, 11
86, 41, 7.44066, 0, 79, 125, 14, 129, 10
87, 41, 7.77887, 0, 79, 125, 14, 129, 11
88, 41, 7.0241, 0, 79, 125, 14, 129, 10
89, 41, 7.72718, 0, 79, 125, 14, 129, 10
90, 41, 7.48508, 0, 79, 125, 14, 129, 10
91, 41, 7.20599, 0, 79, 125, 14, 129, 10
92, 41, 7.28739, 0, 79, 125, 14, 129, 10
93, 41, 7.73339, 0, 79, 125, 14, 129, 10
94, 42, 9.33527, 0, 79, 125, 14, 129, 11
95, 41, 9.80005, 0, 79, 125, 14, 129, 10
96, 39, 9.09513, 0, 79, 125, 13, 129, 10
97, 38, 8.85907, 0, 80, 125, 13, 129, 10
98, 37, 10.3763, 0, 80, 125, 12, 129, 9
99, 34, 16.0694, 0, 80, 125, 11, 129, 8
100, 33, 9.15855, 0, 80, 125, 11, 129, 8
101, 34, 8.77824, 0, 80, 125, 11, 129, 8
102, 32, 8.68529, 0, 80, 125, 11, 129, 8
103, 31, 9.06522, 0, 81, 125, 11, 129, 7
104, 29, 13.7164, 0, 81, 125, 10, 128, 7
105, 29, 8.91969, 0, 81, 125, 10, 128, 7
106, 28, 9.54341, 0, 81, 126, 9, 128, 6
107, 27, 9.70937, 0, 82, 126, 9, 128, 6
108, 26, 9.30989, 0, 82, 126, 9, 128, 6
109, 25, 10.0443, 0, 82, 126, 9, 128, 5
110, 25, 10.0631, 0, 82, 126, 9, 128, 5
111, 24, 9.92388, 0, 82, 126, 9, 128, 5
112, 24, 10.4936, 0, 82, 126, 9, 128, 5
113, 24, 11.7444, 0, 82, 126, 9, 128, 5
114, 24, 10.6262, 0, 81, 126, 9, 128, 4
115, 24, 11.8142, 0, 81, 126, 9, 128, 4
116, 24, 11.3543, 0, 81, 126, 9, 128, 4
117, 24, 11.1528, 0, 81, 126, 10, 128, 4
118, 24, 10.7091, 0, 81, 126, 10, 128, 4
119, 24, 12.1726, 0, 81, 126, 10, 128, 4
120, 24, 11.4211, 0, 81, 126, 10, 128, 4
121, 25, 13.2609, 0, 80, 126, 11, 128, 5
122, 26, 13.1065, 0, 80, 126, 11, 128, 5
123, 26, 15.1482, 0, 80, 126, 11, 128, 5
