POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 96, 0, 0, 106, 123, 14, 133, 23
1, 92, 47.7027, 0, 106, 123, 14, 133, 23
2, 92, 47.9019, 0, 107, 123, 14, 133, 22
3, 95, 49.334, 0, 107, 123, 14, 133, 23
4, 98, 37.8632, 0, 107, 123, 14, 133, 23
5, 99, 29.1915, 0, 107, 123, 14, 133, 23
6, 100, 26.6144, 0, 107, 123, 15, 133, 23
7, 98, 29.2519, 0, 107, 123, 14, 133, 23
8, 97, 35.5606, 0, 107, 123, 14, 133, 23
9, 97, 33.8144, 0, 107, 123, 14, 133, 23
10, 99, 31.3143, 0, 106, 123, 14, 133, 23
11, 100, 27.525, 0, 106, 123, 15, 133, 23
12, 101, 21.0331, 0, 106, 123, 15, 133, 23
13, 100, 26.0196, 0, 106, 123, 15, 133, 23
14, 100, 25.0241, 0, 106, 123, 14, 133, 23
15, 100, 26.0159, 0, 106, 123, 14, 133, 23
16, 100, 26.7738, 0, 106, 123, 14, 133, 23
17, 101, 23.0667, 0, 105, 123, 14, 133, 24
18, 100, 19.835, 0, 105, 123, 14, 133, 24
19, 99, 27.2174, 0, 105, 123, 14, 133, 23
20, 100, 25.7473, 0, 105, 123, 15, 133, 24
21, 100, 21.3697, 0, 105, 123, 15, 133, 24
22, 101, 21.3632, 0, 105, 123, 15, 133, 24
23, 102, 15.5311, 0, 105, 123, 15, 133, 24
24, 102, 15.1528, 0, 105, 123, 15, 133, 24
25, 102, 16.2888, 0, 105, 123, 15, 133, 24
26, 102, 15.0878, 0, 105, 123, 15, 133, 24
27, 102, 17.5285, 0, 105, 123, 15, 133, 24
28, 102, 15.3949, 0, 105, 123, 15, 133, 24
29, 102, 18.0007, 0, 105, 123, 15, 133, 24
30, 101, 24.7086, 0, 105, 123, 15, 133, 24
31, 102, 21.5747, 0, 105, 123, 15, 133, 24
32, 101, 24.1202, 0, 105, 123, 15, 133, 24
33, 102, 24.2352, 0, 105, 123, 15, 133, 24
34, 102, 19.1891, 0, 105, 123, 15, 133, 24
35, 103, 16.2728, 0, 105, 123, 15, 133, 24
36, 103, 11.4176, 0, 105, 123, 15, 133, 24
37, 102, 15.494, 0, 105, 123, 15, 133, 24
38, 101, 23.6644, 0, 105, 123, 15, 133, 24
39, 100, 25.6096, 0, 105, 123, 15, 133, 24
40, 101, 28.1002, 0, 105, 123, 15, 133, 24
41, 102, 20.6989, 0, 105, 123, 15, 133, 24
42, 101, 26.8609, 0, 106, 123, 15, 133, 24
43, 102, 24.6988, 0, 106, 123, 15, 133, 24
44, 99, 30.6396, 0, 106, 123, 15, 133, 24
45, 99, 32.5553, 0, 106, 123, 15, 133, 24
46, 100, 32.7776, 0, 106, 123, 15, 133, 24
47, 98, 33.2188, 0, 106, 123, 15, 133, 24
48, 99, 36.1418, 0, 107, 123, 15, 133, 24
49, 101, 34.741, 0, 106, 123, 15, 133, 24
50, 99, 33.4031, 0, 107, 123, 15, 133, 24
51, 101, 33.9523, 0, 106, 123, 15, 133, 24
52, 102, 27.5041, 0, 106, 123, 15, 133, 24
53, 103, 23.2199, 0, 106, 123, 15, 133, 24
54, 104, 19.0106, 0, 106, 123, 15, 133, 24
55, 103, 14.2801, 0, 106, 123, 15, 133, 24
56, 103, 16.0882, 0, 106, 123, 15, 133, 24
57, 103, 21.7194, 0, 106, 123, 15, 133, 24
58, 104, 18.7353, 0, 106, 123, 15, 133, 24
59, 103, 14.5624, 0, 106, 123, 15, 133, 24
60, 104, 15.6241, 0, 106, 123, 15, 133, 25
61, 104, 13.0802, 0, 106, 123, 15, 133, 25
62, 103, 18.85, 0, 106, 123, 15, 133, 24
63, 103, 20.5776, 0, 106, 123, 15, 133, 25
64, 104, 15.1983, 0, 106, 123, 15, 133, 25
65, 103, 16.4781, 0, 106, 123, 15, 133, 25
66, 103, 15.9291, 0, 106, 123, 15, 133, 24
67, 103, 18.3847, 0, 106, 123, 15, 133, 25
68, 103, 16.6181, 0, 106, 123, 15, 133, 25
69, 103, 19.0836, 0, 106, 123, 15, 133, 25
70, 104, 16.0971, 0, 106, 123, 15, 133, 25
71, 103, 18.6416, 0, 106, 123, 15, 133, 24
72, 102, 22.3299, 0, 106, 123, 15, 133, 24
73, 102, 22.038, 0, 106, 123, 15, 133, 24
74, 102, 23.0145, 0, 106, 123, 15, 133, 24
75, 102, 23.9666, 0, 106, 123, 15, 133, 24
76, 102, 23.319, 0, 106, 123, 15, 133, 24
77, 102, 24.7086, 0, 106, 123, 15, 133, 24
78, 100, 28.3821, 0, 106, 123, 15, 133, 24
79, 100, 29.1377, 0, 106, 123, 15, 133, 24
80, 102, 26.3056, 0, 107, 123, 15, 133, 24
81, 103, 22.269, 0, 107, 123, 15, 133, 24
82, 103, 21.1237, 0, 107, 123, 15, 133, 24
83, 103, 21.508, 0, 107, 123, 15, 133, 24
84, 104, 13.3797, 0, 107, 123, 15, 133, 24
85, 104, 11.131, 0, 107, 123, 15, 133, 24
86, 104, 13.3327, 0, 107, 123, 15, 133, 24
87, 103, 15.9768, 0, 107, 123, 15, 133, 24
88, 102, 18.626, 0, 107, 123, 15, 133, 24
89, 99, 31.7607, 0, 107, 123, 15, 133, 24
90, 101, 29.202, 0, 107, 123, 15, 133, 24
