POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 22, 0, 0, 114, 124, 6, 132, 6
1, 23, 26.1142, 0, 113, 124, 6, 132, 6
2, 22, 24.8973, 0, 112, 124, 6, 132, 6
3, 22, 25.1714, 0, 111, 124, 5, 132, 6
4, 22, 23.4805, 0, 111, 124, 6, 132, 6
5, 23, 21.9597, 0, 110, 124, 6, 132, 6
6, 22, 18.0426, 0, 110, 124, 6, 132, 6
7, 22, 23.7272, 0, 109, 124, 6, 132, 6
8, 21, 23.3456, 0, 109, 124, 6, 132, 6
9, 21, 23.8565, 0, 109, 124, 6, 132, 6
10, 21, 21.0776, 0, 109, 124, 5, 132, 6
11, 22, 21.1883, 0, 109, 124, 6, 132, 6
12, 22, 23.4185, 0, 109, 124, 6, 132, 6
13, 22, 23.4555, 0, 109, 124, 6, 132, 6
14, 23, 25.3522, 0, 109, 124, 6, 132, 7
15, 24, 25.1593, 0, 108, 124, 6, 132, 7
16, 25, 24.7718, 0, 108, 124, 6, 132, 7
17, 24, 23.4237, 0, 108, 124, 6, 132, 7
18, 24, 25.4069, 0, 108, 124, 6, 132, 7
19, 24, 25.7564, 0, 109, 124, 6, 132, 7
20, 25, 23.7205, 0, 109, 124, 6, 132, 7
21, 25, 24.6707, 0, 109, 124, 6, 132, 7
22, 26, 22.0629, 0, 109, 124, 6, 132, 7
23, 26, 22.7525, 0, 109, 124, 6, 132, 7
24, 25, 22.6647, 0, 109, 124, 6, 132, 7
25, 25, 24.1962, 0, 109, 124, 6, 132, 7
26, 25, 23.912, 0, 110, 124, 6, 132, 7
27, 25, 24.4175, 0, 110, 124, 6, 132, 7
28, 25, 25.8425, 0, 110, 124, 6, 132, 7
29, 26, 22.819, 0, 110, 124, 6, 132, 7
30, 26, 20.4983, 0, 110, 124, 6, 132, 7
31, 27, 17.9499, 0, 111, 124, 6, 132, 7
32, 27, 17.0881, 0, 111, 124, 6, 132, 7
33, 27, 15.294, 0, 111, 124, 6, 132, 7
34, 27, 16.0633, 0, 111, 124, 6, 132, 7
35, 25, 19.423, 0, 111, 124, 6, 132, 7
36, 25, 15.7725, 0, 111, 124, 6, 132, 7
37, 25, 13.6816, 0, 110, 124, 6, 132, 7
38, 25, 13.5823, 0, 110, 124, 6, 132, 7
39, 25, 14.3644, 0, 109, 124, 6, 132, 7
40, 25, 11.7455, 0, 109, 124, 6, 132, 7
41, 24, 15.0028, 0, 108, 124, 6, 132, 7
42, 23, 14.9949, 0, 108, 124, 6, 132, 7
43, 23, 17.1754, 0, 108, 124, 6, 132, 7
44, 23, 18.8243, 0, 107, 124, 6, 132, 7
45, 24, 19.7184, 0, 107, 124, 6, 132, 7
46, 24, 19.3735, 0, 107, 124, 6, 132, 7
47, 24, 18.5954, 0, 107, 124, 6, 132, 7
48, 24, 17.5794, 0, 107, 124, 6, 132, 6
49, 25, 15.4867, 0, 108, 124, 6, 132, 7
50, 25, 13.6092, 0, 108, 124, 6, 132, 7
51, 25, 11.1723, 0, 108, 124, 6, 132, 7
52, 25, 9.46253, 0, 109, 124, 6, 132, 7
53, 24, 10.7857, 0, 109, 124, 6, 132, 7
54, 24, 13.0022, 0, 110, 124, 6, 132, 7
55, 23, 13.4277, 0, 110, 124, 6, 132, 7
56, 23, 15.4103, 0, 111, 124, 6, 132, 7
57, 23, 17.2285, 0, 111, 124, 6, 132, 7
58, 23, 17.5467, 0, 112, 124, 6, 132, 7
59, 23, 17.5807, 0, 112, 124, 6, 132, 7
60, 24, 17.0318, 0, 112, 124, 6, 132, 7
61, 25, 16.4766, 0, 112, 124, 6, 132, 7
62, 25, 15.9478, 0, 112, 124, 6, 132, 7
63, 25, 17.1202, 0, 112, 124, 6, 132, 7
64, 26, 15.7118, 0, 112, 124, 6, 132, 7
65, 26, 16.5859, 0, 112, 124, 6, 132, 7
66, 26, 15.316, 0, 112, 124, 6, 132, 8
67, 26, 15.81, 0, 112, 124, 6, 132, 8
68, 26, 17.2888, 0, 112, 124, 6, 132, 8
69, 26, 18.2158, 0, 112, 124, 6, 132, 7
70, 26, 19.7597, 0, 112, 124, 6, 132, 8
71, 26, 19.9931, 0, 111, 124, 6, 132, 7
72, 26, 22.3001, 0, 111, 124, 6, 132, 7
73, 26, 24.5956, 0, 110, 124, 6, 132, 7
74, 27, 25.4818, 0, 110, 124, 6, 132, 7
75, 28, 25.8356, 0, 109, 124, 6, 132, 7
76, 28, 26.5516, 0, 109, 124, 6, 132, 7
77, 28, 27.5637, 0, 108, 124, 6, 132, 7
78, 28, 28.2231, 0, 108, 124, 6, 132, 8
79, 30, 27.546, 0, 108, 124, 7, 132, 9
80, 32, 26.0827, 0, 107, 124, 8, 132, 10
81, 35, 26.0297, 0, 107, 124, 9, 132, 11
82, 38, 26.993, 0, 106, 124, 10, 132, 13
83, 41, 28.5797, 0, 106, 124, 12, 131, 14
84, 45, 30.0776, 0, 105, 124, 13, 131, 16
85, 49, 30.7534, 0, 104, 124, 15, 131, 18
86, 53, 34.5973, 0, 103, 125, 17, 131, 20
87, 59, 36.4344, 0, 102, 125, 19, 131, 22
