POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 41, 0, 0, 58, 125, 14, 127, 10
1, 41, 8.39845, 0, 58, 125, 14, 127, 10
2, 41, 8.80131, 0, 58, 125, 14, 127, 10
3, 41, 7.45607, 0, 58, 125, 14, 127, 10
4, 41, 6.56912, 0, 58, 125, 14, 127, 10
5, 41, 5.6268, 0, 58, 125, 13, 127, 10
6, 41, 4.56315, 0, 58, 125, 14, 127, 10
7, 41, 4.88423, 0, 58, 125, 13, 127, 10
8, 41, 9.48745, 0, 58, 125, 13, 127, 10
9, 41, 9.60123, 0, 58, 125, 13, 127, 10
10, 41, 7.46955, 0, 58, 125, 13, 127, 10
11, 40, 5.07789, 0, 58, 125, 13, 127, 10
12, 40, 7.33434, 0, 58, 125, 13, 127, 10
13, 40, 8.92042, 0, 58, 125, 13, 127, 10
14, 40, 6.02203, 0, 58, 125, 13, 127, 10
15, 40, 5.00161, 0, 58, 125, 13, 127, 10
16, 40, 5.08053, 0, 58, 125, 13, 127, 10
17, 40, 3.57217, 0, 58, 125, 13, 127, 10
18, 40, 7.52587, 0, 58, 125, 13, 127, 10
19, 41, 8.37791, 0, 58, 125, 13, 127, 10
20, 41, 6.16904, 0, 58, 125, 13, 127, 10
21, 41, 5.64627, 0, 58, 125, 13, 127, 10
22, 41, 5.05498, 0, 58, 125, 13, 127, 10
23, 41, 4.34167, 0, 58, 125, 13, 127, 10
24, 41, 7.61746, 0, 58, 125, 14, 127, 10
25, 41, 8.46343, 0, 58, 125, 14, 127, 10
26, 41, 7.00727, 0, 58, 125, 14, 127, 10
27, 41, 5.31422, 0, 58, 125, 14, 127, 10
28, 41, 4.01209, 0, 58, 125, 14, 127, 10
29, 41, 4.11732, 0, 58, 125, 14, 127, 10
30, 41, 7.99771, 0, 58, 125, 14, 127, 10
31, 42, 8.29077, 0, 59, 125, 14, 127, 10
32, 42, 5.66261, 0, 58, 125, 14, 127, 10
33, 42, 4.01928, 0, 58, 125, 14, 127, 10
34, 42, 3.74504, 0, 58, 125, 14, 127, 10
35, 42, 4.44254, 0, 58, 125, 14, 127, 10
36, 42, 7.63998, 0, 58, 125, 14, 127, 10
37, 42, 7.99946, 0, 58, 125, 14, 127, 10
38, 42, 6.61615, 0, 58, 125, 14, 127, 10
39, 42, 4.48853, 0, 58, 125, 14, 127, 10
40, 42, 5.86435, 0, 58, 125, 14, 127, 10
41, 42, 6.73638, 0, 58, 125, 14, 127, 10
42, 42, 10.0013, 0, 59, 125, 14, 127, 10
43, 42, 7.61985, 0, 59, 125, 14, 127, 10
44, 42, 6.72375, 0, 59, 125, 14, 127, 10
45, 42, 6.92519, 0, 58, 125, 14, 127, 10
46, 42, 8.00212, 0, 58, 125, 14, 127, 10
47, 42, 6.94747, 0, 58, 125, 14, 127, 10
48, 42, 8.40245, 0, 59, 125, 14, 127, 10
49, 42, 7.7427, 0, 59, 125, 14, 127, 10
50, 42, 5.41737, 0, 59, 125, 14, 127, 10
51, 42, 4.80648, 0, 59, 125, 14, 127, 10
52, 42, 3.90147, 0, 59, 125, 14, 127, 10
53, 42, 5.50765, 0, 59, 125, 14, 127, 10
54, 42, 8.31683, 0, 59, 125, 14, 127, 10
55, 42, 7.92748, 0, 59, 125, 14, 127, 10
56, 42, 5.07051, 0, 59, 125, 14, 127, 10
57, 42, 4.05117, 0, 59, 125, 14, 127, 10
58, 42, 4.33584, 0, 59, 125, 14, 127, 10
59, 42, 3.48799, 0, 59, 125, 14, 127, 10
60, 42, 10.1694, 0, 59, 125, 13, 127, 10
61, 41, 12.3383, 0, 60, 125, 13, 127, 10
62, 40, 11.4331, 0, 61, 125, 13, 127, 9
63, 40, 10.3413, 0, 62, 125, 13, 127, 9
64, 39, 9.8951, 0, 63, 125, 13, 127, 9
65, 38, 10.1272, 0, 63, 125, 13, 127, 9
66, 38, 10.6627, 0, 64, 124, 13, 127, 9
67, 37, 10.9724, 0, 65, 124, 12, 127, 8
68, 37, 12.4696, 0, 65, 124, 12, 127, 8
69, 37, 12.8383, 0, 66, 124, 12, 127, 8
70, 36, 13.2503, 0, 67, 124, 12, 127, 8
71, 37, 14.3117, 0, 67, 124, 12, 127, 8
72, 37, 12.2748, 0, 68, 124, 12, 127, 8
73, 37, 12.5443, 0, 69, 124, 12, 127, 8
74, 37, 13.219, 0, 69, 124, 12, 127, 8
75, 37, 12.673, 0, 70, 124, 12, 127, 8
76, 38, 12.7523, 0, 71, 124, 12, 127, 9
77, 38, 13.5566, 0, 71, 124, 13, 127, 9
78, 38, 14.6359, 0, 72, 124, 13, 127, 9
79, 37, 16.7955, 0, 72, 124, 13, 127, 9
80, 37, 20.6024, 0, 73, 124, 13, 127, 9
81, 37, 21.5756, 0, 73, 124, 13, 127, 9
82, 38, 22.8595, 0, 74, 124, 13, 127, 9
83, 39, 23.8889, 0, 75, 124, 14, 127, 10
84, 41, 25.7764, 0, 75, 124, 14, 127, 10
85, 42, 22.2345, 0, 75, 124, 14, 127, 11
86, 44, 21.2228, 0, 76, 124, 15, 127, 11
87, 45, 20.5619, 0, 76, 124, 15, 127, 11
88, 45, 19.8497, 0, 77, 124, 15, 127, 11
