POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 19, 0, 0, 110, 123, 8, 130, 7
1, 22, 29.9839, 0, 110, 123, 8, 130, 8
2, 22, 27.1058, 0, 108, 122, 9, 130, 8
3, 21, 36.3866, 0, 109, 122, 10, 130, 7
4, 19, 29.3096, 0, 109, 122, 9, 130, 7
5, 19, 32.1559, 0, 110, 122, 8, 130, 7
6, 18, 25.0569, 0, 111, 123, 8, 130, 7
7, 19, 23.8027, 0, 110, 123, 8, 130, 8
8, 21, 27.0309, 0, 109, 123, 9, 130, 8
9, 20, 33.2275, 0, 109, 122, 9, 130, 8
10, 21, 32.4976, 0, 111, 122, 9, 131, 8
11, 21, 26.5819, 0, 112, 122, 10, 131, 8
12, 21, 39.5867, 0, 112, 121, 10, 131, 8
13, 20, 39.4941, 0, 112, 121, 10, 131, 8
14, 19, 36.1933, 0, 112, 121, 10, 131, 8
15, 20, 28.9657, 0, 111, 122, 9, 130, 8
16, 20, 27.4035, 0, 109, 122, 9, 130, 8
17, 20, 33.6272, 0, 110, 122, 9, 131, 8
18, 19, 40.8648, 0, 111, 122, 10, 131, 7
19, 19, 27.4319, 0, 111, 122, 9, 131, 7
20, 19, 30.5601, 0, 111, 122, 9, 131, 8
21, 19, 29.0569, 0, 111, 122, 9, 130, 8
22, 20, 27.5254, 0, 111, 122, 9, 130, 8
23, 20, 24.3965, 0, 112, 121, 10, 131, 8
24, 20, 36.833, 0, 112, 121, 10, 131, 8
25, 22, 34.8179, 0, 111, 121, 10, 131, 8
26, 22, 37.0883, 0, 112, 122, 11, 131, 8
27, 21, 37.392, 0, 111, 121, 11, 131, 8
28, 20, 37.8818, 0, 111, 121, 10, 131, 8
29, 19, 36.6391, 0, 111, 121, 10, 131, 8
30, 19, 32.1682, 0, 110, 122, 9, 130, 8
31, 19, 27.8965, 0, 110, 122, 9, 130, 8
32, 19, 29.323, 0, 110, 122, 9, 131, 8
33, 20, 34.5597, 0, 110, 122, 9, 131, 7
34, 20, 23.3124, 0, 111, 122, 9, 131, 7
35, 19, 30.8862, 0, 111, 122, 9, 131, 8
36, 19, 28.9672, 0, 110, 122, 9, 131, 7
37, 20, 30.2141, 0, 111, 122, 9, 130, 8
38, 21, 29.0711, 0, 111, 122, 10, 131, 8
39, 20, 35.6252, 0, 111, 121, 10, 131, 8
40, 21, 35.836, 0, 110, 121, 10, 131, 8
41, 21, 34.5627, 0, 111, 122, 11, 131, 8
42, 20, 28.1455, 0, 110, 121, 10, 131, 8
43, 20, 29.6406, 0, 109, 121, 10, 131, 8
44, 19, 34.2054, 0, 110, 121, 10, 131, 7
45, 19, 33.2492, 0, 111, 122, 9, 130, 7
46, 19, 35.7978, 0, 109, 123, 9, 130, 8
47, 19, 33.5504, 0, 110, 123, 9, 130, 7
48, 19, 30.4216, 0, 111, 123, 9, 130, 7
49, 20, 30.7067, 0, 111, 123, 9, 131, 8
50, 21, 30.6057, 0, 111, 123, 9, 131, 8
51, 19, 35.4397, 0, 111, 123, 9, 131, 7
52, 18, 29.4758, 0, 112, 123, 9, 131, 7
53, 18, 30.1601, 0, 112, 123, 9, 130, 7
54, 19, 28.1342, 0, 110, 123, 9, 130, 7
55, 20, 30.9697, 0, 109, 123, 10, 130, 8
56, 20, 34.4907, 0, 108, 122, 10, 131, 8
57, 19, 35.9877, 0, 109, 121, 10, 131, 7
58, 18, 37.5672, 0, 110, 122, 9, 131, 7
59, 17, 32.6239, 0, 110, 122, 9, 131, 7
60, 17, 27.9661, 0, 111, 122, 8, 131, 6
61, 17, 24.7167, 0, 114, 123, 7, 130, 6
62, 15, 20.6819, 0, 116, 124, 7, 130, 6
63, 15, 21.8193, 0, 116, 124, 6, 130, 6
64, 15, 18.2706, 0, 115, 124, 6, 130, 6
65, 16, 17.5793, 0, 113, 124, 7, 130, 7
66, 17, 19.0892, 0, 112, 124, 7, 130, 7
67, 18, 18.8366, 0, 112, 125, 7, 130, 7
68, 18, 22.0118, 0, 114, 125, 6, 130, 6
69, 16, 22.4849, 0, 115, 124, 6, 129, 6
70, 15, 19.4945, 0, 114, 124, 6, 130, 6
71, 16, 24.0536, 0, 113, 124, 6, 130, 6
72, 16, 20.9573, 0, 113, 124, 6, 130, 6
73, 16, 21.6799, 0, 112, 125, 7, 130, 6
74, 16, 26.4593, 0, 112, 124, 7, 130, 6
75, 16, 21.7226, 0, 110, 124, 7, 130, 7
76, 17, 25.7455, 0, 107, 124, 8, 130, 7
77, 18, 27.5772, 0, 107, 124, 8, 130, 7
78, 18, 31.4337, 0, 110, 124, 8, 130, 7
79, 17, 23.5264, 0, 111, 123, 8, 130, 6
80, 16, 21.6281, 0, 113, 123, 8, 130, 6
81, 14, 19.2182, 0, 116, 124, 7, 130, 6
82, 14, 19.8039, 0, 116, 124, 6, 130, 5
83, 14, 19.1845, 0, 117, 124, 7, 130, 5
84, 15, 23.2395, 0, 116, 123, 7, 130, 6
85, 17, 22.4432, 0, 113, 123, 8, 130, 7
86, 19, 30.5399, 0, 110, 123, 8, 131, 7
87, 18, 35.6219, 0, 108, 122, 9, 131, 6
88, 19, 31.9526, 0, 107, 122, 10, 131, 7
89, 20, 33.8025, 0, 107, 123, 10, 131, 7
90, 20, 34.1722, 0, 108, 122, 9, 131, 7
91, 20, 31.7859, 0, 109, 122, 9, 131, 7
92, 19, 32.8518, 0, 109, 122, 10, 130, 7
93, 21, 34.8768, 0, 109, 122, 11, 130, 8
94, 20, 36.4316, 0, 111, 122, 11, 131, 8
95, 19, 38.6904, 0, 110, 122, 10, 130, 7
96, 17, 29.6502, 0, 109, 122, 9, 130, 7
97, 15, 22.1039, 0, 111, 123, 7, 130, 6
98, 14, 16.7716, 0, 116, 124, 6, 129, 6
99, 13, 14.4364, 0, 119, 125, 6, 129, 5
