POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 50, 0, 0, 102, 125, 16, 131, 15
1, 49, 32.6173, 0, 102, 125, 16, 131, 15
2, 50, 31.6031, 0, 102, 125, 16, 131, 15
3, 50, 31.3072, 0, 102, 125, 16, 131, 15
4, 49, 32.3345, 0, 103, 125, 16, 131, 15
5, 49, 30.9629, 0, 103, 125, 16, 131, 15
6, 49, 29.6818, 0, 102, 125, 16, 131, 15
7, 49, 29.0154, 0, 103, 125, 16, 131, 15
8, 49, 27.9353, 0, 103, 125, 16, 131, 15
9, 49, 28.4122, 0, 103, 125, 16, 131, 15
10, 49, 28.5405, 0, 103, 125, 16, 131, 15
11, 49, 29.5865, 0, 104, 125, 16, 130, 15
12, 49, 26.9423, 0, 104, 125, 16, 130, 15
13, 49, 26.9695, 0, 104, 125, 16, 130, 15
14, 49, 27.2775, 0, 104, 125, 16, 130, 15
15, 49, 28.6033, 0, 104, 125, 16, 130, 15
16, 49, 30.3503, 0, 103, 125, 16, 130, 15
17, 48, 30.9041, 0, 103, 125, 16, 130, 15
18, 48, 30.3386, 0, 103, 125, 16, 130, 14
19, 48, 30.8597, 0, 102, 125, 16, 130, 14
20, 47, 30.8931, 0, 101, 125, 16, 130, 14
21, 46, 31.4818, 0, 99, 125, 16, 130, 14
22, 45, 31.4172, 0, 99, 125, 16, 130, 14
23, 45, 31.9532, 0, 98, 125, 16, 130, 14
24, 45, 30.2312, 0, 99, 125, 16, 130, 14
25, 46, 31.9321, 0, 100, 125, 16, 131, 14
26, 47, 33.0154, 0, 101, 125, 16, 130, 14
27, 48, 31.8392, 0, 102, 125, 16, 130, 15
28, 48, 30.7763, 0, 101, 125, 16, 130, 15
29, 48, 29.526, 0, 101, 125, 16, 130, 15
30, 48, 28.9529, 0, 101, 125, 16, 130, 15
31, 48, 29.8408, 0, 101, 125, 16, 130, 15
32, 48, 28.6794, 0, 101, 125, 16, 130, 15
33, 48, 31.4118, 0, 101, 125, 16, 130, 15
34, 48, 30.4408, 0, 101, 125, 16, 130, 14
35, 48, 29.0645, 0, 101, 125, 16, 130, 14
36, 48, 29.9821, 0, 101, 125, 16, 130, 14
37, 48, 27.7748, 0, 101, 125, 16, 130, 14
38, 48, 28.4304, 0, 101, 125, 16, 130, 14
39, 48, 29.1321, 0, 101, 125, 16, 130, 14
40, 48, 26.9724, 0, 102, 125, 16, 130, 14
41, 48, 28.8625, 0, 103, 125, 16, 130, 14
42, 48, 29.0156, 0, 103, 125, 16, 130, 14
43, 49, 29.5887, 0, 104, 125, 16, 130, 14
44, 49, 29.4294, 0, 104, 125, 17, 130, 14
45, 49, 30.2616, 0, 104, 125, 16, 130, 14
46, 49, 31.2673, 0, 104, 125, 17, 130, 14
47, 49, 31.3838, 0, 104, 125, 17, 130, 14
48, 49, 31.5591, 0, 105, 125, 16, 130, 14
49, 49, 31.491, 0, 105, 125, 16, 130, 14
50, 48, 30.828, 0, 105, 124, 16, 130, 14
51, 48, 30.5583, 0, 105, 124, 17, 130, 14
52, 48, 29.0295, 0, 104, 124, 17, 130, 14
53, 48, 31.814, 0, 103, 124, 17, 130, 14
54, 48, 29.6034, 0, 103, 125, 17, 130, 14
55, 49, 31.4338, 0, 102, 125, 17, 130, 14
56, 49, 32.824, 0, 102, 125, 17, 130, 14
57, 50, 31.09, 0, 102, 125, 17, 130, 14
58, 50, 33.9373, 0, 103, 125, 17, 130, 14
59, 49, 32.7889, 0, 103, 125, 17, 130, 14
60, 49, 31.2482, 0, 103, 125, 17, 130, 14
61, 49, 30.4775, 0, 103, 125, 17, 130, 14
62, 49, 31.2426, 0, 103, 125, 17, 130, 14
63, 49, 31.1133, 0, 103, 125, 17, 130, 14
64, 49, 30.9814, 0, 103, 125, 17, 130, 14
65, 49, 30.8275, 0, 102, 125, 17, 130, 14
66, 48, 29.8059, 0, 102, 125, 17, 130, 14
67, 48, 27.7178, 0, 102, 125, 17, 130, 14
68, 48, 28.1893, 0, 102, 125, 17, 130, 14
