POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 48, 0, 0, 87, 122, 20, 130, 6
1, 47, 9.55645, 0, 87, 122, 20, 130, 6
2, 48, 8.84194, 0, 87, 122, 20, 130, 6
3, 48, 5.79769, 0, 87, 122, 20, 130, 6
4, 48, 5.27721, 0, 87, 122, 20, 130, 6
5, 48, 5.8567, 0, 87, 122, 20, 130, 6
6, 48, 8.53145, 0, 87, 122, 20, 130, 6
7, 48, 8.65833, 0, 87, 122, 20, 130, 6
8, 48, 8.73853, 0, 87, 122, 20, 130, 6
9, 48, 6.85651, 0, 87, 122, 20, 130, 6
10, 48, 6.9247, 0, 87, 122, 20, 130, 6
11, 48, 7.32922, 0, 87, 122, 20, 130, 6
12, 48, 5.47862, 0, 87, 122, 20, 130, 6
13, 48, 6.11215, 0, 87, 122, 20, 130, 6
14, 48, 7.10144, 0, 87, 122, 20, 130, 6
15, 48, 9.91438, 0, 88, 122, 20, 130, 6
16, 48, 10.0168, 0, 88, 122, 20, 130, 6
17, 48, 6.47094, 0, 88, 122, 20, 130, 6
18, 48, 6.67475, 0, 88, 122, 20, 130, 6
19, 48, 7.48001, 0, 88, 122, 20, 130, 6
20, 48, 11.0146, 0, 88, 122, 20, 130, 6
21, 49, 10.7152, 0, 88, 122, 20, 130, 6
22, 48, 8.7427, 0, 88, 122, 20, 130, 6
23, 48, 8.49869, 0, 88, 122, 20, 130, 6
24, 47, 14.9112, 0, 88, 122, 20, 130, 6
25, 49, 12.8672, 0, 88, 122, 20, 130, 6
26, 49, 6.59818, 0, 88, 122, 20, 130, 6
27, 49, 5.90931, 0, 88, 122, 20, 130, 6
28, 49, 6.08952, 0, 88, 122, 20, 130, 6
29, 49, 7.32375, 0, 88, 122, 20, 130, 6
30, 49, 6.31925, 0, 88, 122, 20, 130, 6
31, 49, 6.62772, 0, 88, 122, 20, 130, 6
32, 48, 7.68031, 0, 88, 122, 20, 130, 6
33, 48, 8.03614, 0, 88, 122, 20, 130, 6
