POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 51, 0, 0, 80, 124, 18, 130, 18
1, 51, 56.4998, 0, 80, 125, 18, 130, 18
2, 50, 59.8734, 0, 80, 125, 18, 130, 18
3, 51, 60.8042, 0, 81, 125, 18, 130, 18
4, 51, 54.9047, 0, 81, 125, 18, 130, 18
5, 51, 56.6365, 0, 81, 125, 18, 130, 18
6, 52, 55.7757, 0, 80, 125, 18, 130, 19
7, 50, 52.6492, 0, 80, 125, 18, 130, 18
8, 49, 55.4488, 0, 80, 125, 17, 130, 18
9, 48, 54.5236, 0, 80, 125, 17, 130, 17
10, 50, 54.3513, 0, 79, 125, 17, 130, 18
11, 52, 55.1109, 0, 79, 125, 18, 130, 18
12, 54, 54.5085, 0, 78, 125, 18, 130, 19
13, 56, 50.6061, 0, 78, 125, 19, 130, 19
14, 57, 53.2585, 0, 77, 125, 19, 130, 19
15, 56, 53.1416, 0, 77, 125, 19, 130, 20
16, 55, 55.2585, 0, 77, 125, 19, 130, 20
17, 55, 57.7104, 0, 76, 125, 19, 130, 20
18, 56, 63.0689, 0, 76, 125, 19, 129, 20
19, 54, 67.3849, 0, 76, 125, 18, 129, 20
20, 51, 68.8844, 0, 75, 125, 18, 129, 19
21, 49, 64.9431, 0, 75, 125, 17, 129, 18
22, 47, 61.1423, 0, 74, 125, 16, 129, 17
23, 44, 59.3322, 0, 73, 125, 15, 129, 17
24, 44, 64.6912, 0, 73, 125, 16, 129, 17
25, 48, 65.9507, 0, 74, 125, 16, 129, 17
26, 51, 63.4033, 0, 74, 125, 17, 129, 18
27, 52, 55.8422, 0, 74, 125, 17, 129, 19
28, 52, 49.1049, 0, 75, 125, 17, 129, 18
29, 53, 44.7155, 0, 75, 125, 17, 129, 18
30, 53, 38.8751, 0, 75, 125, 17, 129, 17
31, 52, 36.7203, 0, 74, 125, 17, 129, 17
32, 52, 36.4296, 0, 75, 125, 17, 129, 17
33, 53, 36.3057, 0, 75, 125, 17, 129, 17
34, 52, 37.0108, 0, 75, 125, 17, 129, 17
35, 54, 37.8992, 0, 76, 125, 18, 129, 18
36, 54, 34.1082, 0, 76, 125, 18, 129, 18
37, 52, 42.6615, 0, 76, 125, 17, 129, 18
38, 51, 42.6364, 0, 76, 125, 17, 129, 18
39, 51, 44.8984, 0, 76, 125, 17, 129, 18
40, 52, 44.2324, 0, 76, 125, 17, 129, 18
41, 53, 42.1011, 0, 76, 125, 18, 129, 19
42, 53, 40.6571, 0, 76, 125, 18, 129, 19
43, 53, 41.9473, 0, 75, 125, 18, 129, 19
44, 53, 41.3899, 0, 75, 125, 18, 129, 19
45, 54, 41.6743, 0, 75, 125, 18, 129, 20
46, 55, 42.2711, 0, 75, 125, 19, 129, 20
47, 55, 41.67, 0, 75, 125, 18, 130, 21
48, 54, 43.0841, 0, 74, 125, 18, 130, 21
49, 54, 42.9731, 0, 74, 125, 18, 130, 20
50, 54, 45.5723, 0, 74, 125, 19, 130, 21
51, 57, 48.0315, 0, 74, 125, 19, 130, 21
52, 62, 42.8535, 0, 74, 125, 20, 130, 23
53, 60, 34.9999, 0, 74, 125, 20, 130, 22
54, 58, 42.4934, 0, 74, 125, 19, 130, 22
55, 57, 44.0962, 0, 74, 125, 20, 130, 22
56, 58, 40.593, 0, 74, 125, 20, 130, 22
57, 57, 43.7275, 0, 74, 125, 20, 130, 22
58, 59, 44.7293, 0, 74, 125, 20, 130, 23
59, 61, 41.1376, 0, 74, 125, 21, 130, 23
60, 62, 37.3225, 0, 74, 125, 21, 130, 24
61, 61, 38.9947, 0, 75, 125, 21, 130, 24
62, 60, 41.8988, 0, 75, 125, 21, 130, 24
63, 61, 41.1636, 0, 75, 125, 21, 130, 24
64, 60, 42.3646, 0, 76, 125, 21, 130, 24
65, 59, 44.0699, 0, 76, 125, 21, 130, 23
66, 62, 45.7254, 0, 76, 125, 22, 130, 24
67, 64, 40.1387, 0, 77, 125, 22, 130, 25
68, 66, 39.756, 0, 77, 125, 23, 130, 25
69, 67, 35.2652, 0, 77, 125, 23, 130, 25
70, 65, 45.6931, 0, 77, 125, 23, 130, 25
71, 65, 42.6093, 0, 77, 124, 23, 130, 25
72, 67, 40.2896, 0, 77, 124, 23, 130, 26
73, 70, 39.1547, 0, 78, 124, 24, 130, 26
74, 68, 35.4051, 0, 78, 124, 24, 130, 26
75, 64, 44.8894, 0, 78, 124, 23, 130, 25
76, 62, 45.9969, 0, 78, 124, 23, 130, 25
77, 60, 48.1639, 0, 78, 124, 22, 130, 24
78, 60, 49.2329, 0, 79, 124, 22, 130, 24
79, 60, 52.2853, 0, 79, 125, 22, 130, 23
80, 60, 51.3671, 0, 79, 125, 22, 130, 23
81, 58, 51.645, 0, 79, 125, 21, 130, 23
82, 58, 59.7068, 0, 79, 125, 21, 130, 23
83, 61, 53.4617, 0, 78, 124, 22, 130, 23
84, 58, 53.016, 0, 78, 124, 21, 130, 23
85, 58, 53.4648, 0, 78, 124, 21, 130, 22
86, 58, 53.1795, 0, 78, 124, 21, 130, 23
87, 58, 51.67, 0, 77, 124, 21, 130, 22
88, 58, 50.4108, 0, 77, 124, 21, 130, 22
89, 58, 49.83, 0, 77, 124, 21, 130, 22
90, 59, 44.641, 0, 78, 124, 21, 130, 22
91, 59, 45.6633, 0, 78, 124, 21, 130, 22
92, 59, 44.377, 0, 78, 124, 21, 130, 22
93, 60, 44.7794, 0, 78, 124, 21, 130, 22
94, 61, 44.3378, 0, 78, 124, 22, 130, 23
95, 60, 42.3886, 0, 79, 124, 21, 130, 22
96, 60, 43.6923, 0, 79, 125, 21, 130, 22
97, 60, 44.7963, 0, 79, 125, 22, 130, 22
98, 59, 43.8078, 0, 80, 125, 21, 130, 21
99, 58, 49.0539, 0, 80, 125, 21, 130, 21
100, 58, 49.5386, 0, 80, 125, 21, 130, 21
101, 59, 52.1723, 0, 80, 125, 21, 130, 21
102, 61, 51.5605, 0, 81, 125, 22, 130, 22
