POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 88, 0, 0, 145, 130, 23, 126, 9
1, 87, 37.0202, 0, 145, 130, 23, 126, 9
2, 86, 37.0415, 0, 145, 130, 23, 126, 9
3, 85, 36.3602, 0, 146, 130, 22, 126, 9
4, 84, 36.027, 0, 146, 130, 22, 126, 9
5, 82, 35.3104, 0, 146, 130, 22, 126, 9
6, 81, 35.0658, 0, 146, 130, 21, 126, 8
7, 80, 33.4776, 0, 147, 130, 22, 126, 8
8, 80, 32.5942, 0, 147, 130, 21, 126, 8
9, 80, 32.2167, 0, 147, 130, 21, 126, 8
10, 80, 31.1978, 0, 147, 130, 21, 126, 8
11, 79, 31.2431, 0, 147, 130, 21, 126, 8
12, 79, 30.1613, 0, 147, 130, 21, 126, 8
13, 80, 31.786, 0, 147, 130, 21, 126, 8
14, 80, 30.6998, 0, 147, 130, 21, 126, 8
15, 80, 30.7767, 0, 147, 130, 22, 126, 8
16, 81, 31.584, 0, 147, 130, 22, 126, 8
17, 81, 31.438, 0, 146, 130, 22, 126, 8
18, 82, 31.9879, 0, 146, 130, 22, 126, 8
19, 82, 32.5332, 0, 146, 130, 22, 126, 9
20, 83, 33.6863, 0, 146, 130, 22, 126, 9
21, 84, 33.0141, 0, 146, 130, 23, 126, 9
22, 85, 33.2158, 0, 145, 130, 23, 126, 9
23, 86, 32.8802, 0, 145, 130, 23, 126, 9
24, 88, 34.4859, 0, 145, 130, 24, 126, 9
25, 89, 34.5648, 0, 145, 130, 24, 126, 9
26, 90, 33.8196, 0, 144, 130, 24, 126, 9
27, 91, 32.8921, 0, 144, 129, 24, 126, 9
28, 92, 33.7172, 0, 144, 129, 25, 126, 10
29, 93, 34.6005, 0, 144, 129, 25, 126, 10
30, 95, 34.6684, 0, 143, 129, 25, 126, 10
31, 96, 35.8754, 0, 143, 129, 26, 126, 10
32, 97, 35.3974, 0, 143, 129, 26, 126, 10
33, 99, 36.6461, 0, 143, 129, 26, 126, 10
34, 100, 36.3282, 0, 142, 129, 27, 126, 10
35, 102, 36.9431, 0, 142, 129, 27, 126, 10
36, 103, 36.6344, 0, 142, 129, 27, 126, 10
37, 104, 38.9764, 0, 141, 129, 28, 126, 11
38, 106, 39.2563, 0, 141, 129, 28, 126, 11
39, 107, 38.8783, 0, 141, 129, 28, 126, 11
40, 108, 40.3014, 0, 140, 129, 29, 126, 11
41, 109, 41.5067, 0, 140, 129, 29, 126, 11
42, 110, 42.6699, 0, 140, 129, 29, 127, 11
43, 110, 42.6353, 0, 139, 129, 29, 127, 11
44, 112, 45.0847, 0, 139, 129, 29, 127, 11
45, 112, 44.7327, 0, 139, 129, 29, 127, 11
46, 112, 45.262, 0, 139, 129, 29, 127, 11
47, 112, 46.2316, 0, 138, 129, 29, 127, 11
48, 112, 46.3237, 0, 138, 129, 29, 127, 11
49, 111, 44.4063, 0, 138, 129, 29, 127, 11
50, 110, 45.2709, 0, 137, 129, 29, 127, 11
51, 110, 45.2334, 0, 137, 129, 29, 127, 10
52, 110, 44.0337, 0, 137, 129, 29, 127, 10
53, 111, 43.5664, 0, 137, 128, 29, 127, 10
54, 113, 42.3022, 0, 136, 128, 29, 127, 10
55, 115, 41.9513, 0, 136, 128, 30, 127, 10
56, 116, 42.9439, 0, 135, 128, 30, 127, 10
57, 118, 42.0245, 0, 134, 128, 30, 127, 10
58, 119, 41.7493, 0, 134, 128, 31, 127, 11
59, 120, 40.7783, 0, 133, 128, 30, 127, 10
60, 122, 42.3657, 0, 133, 128, 31, 127, 11
61, 123, 39.7179, 0, 132, 128, 31, 127, 11
62, 125, 38.3651, 0, 131, 128, 31, 127, 11
63, 126, 40.251, 0, 131, 128, 31, 127, 11
64, 128, 37.5605, 0, 130, 128, 31, 127, 11
65, 129, 38.0067, 0, 130, 128, 32, 127, 11
66, 131, 39.6509, 0, 129, 128, 32, 127, 11
67, 133, 40.6, 0, 129, 128, 32, 128, 12
68, 135, 41.759, 0, 128, 128, 33, 128, 12
69, 136, 42.1811, 0, 127, 128, 33, 128, 12
70, 138, 42.8599, 0, 127, 128, 34, 128, 12
71, 139, 43.8238, 0, 126, 128, 34, 128, 12
72, 141, 43.2024, 0, 126, 128, 34, 128, 12
73, 142, 45.0673, 0, 125, 127, 34, 128, 13
74, 144, 46.7264, 0, 125, 127, 34, 128, 13
75, 145, 46.4884, 0, 124, 127, 35, 128, 13
76, 140, 52.7486, 0, 122, 127, 34, 128, 13
77, 129, 67.3009, 0, 120, 127, 31, 128, 11
78, 118, 64.787, 0, 117, 127, 29, 128, 11
79, 107, 66.1144, 0, 114, 127, 26, 128, 9
80, 97, 64.0656, 0, 112, 126, 23, 128, 9
81, 86, 63.6325, 0, 109, 126, 20, 128, 8
82, 76, 63.5046, 0, 106, 126, 17, 129, 7
83, 66, 64.2672, 0, 103, 126, 15, 129, 7
84, 56, 64.5078, 0, 101, 125, 13, 129, 7
85, 47, 65.1234, 0, 98, 125, 11, 129, 7
86, 40, 65.9454, 0, 94, 125, 10, 129, 7
87, 34, 60.9469, 0, 91, 125, 9, 129, 7
