POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 106, 0, 0, 129, 133, 22, 124, 17
1, 107, 151.422, 0, 130, 133, 22, 123, 17
2, 106, 150.369, 0, 130, 133, 22, 123, 17
3, 104, 152.615, 0, 130, 133, 22, 123, 17
4, 103, 155.925, 0, 130, 133, 22, 123, 17
5, 103, 162.944, 0, 129, 133, 22, 124, 17
6, 104, 166.948, 0, 129, 133, 22, 124, 17
7, 103, 159.592, 0, 129, 133, 22, 124, 17
8, 103, 154.151, 0, 130, 133, 22, 123, 17
9, 104, 144.865, 0, 130, 133, 22, 123, 17
10, 104, 139.833, 0, 130, 133, 22, 123, 17
11, 104, 142.164, 0, 130, 133, 22, 123, 17
12, 105, 143.492, 0, 130, 133, 22, 123, 17
13, 105, 148.248, 0, 130, 133, 22, 123, 17
14, 102, 151.516, 0, 130, 133, 22, 123, 17
15, 102, 143.642, 0, 130, 133, 21, 123, 16
16, 102, 148.841, 0, 130, 133, 21, 123, 16
17, 103, 152.277, 0, 130, 133, 22, 123, 17
18, 105, 163.439, 0, 129, 133, 22, 123, 17
19, 105, 167.02, 0, 129, 133, 22, 124, 17
20, 105, 169.057, 0, 129, 133, 22, 124, 17
21, 103, 163.796, 0, 130, 133, 22, 124, 17
22, 101, 158.895, 0, 130, 133, 21, 123, 16
23, 100, 152.77, 0, 130, 133, 21, 123, 16
24, 101, 146.25, 0, 130, 133, 21, 123, 16
25, 103, 144.247, 0, 130, 133, 21, 123, 16
26, 104, 146.343, 0, 129, 133, 22, 124, 17
27, 105, 147.715, 0, 129, 133, 22, 124, 17
28, 103, 145.173, 0, 130, 133, 21, 123, 16
29, 103, 139.921, 0, 130, 133, 21, 123, 16
30, 103, 135.388, 0, 130, 133, 21, 123, 17
31, 104, 137.602, 0, 129, 133, 22, 124, 17
32, 104, 142.868, 0, 129, 133, 22, 124, 17
33, 102, 140.636, 0, 129, 133, 22, 124, 17
34, 101, 143.563, 0, 129, 133, 21, 124, 16
35, 98, 142.068, 0, 129, 133, 21, 124, 16
36, 100, 144.511, 0, 129, 133, 21, 124, 16
37, 102, 143.022, 0, 129, 133, 21, 124, 16
38, 103, 143.439, 0, 129, 133, 22, 124, 17
39, 103, 151.534, 0, 129, 133, 22, 124, 17
40, 101, 156.018, 0, 129, 133, 21, 124, 17
41, 98, 160.338, 0, 129, 133, 21, 124, 16
42, 96, 156.011, 0, 130, 133, 20, 123, 16
43, 97, 149.915, 0, 130, 133, 20, 124, 16
44, 100, 141.33, 0, 130, 133, 21, 124, 16
45, 102, 137.471, 0, 130, 133, 21, 124, 16
46, 104, 137.176, 0, 129, 133, 21, 124, 16
47, 104, 143.976, 0, 129, 133, 21, 124, 17
48, 102, 140.24, 0, 130, 133, 21, 124, 16
49, 99, 136.286, 0, 130, 133, 21, 123, 16
50, 99, 134.448, 0, 130, 133, 20, 124, 16
51, 101, 137.148, 0, 130, 133, 21, 124, 16
52, 104, 141.65, 0, 129, 133, 21, 124, 16
53, 105, 144.829, 0, 129, 133, 22, 124, 17
54, 106, 144.033, 0, 129, 133, 22, 124, 17
55, 104, 145.509, 0, 129, 133, 22, 124, 17
56, 104, 145.802, 0, 129, 133, 22, 124, 17
57, 103, 147.174, 0, 130, 133, 21, 124, 16
58, 101, 142.401, 0, 130, 133, 21, 123, 16
59, 100, 142.114, 0, 130, 133, 21, 124, 16
60, 101, 142.649, 0, 129, 133, 21, 124, 16
61, 104, 146.161, 0, 129, 133, 22, 124, 17
62, 104, 141.36, 0, 129, 133, 22, 124, 17
63, 102, 138.835, 0, 130, 133, 21, 124, 16
64, 100, 137.882, 0, 130, 133, 21, 124, 16
65, 100, 139.094, 0, 130, 133, 21, 124, 16
66, 100, 138.51, 0, 130, 133, 21, 124, 16
67, 103, 135.829, 0, 129, 133, 21, 124, 16
68, 104, 140.617, 0, 128, 133, 22, 124, 17
69, 104, 140.798, 0, 128, 133, 22, 124, 17
70, 103, 143.64, 0, 129, 133, 21, 124, 16
71, 103, 140.706, 0, 129, 133, 21, 124, 17
72, 104, 142.503, 0, 128, 133, 22, 124, 17
73, 104, 149.674, 0, 128, 133, 22, 124, 17
74, 104, 153.666, 0, 128, 133, 22, 124, 17
75, 103, 152.775, 0, 127, 133, 22, 124, 17
76, 102, 151.635, 0, 128, 133, 21, 124, 16
77, 103, 153.487, 0, 129, 133, 21, 124, 17
78, 102, 153.858, 0, 129, 133, 21, 124, 16
79, 103, 148.988, 0, 129, 133, 21, 124, 16
80, 104, 155.71, 0, 129, 133, 22, 124, 17
81, 103, 153.273, 0, 129, 133, 22, 124, 17
82, 103, 153.306, 0, 129, 133, 22, 124, 17
83, 101, 153.11, 0, 129, 133, 21, 124, 16
84, 100, 144.367, 0, 129, 133, 21, 124, 16
85, 101, 138.742, 0, 129, 133, 21, 124, 16
86, 101, 136.109, 0, 129, 133, 21, 124, 16
87, 100, 134.867, 0, 129, 133, 21, 124, 16
88, 92, 146.915, 0, 129, 133, 19, 124, 15
89, 84, 136.629, 0, 129, 133, 18, 124, 14
90, 78, 123.673, 0, 130, 133, 16, 124, 13
91, 73, 113.656, 0, 130, 132, 15, 124, 12
92, 68, 105.28, 0, 130, 132, 14, 123, 11
93, 61, 100.691, 0, 130, 132, 13, 123, 10
94, 55, 92.7739, 0, 130, 132, 12, 123, 9
95, 49, 81.582, 0, 130, 132, 11, 123, 9
96, 43, 69.6897, 0, 130, 132, 10, 123, 8
97, 39, 57.3718, 0, 131, 131, 9, 123, 7
98, 35, 50.0486, 0, 131, 131, 9, 123, 7
99, 31, 43.6373, 0, 130, 131, 8, 123, 7
100, 28, 37.9162, 0, 130, 131, 8, 123, 7
101, 25, 33.5725, 0, 130, 130, 8, 123, 7
