POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 61, 0, 0, 105, 121, 28, 130, 17
1, 62, 36.0908, 0, 105, 121, 28, 130, 17
2, 62, 37.2989, 0, 105, 121, 28, 130, 17
3, 62, 34.8926, 0, 105, 121, 28, 130, 17
4, 62, 35.8278, 0, 105, 121, 28, 130, 17
5, 62, 35.4293, 0, 105, 121, 28, 130, 17
6, 62, 36.0835, 0, 105, 121, 28, 130, 17
7, 62, 36.94, 0, 105, 121, 28, 130, 17
8, 61, 36.9128, 0, 105, 121, 28, 130, 17
9, 62, 34.5025, 0, 105, 121, 28, 130, 17
10, 61, 34.5435, 0, 105, 121, 29, 130, 17
11, 62, 33.756, 0, 105, 121, 29, 130, 17
12, 62, 31.426, 0, 106, 121, 29, 130, 17
13, 62, 32.1278, 0, 106, 121, 29, 130, 17
14, 62, 34.7929, 0, 106, 121, 29, 130, 17
15, 62, 32.549, 0, 106, 121, 29, 130, 17
16, 62, 34.735, 0, 106, 121, 29, 130, 17
17, 62, 31.9723, 0, 106, 121, 29, 130, 17
18, 62, 32.3568, 0, 106, 121, 29, 130, 17
19, 61, 32.8481, 0, 106, 121, 29, 130, 17
20, 61, 32.9532, 0, 106, 121, 28, 130, 17
21, 61, 34.9574, 0, 106, 121, 28, 130, 17
22, 61, 34.6755, 0, 106, 121, 28, 130, 17
23, 62, 32.4493, 0, 106, 121, 28, 130, 17
24, 61, 32.1456, 0, 107, 121, 28, 130, 17
25, 61, 33.7181, 0, 107, 121, 28, 130, 17
26, 61, 33.9108, 0, 107, 121, 29, 130, 17
27, 62, 33.1857, 0, 107, 121, 29, 130, 17
28, 61, 33.5528, 0, 107, 121, 28, 130, 17
29, 61, 34.1385, 0, 108, 121, 28, 130, 17
30, 60, 37.1151, 0, 107, 121, 28, 130, 17
31, 59, 38.2347, 0, 107, 121, 27, 130, 17
32, 59, 35.7961, 0, 107, 121, 27, 130, 16
33, 58, 37.3309, 0, 107, 122, 26, 130, 16
34, 57, 33.2303, 0, 107, 122, 26, 130, 16
35, 56, 34.7848, 0, 107, 122, 26, 130, 16
36, 56, 32.9817, 0, 107, 122, 25, 130, 15
37, 56, 33.6863, 0, 107, 122, 25, 130, 16
38, 55, 34.9287, 0, 107, 122, 25, 130, 16
39, 55, 37.4635, 0, 107, 122, 25, 130, 16
40, 55, 35.9887, 0, 107, 122, 25, 130, 16
41, 55, 36.0634, 0, 107, 122, 25, 130, 16
42, 55, 35.6188, 0, 107, 122, 25, 130, 16
43, 54, 36.3207, 0, 107, 122, 25, 130, 16
44, 54, 35.4135, 0, 107, 122, 25, 130, 16
45, 54, 32.8587, 0, 107, 122, 25, 130, 16
46, 54, 30.997, 0, 107, 122, 25, 130, 16
47, 54, 31.949, 0, 107, 122, 25, 130, 16
48, 54, 32.4839, 0, 107, 122, 25, 130, 16
49, 54, 36.3313, 0, 107, 122, 25, 130, 16
50, 54, 33.5414, 0, 107, 122, 25, 130, 16
51, 54, 35.4778, 0, 108, 122, 25, 130, 16
52, 54, 33.6946, 0, 108, 122, 25, 130, 16
53, 54, 32.6709, 0, 108, 122, 25, 130, 16
54, 55, 33.6733, 0, 108, 122, 25, 130, 16
55, 55, 37.4257, 0, 107, 122, 25, 130, 16
56, 55, 39.8217, 0, 107, 122, 25, 130, 16
57, 55, 37.7506, 0, 107, 122, 25, 130, 16
58, 56, 37.4749, 0, 107, 122, 25, 130, 16
59, 55, 38.6747, 0, 107, 122, 25, 130, 16
60, 55, 41.2888, 0, 107, 122, 25, 130, 16
61, 55, 40.8805, 0, 107, 122, 25, 130, 15
62, 54, 38.9912, 0, 107, 122, 24, 130, 15
63, 53, 40.2303, 0, 107, 122, 24, 130, 15
64, 53, 39.3378, 0, 107, 122, 24, 130, 15
65, 53, 36.1476, 0, 108, 122, 24, 130, 15
66, 52, 38.1775, 0, 108, 122, 24, 130, 14
67, 52, 37.1677, 0, 108, 122, 24, 130, 14
68, 51, 37.796, 0, 109, 122, 23, 130, 14
69, 51, 37.7122, 0, 109, 122, 23, 130, 14
