POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 31, 0, 0, 84, 128, 5, 124, 4
1, 30, 17.5917, 0, 83, 128, 5, 124, 4
2, 29, 18.3822, 0, 83, 128, 5, 124, 4
3, 28, 17.9028, 0, 83, 128, 5, 124, 4
4, 27, 17.4344, 0, 82, 128, 5, 124, 4
5, 26, 16.4685, 0, 82, 128, 4, 124, 4
6, 25, 15.8769, 0, 82, 129, 4, 124, 4
7, 25, 15.3882, 0, 82, 129, 4, 124, 4
8, 24, 15.7362, 0, 81, 129, 4, 124, 4
9, 23, 14.8331, 0, 81, 129, 4, 124, 3
10, 23, 15.6181, 0, 81, 129, 4, 124, 3
11, 22, 15.9345, 0, 81, 129, 4, 124, 3
12, 21, 16.0842, 0, 81, 129, 4, 124, 3
13, 20, 15.1056, 0, 80, 129, 4, 123, 3
14, 19, 14.5992, 0, 80, 129, 4, 123, 3
15, 19, 12.4173, 0, 79, 129, 3, 123, 3
16, 18, 12.724, 0, 79, 129, 3, 123, 3
17, 17, 11.5842, 0, 78, 129, 3, 123, 3
18, 17, 11.3406, 0, 78, 129, 3, 123, 3
19, 17, 11.0467, 0, 77, 129, 3, 124, 3
20, 16, 10.0275, 0, 77, 129, 3, 124, 3
21, 16, 10.1389, 0, 76, 129, 3, 124, 3
22, 16, 9.99572, 0, 76, 129, 3, 124, 3
23, 16, 9.64134, 0, 75, 129, 3, 124, 3
24, 16, 10.5555, 0, 75, 129, 3, 124, 3
25, 16, 10.0412, 0, 75, 129, 3, 123, 3
26, 16, 10.3355, 0, 75, 129, 3, 123, 3
27, 17, 10.4513, 0, 76, 129, 3, 123, 3
28, 17, 10.0739, 0, 76, 129, 3, 123, 3
29, 17, 10.5155, 0, 76, 129, 3, 123, 3
30, 17, 10.5239, 0, 77, 128, 3, 123, 3
31, 17, 10.8788, 0, 78, 128, 3, 123, 3
32, 18, 11.0661, 0, 79, 128, 3, 123, 3
33, 19, 11.2945, 0, 79, 128, 4, 123, 3
34, 19, 11.9151, 0, 79, 128, 4, 123, 3
35, 20, 12.8444, 0, 80, 128, 4, 123, 3
36, 22, 13.6818, 0, 80, 128, 4, 123, 3
37, 23, 14.249, 0, 80, 128, 4, 123, 4
38, 25, 13.9103, 0, 81, 128, 4, 123, 4
39, 26, 14.0681, 0, 82, 128, 4, 123, 4
40, 27, 13.6187, 0, 82, 128, 4, 123, 4
41, 29, 13.5225, 0, 83, 128, 5, 123, 4
42, 30, 12.3005, 0, 84, 128, 5, 123, 4
43, 31, 12.1749, 0, 84, 128, 5, 123, 4
44, 32, 11.9396, 0, 85, 128, 5, 123, 4
45, 33, 11.6285, 0, 85, 128, 5, 123, 4
46, 34, 12.5303, 0, 86, 128, 5, 123, 4
47, 35, 13.4732, 0, 86, 128, 5, 123, 4
48, 36, 14.7223, 0, 87, 128, 5, 123, 4
49, 38, 15.9393, 0, 88, 128, 5, 123, 4
50, 39, 15.9397, 0, 89, 128, 5, 123, 5
51, 41, 16.9461, 0, 90, 128, 5, 123, 5
52, 42, 18.0006, 0, 90, 128, 6, 123, 5
53, 44, 18.9475, 0, 91, 128, 6, 123, 5
54, 46, 19.9644, 0, 92, 128, 6, 123, 5
55, 48, 19.7017, 0, 93, 128, 6, 123, 5
56, 49, 18.6374, 0, 93, 128, 6, 123, 5
57, 50, 17.1243, 0, 94, 128, 6, 123, 5
58, 52, 18.0733, 0, 95, 128, 6, 123, 5
59, 53, 17.3103, 0, 96, 128, 6, 123, 5
60, 54, 19.0271, 0, 96, 128, 6, 123, 5
61, 55, 19.8136, 0, 97, 128, 7, 123, 5
62, 55, 20.3118, 0, 98, 128, 7, 123, 5
63, 54, 21.2472, 0, 99, 128, 7, 123, 5
64, 53, 22.1126, 0, 99, 128, 7, 123, 5
65, 52, 21.9972, 0, 100, 127, 7, 123, 5
66, 52, 21.1584, 0, 99, 127, 7, 123, 5
67, 51, 21.1831, 0, 99, 127, 7, 123, 5
68, 50, 21.8283, 0, 99, 127, 7, 123, 5
69, 49, 22.5306, 0, 98, 127, 7, 123, 5
70, 48, 22.1934, 0, 97, 128, 6, 123, 5
71, 47, 21.4941, 0, 96, 128, 6, 123, 5
72, 45, 23.018, 0, 95, 128, 6, 123, 5
73, 43, 24.6133, 0, 94, 128, 6, 123, 5
74, 40, 25.6532, 0, 93, 128, 6, 123, 5
75, 38, 26.4307, 0, 92, 128, 6, 123, 5
76, 36, 24.9481, 0, 92, 128, 5, 123, 4
77, 36, 24.2334, 0, 92, 128, 5, 123, 4
78, 35, 22.2727, 0, 91, 128, 5, 123, 4
79, 34, 21.4842, 0, 91, 128, 5, 123, 4
80, 33, 20.7434, 0, 91, 128, 5, 123, 4
81, 31, 20.4365, 0, 90, 128, 5, 123, 4
