POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 47, 0, 0, 109, 127, 14, 127, 10
1, 47, 17.8373, 0, 109, 127, 14, 127, 10
2, 47, 17.7274, 0, 109, 127, 14, 127, 10
3, 47, 21.2832, 0, 109, 127, 14, 127, 10
4, 48, 24.5714, 0, 110, 127, 14, 127, 10
5, 47, 23.3018, 0, 111, 127, 14, 127, 10
6, 47, 21.6501, 0, 111, 127, 14, 127, 10
7, 47, 22.8254, 0, 112, 127, 14, 127, 10
8, 48, 18.3288, 0, 112, 127, 14, 127, 10
9, 48, 19.091, 0, 112, 127, 14, 127, 10
10, 48, 19.4283, 0, 113, 127, 14, 127, 10
11, 48, 20.8788, 0, 112, 127, 14, 127, 10
12, 47, 15.4783, 0, 112, 127, 14, 127, 10
13, 47, 14.6464, 0, 112, 127, 14, 127, 10
14, 47, 12.6182, 0, 112, 127, 14, 127, 10
15, 47, 16.4385, 0, 112, 127, 14, 127, 10
16, 47, 19.0415, 0, 113, 127, 14, 127, 10
17, 47, 17.196, 0, 113, 127, 14, 127, 9
18, 47, 16.6854, 0, 113, 127, 14, 127, 10
19, 47, 14.6748, 0, 113, 127, 14, 127, 10
20, 47, 18.9435, 0, 113, 127, 14, 127, 10
21, 48, 21.3667, 0, 112, 127, 14, 127, 10
22, 47, 22.7883, 0, 111, 127, 14, 127, 10
23, 47, 23.505, 0, 110, 127, 14, 127, 10
24, 47, 21.0743, 0, 109, 127, 14, 127, 10
25, 47, 16.8844, 0, 109, 127, 14, 127, 10
26, 47, 15.6593, 0, 108, 127, 14, 127, 10
27, 47, 19.1694, 0, 108, 127, 14, 127, 10
28, 47, 23.4106, 0, 109, 127, 14, 127, 10
29, 47, 26.8988, 0, 110, 127, 14, 127, 10
30, 47, 23.8739, 0, 111, 127, 14, 127, 10
31, 47, 20.6566, 0, 111, 127, 14, 127, 10
32, 47, 20.2655, 0, 112, 127, 14, 127, 10
33, 47, 21.2839, 0, 113, 127, 14, 127, 10
34, 47, 23.9458, 0, 113, 127, 14, 127, 10
35, 48, 24.1427, 0, 113, 127, 14, 127, 10
36, 49, 19.6766, 0, 113, 127, 15, 127, 10
37, 48, 15.7166, 0, 113, 127, 14, 127, 10
38, 48, 17.2565, 0, 112, 127, 15, 127, 10
39, 48, 16.3501, 0, 113, 127, 14, 127, 10
40, 47, 22.5699, 0, 113, 127, 14, 127, 10
41, 47, 20.3735, 0, 114, 127, 14, 127, 10
42, 47, 18.178, 0, 114, 127, 14, 127, 10
43, 48, 17.8597, 0, 114, 127, 14, 127, 10
44, 48, 18.6652, 0, 114, 127, 14, 127, 10
45, 48, 19.676, 0, 114, 127, 14, 127, 10
46, 48, 18.3063, 0, 114, 127, 14, 127, 10
47, 48, 20.7609, 0, 113, 127, 14, 127, 10
48, 48, 18.5673, 0, 113, 127, 14, 127, 10
49, 48, 16.2937, 0, 112, 127, 14, 127, 10
50, 48, 16.6647, 0, 111, 127, 14, 127, 10
51, 48, 14.5816, 0, 111, 127, 14, 127, 10
52, 47, 18.4229, 0, 111, 127, 14, 127, 10
53, 48, 22.0203, 0, 112, 127, 15, 127, 10
54, 49, 21.509, 0, 112, 127, 15, 127, 10
55, 48, 20.0603, 0, 112, 127, 15, 127, 10
56, 49, 21.5225, 0, 112, 127, 15, 127, 10
57, 48, 22.2214, 0, 111, 127, 15, 127, 10
58, 48, 21.6693, 0, 110, 127, 15, 127, 10
59, 48, 24.4769, 0, 109, 127, 14, 127, 10
60, 47, 22.9426, 0, 108, 127, 14, 127, 10
61, 47, 28.3352, 0, 106, 127, 14, 127, 10
62, 47, 20.9699, 0, 105, 127, 14, 127, 10
63, 47, 23.3663, 0, 105, 127, 14, 127, 10
64, 47, 21.4233, 0, 105, 127, 14, 127, 10
65, 47, 21.6488, 0, 106, 127, 14, 127, 10
66, 47, 21.9261, 0, 107, 127, 14, 127, 10
67, 47, 23.1803, 0, 107, 127, 14, 127, 10
68, 48, 30.7445, 0, 109, 127, 14, 127, 10
69, 49, 28.9475, 0, 110, 127, 15, 127, 10
70, 49, 29.5817, 0, 112, 127, 15, 127, 10
71, 49, 22.692, 0, 112, 127, 15, 127, 10
72, 49, 26.6042, 0, 113, 127, 15, 127, 10
73, 49, 22.8066, 0, 112, 127, 15, 127, 10
74, 48, 23.0196, 0, 112, 127, 15, 127, 10
75, 48, 17.6159, 0, 112, 127, 14, 127, 10
76, 48, 14.5901, 0, 112, 127, 15, 127, 10
77, 48, 18.1669, 0, 112, 127, 15, 127, 10
