POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 44, 0, 0, 104, 124, 11, 134, 18
1, 44, 41.4991, 0, 103, 124, 11, 134, 18
2, 44, 43.0653, 0, 103, 124, 11, 134, 18
3, 44, 39.9704, 0, 103, 124, 11, 134, 18
4, 43, 39.3237, 0, 102, 124, 11, 134, 19
5, 43, 39.3334, 0, 102, 124, 11, 134, 19
6, 44, 38.6945, 0, 101, 124, 11, 133, 19
7, 44, 38.1508, 0, 101, 124, 11, 133, 19
8, 44, 37.1806, 0, 100, 124, 11, 133, 19
9, 43, 39.4556, 0, 100, 124, 11, 133, 19
10, 44, 36.7859, 0, 99, 124, 11, 133, 19
11, 43, 37.9923, 0, 99, 124, 11, 133, 19
12, 43, 38.2366, 0, 99, 124, 11, 132, 19
13, 44, 37.3825, 0, 98, 124, 11, 132, 19
14, 44, 36.3848, 0, 97, 124, 11, 132, 20
15, 44, 36.8678, 0, 97, 125, 11, 132, 19
16, 44, 35.3234, 0, 96, 125, 11, 132, 20
17, 43, 36.952, 0, 96, 125, 11, 132, 20
18, 44, 36.1391, 0, 96, 125, 11, 132, 20
19, 44, 38.7155, 0, 95, 125, 11, 132, 20
20, 44, 35.7553, 0, 95, 125, 11, 131, 20
21, 44, 36.5703, 0, 94, 125, 11, 131, 21
22, 44, 34.1855, 0, 94, 125, 11, 131, 21
23, 44, 35.6783, 0, 93, 125, 11, 131, 21
24, 43, 35.9018, 0, 93, 125, 11, 131, 21
25, 43, 35.9507, 0, 93, 125, 11, 131, 20
26, 43, 36.3383, 0, 93, 125, 11, 132, 20
27, 43, 35.9413, 0, 93, 125, 11, 132, 20
28, 42, 35.0501, 0, 94, 124, 11, 132, 20
29, 42, 34.8376, 0, 94, 124, 11, 132, 20
30, 42, 39.9851, 0, 94, 124, 11, 132, 20
31, 42, 42.3935, 0, 94, 124, 11, 132, 20
32, 42, 46.6647, 0, 94, 124, 11, 133, 21
33, 42, 47.4009, 0, 94, 124, 11, 133, 21
34, 43, 45.3158, 0, 93, 124, 11, 133, 21
35, 43, 44.4251, 0, 93, 124, 11, 133, 21
36, 44, 42.7805, 0, 93, 124, 11, 133, 21
37, 44, 39.9376, 0, 94, 124, 11, 133, 22
38, 44, 36.1545, 0, 94, 124, 11, 133, 22
39, 44, 33.9972, 0, 94, 124, 11, 133, 22
40, 44, 32.5327, 0, 94, 124, 11, 133, 21
41, 44, 32.2829, 0, 94, 124, 11, 133, 21
42, 44, 28.2686, 0, 94, 124, 11, 133, 21
43, 44, 28.1868, 0, 94, 124, 11, 133, 21
44, 44, 29.5854, 0, 94, 124, 11, 133, 21
45, 44, 28.2991, 0, 95, 124, 11, 133, 21
46, 45, 26.9451, 0, 95, 124, 11, 133, 21
47, 45, 27.2427, 0, 95, 124, 11, 134, 21
48, 45, 25.8127, 0, 95, 124, 12, 134, 21
49, 46, 28.5802, 0, 95, 124, 12, 134, 22
50, 46, 28.9406, 0, 94, 124, 12, 134, 22
51, 46, 31.9802, 0, 94, 124, 12, 134, 22
52, 45, 34.8132, 0, 95, 124, 12, 134, 22
53, 45, 37.1651, 0, 95, 124, 12, 134, 22
54, 46, 38.1498, 0, 96, 124, 12, 134, 22
55, 46, 36.3811, 0, 96, 124, 12, 134, 22
56, 46, 37.1842, 0, 96, 124, 12, 134, 22
57, 46, 34.9019, 0, 95, 124, 12, 134, 22
58, 46, 33.219, 0, 95, 124, 12, 134, 22
59, 47, 32.3135, 0, 94, 124, 12, 134, 23
60, 47, 33.1572, 0, 94, 124, 12, 134, 22
61, 46, 33.4067, 0, 94, 124, 12, 134, 22
62, 46, 32.4384, 0, 94, 124, 12, 134, 22
63, 45, 33.6618, 0, 94, 124, 12, 134, 22
64, 45, 35.2061, 0, 94, 124, 12, 134, 22
65, 44, 36.6785, 0, 94, 124, 12, 134, 22
66, 44, 37.8337, 0, 94, 124, 12, 134, 22
67, 43, 38.1651, 0, 94, 124, 12, 135, 22
68, 43, 35.9109, 0, 94, 124, 12, 135, 21
69, 43, 35.6538, 0, 95, 123, 11, 135, 21
70, 43, 35.0895, 0, 95, 123, 11, 135, 22
71, 44, 35.9745, 0, 95, 123, 12, 135, 22
72, 44, 35.4806, 0, 95, 124, 12, 136, 22
73, 44, 34.7813, 0, 95, 124, 12, 136, 22
74, 45, 34.5449, 0, 95, 124, 11, 136, 22
75, 45, 35.3695, 0, 95, 124, 11, 136, 22
76, 46, 35.5834, 0, 95, 124, 12, 136, 23
77, 46, 31.4123, 0, 95, 124, 12, 136, 23
78, 46, 32.8653, 0, 94, 124, 12, 135, 23
