POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 26, 0, 0, 141, 129, 10, 125, 5
1, 25, 38.6101, 0, 141, 129, 10, 125, 5
2, 24, 36.5402, 0, 141, 129, 10, 125, 5
3, 22, 37.3255, 0, 141, 129, 9, 125, 5
4, 21, 37.8374, 0, 141, 129, 9, 125, 5
5, 19, 33.9121, 0, 142, 129, 8, 125, 4
6, 17, 32.2815, 0, 142, 129, 8, 125, 4
7, 16, 31.4485, 0, 142, 129, 7, 125, 4
8, 15, 28.5883, 0, 143, 129, 7, 125, 4
9, 15, 27.5972, 0, 143, 129, 7, 125, 4
10, 15, 27.6385, 0, 143, 129, 6, 125, 4
11, 15, 27.1212, 0, 143, 129, 6, 125, 4
12, 15, 29.356, 0, 143, 129, 6, 125, 4
13, 15, 28.1744, 0, 143, 129, 6, 125, 4
14, 16, 29.5277, 0, 143, 129, 6, 125, 4
15, 16, 29.2983, 0, 143, 129, 6, 125, 4
16, 17, 30.1616, 0, 143, 129, 6, 125, 4
17, 17, 28.9917, 0, 143, 129, 6, 125, 4
18, 18, 30.029, 0, 143, 129, 7, 125, 4
19, 19, 29.6165, 0, 143, 129, 7, 125, 4
20, 20, 31.6682, 0, 143, 129, 7, 125, 4
21, 20, 31.0347, 0, 144, 129, 8, 125, 4
22, 21, 29.6157, 0, 144, 129, 8, 125, 4
23, 22, 28.3168, 0, 144, 129, 8, 125, 4
24, 22, 28.4982, 0, 145, 129, 9, 125, 4
25, 23, 25.7645, 0, 145, 129, 9, 125, 4
26, 24, 25.0702, 0, 145, 129, 9, 125, 4
27, 24, 23.4653, 0, 146, 129, 10, 125, 4
28, 25, 23.678, 0, 146, 130, 10, 125, 5
29, 26, 21.4907, 0, 146, 130, 10, 125, 5
30, 27, 20.4915, 0, 146, 130, 11, 125, 5
31, 27, 20.6131, 0, 146, 130, 11, 125, 5
32, 28, 20.5121, 0, 146, 129, 12, 125, 5
33, 29, 20.8588, 0, 145, 129, 12, 125, 5
34, 29, 21.3262, 0, 145, 129, 12, 125, 5
35, 30, 21.1291, 0, 145, 129, 13, 125, 5
36, 31, 22.4217, 0, 145, 129, 13, 125, 6
37, 32, 22.1661, 0, 145, 129, 13, 125, 6
38, 32, 22.9337, 0, 145, 129, 13, 125, 6
39, 32, 23.6656, 0, 144, 129, 14, 125, 6
40, 33, 23.7935, 0, 144, 129, 14, 125, 6
41, 33, 24.225, 0, 144, 129, 14, 125, 6
42, 33, 23.6939, 0, 144, 129, 14, 125, 6
43, 33, 24.8166, 0, 144, 129, 14, 125, 6
44, 33, 26.0711, 0, 144, 129, 14, 125, 6
45, 33, 26.1839, 0, 144, 129, 14, 125, 6
46, 33, 25.5867, 0, 144, 129, 14, 125, 6
47, 32, 26.4099, 0, 144, 129, 14, 125, 6
48, 32, 26.7961, 0, 144, 129, 14, 125, 6
49, 32, 26.8835, 0, 144, 129, 14, 125, 6
50, 32, 27.1378, 0, 144, 129, 14, 125, 6
51, 31, 26.0238, 0, 144, 129, 14, 125, 6
52, 31, 26.503, 0, 144, 129, 14, 125, 6
53, 30, 26.8901, 0, 143, 129, 13, 125, 6
54, 29, 27.422, 0, 143, 129, 13, 125, 6
55, 28, 27.4901, 0, 143, 129, 13, 125, 6
56, 27, 27.5196, 0, 143, 129, 13, 125, 6
57, 26, 28.3566, 0, 142, 129, 13, 125, 6
58, 25, 27.277, 0, 142, 129, 12, 125, 6
59, 23, 28.3191, 0, 142, 129, 12, 126, 6
60, 22, 28.1142, 0, 141, 129, 12, 126, 6
61, 21, 26.7902, 0, 141, 129, 11, 126, 6
62, 20, 25.3765, 0, 140, 129, 11, 126, 6
63, 20, 24.6641, 0, 140, 129, 11, 126, 6
64, 20, 25.0916, 0, 139, 129, 11, 126, 6
65, 20, 25.5117, 0, 138, 129, 11, 126, 6
66, 20, 25.5513, 0, 138, 129, 11, 126, 6
67, 21, 25.8271, 0, 137, 128, 11, 126, 6
68, 21, 24.7749, 0, 136, 128, 11, 126, 6
69, 22, 24.2532, 0, 135, 128, 11, 126, 6
70, 23, 23.5845, 0, 135, 128, 11, 126, 6
71, 23, 22.9709, 0, 134, 128, 11, 126, 6
72, 24, 24.0325, 0, 133, 128, 11, 126, 6
73, 24, 25.2503, 0, 132, 128, 11, 127, 6
74, 25, 26.6399, 0, 131, 128, 12, 127, 6
75, 25, 27.8136, 0, 130, 128, 12, 127, 7
76, 26, 30.2289, 0, 130, 128, 12, 127, 7
77, 26, 34.5325, 0, 129, 128, 12, 127, 7
78, 28, 39.4617, 0, 128, 127, 13, 127, 7
79, 28, 40.6886, 0, 127, 127, 13, 127, 7
80, 28, 40.9508, 0, 126, 127, 13, 127, 7
