POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 86, 0, 0, 92, 130, 22, 125, 25
1, 86, 10.1123, 0, 92, 130, 22, 125, 25
2, 86, 10.9401, 0, 92, 130, 22, 125, 25
3, 86, 11.0834, 0, 92, 130, 22, 125, 25
4, 86, 11.2905, 0, 92, 130, 22, 125, 25
5, 86, 9.22832, 0, 92, 130, 22, 125, 25
6, 86, 12.5507, 0, 92, 130, 22, 125, 25
7, 86, 11.1775, 0, 92, 130, 22, 125, 25
8, 82, 28.4876, 0, 93, 130, 22, 125, 24
9, 79, 43.3696, 0, 93, 130, 21, 125, 24
10, 80, 45.0924, 0, 95, 130, 21, 125, 24
11, 82, 39.2805, 0, 97, 131, 21, 125, 24
12, 85, 41.5745, 0, 99, 131, 22, 124, 24
13, 84, 32.0326, 0, 101, 131, 22, 124, 24
14, 84, 29.7335, 0, 102, 131, 22, 124, 23
15, 85, 27.0093, 0, 100, 131, 22, 124, 24
16, 87, 25.3359, 0, 98, 130, 22, 124, 24
17, 89, 22.825, 0, 95, 130, 22, 125, 25
18, 90, 19.5385, 0, 93, 130, 23, 125, 25
19, 91, 12.1429, 0, 92, 130, 23, 125, 25
20, 92, 11.2301, 0, 92, 130, 23, 125, 25
21, 94, 17.1559, 0, 92, 130, 23, 125, 26
22, 94, 13.7922, 0, 92, 130, 23, 125, 26
23, 95, 11.6303, 0, 93, 130, 23, 125, 26
24, 94, 11.86, 0, 93, 130, 23, 125, 26
25, 94, 11.9526, 0, 93, 130, 23, 125, 26
26, 94, 12.2326, 0, 93, 130, 23, 125, 26
27, 95, 14.5522, 0, 93, 130, 23, 125, 26
28, 97, 16.3821, 0, 92, 130, 23, 125, 27
29, 97, 11.8416, 0, 92, 130, 23, 125, 27
30, 97, 12.2345, 0, 92, 130, 23, 125, 27
31, 97, 12.7837, 0, 92, 130, 23, 125, 27
32, 97, 13.2607, 0, 92, 130, 23, 125, 27
33, 97, 11.5023, 0, 92, 130, 23, 125, 27
34, 97, 15.0604, 0, 92, 130, 23, 125, 27
35, 97, 15.9344, 0, 92, 130, 23, 125, 27
36, 97, 15.7431, 0, 92, 130, 23, 125, 27
37, 97, 16.447, 0, 92, 130, 23, 125, 27
38, 97, 12.1161, 0, 92, 130, 23, 125, 27
39, 97, 14.9978, 0, 92, 130, 23, 125, 27
40, 97, 15.4402, 0, 92, 130, 23, 125, 27
41, 97, 13.2378, 0, 92, 130, 23, 125, 27
42, 97, 16.7388, 0, 92, 130, 23, 125, 27
43, 97, 13.9959, 0, 92, 130, 23, 125, 27
44, 97, 13.4582, 0, 92, 130, 23, 125, 27
45, 97, 14.3349, 0, 92, 130, 23, 125, 27
46, 98, 14.2972, 0, 92, 130, 23, 125, 26
47, 98, 15.1755, 0, 92, 130, 23, 125, 27
48, 98, 18.4402, 0, 92, 130, 23, 125, 27
49, 97, 18.021, 0, 92, 130, 23, 125, 27
50, 97, 15.0348, 0, 92, 130, 23, 125, 27
51, 96, 16.1192, 0, 92, 130, 23, 125, 27
52, 96, 19.7272, 0, 93, 130, 23, 125, 26
53, 95, 31.488, 0, 96, 130, 22, 125, 26
54, 93, 33.6678, 0, 98, 130, 22, 125, 25
55, 93, 33.2179, 0, 98, 130, 22, 125, 25
56, 93, 37.137, 0, 98, 131, 22, 125, 25
