POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 88, 0, 0, 99, 124, 21, 131, 26
1, 88, 58.106, 0, 99, 124, 21, 131, 26
2, 90, 60.0289, 0, 99, 124, 22, 131, 26
3, 91, 53.1175, 0, 99, 124, 22, 131, 26
4, 90, 55.1985, 0, 99, 124, 22, 131, 26
5, 91, 56.3152, 0, 99, 124, 22, 131, 26
6, 91, 56.4543, 0, 99, 124, 22, 131, 26
7, 93, 53.7624, 0, 99, 124, 22, 131, 26
8, 90, 56.2621, 0, 100, 124, 21, 131, 26
9, 91, 54.4571, 0, 100, 124, 21, 131, 26
10, 92, 52.3897, 0, 100, 124, 21, 131, 26
11, 91, 52.4794, 0, 100, 124, 21, 131, 26
12, 92, 50.3168, 0, 100, 124, 21, 131, 26
13, 93, 52.9475, 0, 100, 124, 21, 131, 26
14, 94, 45.9241, 0, 99, 124, 22, 131, 26
15, 93, 48.7063, 0, 99, 124, 22, 131, 27
16, 96, 45.7278, 0, 99, 124, 22, 131, 27
17, 93, 52.0472, 0, 99, 124, 21, 131, 27
18, 95, 47.1852, 0, 99, 124, 22, 131, 27
19, 94, 47.3426, 0, 99, 124, 21, 131, 27
20, 93, 51.5834, 0, 99, 124, 21, 131, 27
21, 94, 51.3452, 0, 99, 124, 21, 131, 27
22, 94, 49.1154, 0, 99, 124, 21, 131, 27
23, 94, 47.9224, 0, 99, 124, 21, 131, 27
24, 93, 48.147, 0, 99, 124, 21, 131, 27
25, 94, 48.6419, 0, 98, 124, 21, 131, 27
26, 93, 45.6193, 0, 98, 124, 21, 131, 27
27, 93, 46.7649, 0, 98, 124, 21, 131, 27
28, 93, 47.4708, 0, 98, 124, 21, 131, 27
29, 94, 45.3563, 0, 98, 124, 21, 131, 27
30, 91, 49.3518, 0, 98, 124, 21, 131, 26
31, 91, 55.7935, 0, 98, 125, 21, 131, 26
32, 93, 48.7559, 0, 98, 125, 21, 131, 26
33, 92, 48.1549, 0, 98, 125, 21, 131, 26
34, 92, 48.0957, 0, 98, 125, 21, 131, 26
35, 92, 50.9269, 0, 97, 125, 21, 131, 26
36, 91, 48.8334, 0, 97, 125, 21, 131, 26
37, 92, 48.6973, 0, 97, 125, 21, 131, 26
