POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 64, 0, 0, 101, 125, 20, 131, 23
1, 64, 23.4182, 0, 101, 125, 20, 131, 23
2, 64, 24.9682, 0, 101, 125, 20, 131, 23
3, 64, 23.9044, 0, 101, 125, 20, 131, 24
4, 64, 24.495, 0, 101, 125, 20, 131, 23
5, 64, 24.8773, 0, 101, 125, 20, 131, 23
6, 63, 24.3023, 0, 101, 125, 20, 131, 23
7, 63, 23.3266, 0, 101, 125, 20, 131, 23
8, 63, 22.6986, 0, 101, 125, 20, 131, 23
9, 63, 24.1686, 0, 101, 125, 20, 131, 23
10, 64, 25.0778, 0, 101, 125, 20, 131, 23
11, 64, 24.8147, 0, 101, 125, 20, 131, 23
12, 64, 25.3624, 0, 101, 125, 20, 131, 23
13, 64, 23.4638, 0, 101, 125, 20, 131, 23
14, 64, 22.4542, 0, 101, 125, 20, 131, 23
15, 64, 21.3215, 0, 101, 125, 20, 131, 23
16, 64, 21.7813, 0, 101, 125, 20, 131, 23
17, 64, 22.8528, 0, 102, 125, 20, 131, 23
18, 63, 22.9432, 0, 102, 125, 20, 131, 23
19, 63, 23.238, 0, 102, 125, 20, 131, 23
20, 63, 24.827, 0, 102, 125, 20, 131, 23
21, 62, 25.1578, 0, 102, 125, 20, 131, 23
22, 62, 24.8352, 0, 102, 125, 19, 131, 23
23, 61, 26.5703, 0, 102, 125, 19, 131, 23
24, 61, 26.5017, 0, 102, 125, 19, 131, 23
25, 61, 26.1407, 0, 102, 125, 19, 131, 23
26, 61, 24.8359, 0, 102, 125, 20, 131, 23
27, 62, 26.553, 0, 102, 125, 20, 131, 23
28, 62, 25.5116, 0, 102, 125, 19, 131, 23
29, 62, 24.2845, 0, 102, 125, 19, 131, 23
30, 62, 23.2831, 0, 102, 125, 19, 131, 22
31, 61, 25.6209, 0, 102, 125, 19, 131, 22
32, 61, 22.9335, 0, 102, 125, 19, 131, 22
33, 61, 23.5682, 0, 101, 125, 19, 131, 22
34, 61, 23.2742, 0, 101, 125, 19, 131, 22
35, 61, 24.2294, 0, 101, 124, 19, 131, 22
36, 60, 25.0674, 0, 101, 124, 19, 131, 22
37, 60, 25.5832, 0, 101, 124, 19, 131, 22
38, 60, 27.8062, 0, 101, 124, 19, 131, 22
39, 60, 26.4841, 0, 102, 124, 19, 131, 22
40, 60, 28.9321, 0, 102, 124, 19, 131, 22
41, 60, 30.1292, 0, 102, 124, 19, 131, 22
42, 60, 29.847, 0, 102, 124, 19, 131, 22
43, 60, 28.4056, 0, 102, 124, 19, 131, 22
44, 60, 28.7346, 0, 102, 124, 19, 131, 22
45, 61, 29.4669, 0, 102, 124, 19, 131, 22
46, 61, 29.2126, 0, 102, 124, 19, 131, 22
47, 61, 29.3225, 0, 102, 124, 19, 131, 22
48, 61, 30.2357, 0, 103, 124, 19, 131, 22
49, 62, 29.2751, 0, 103, 124, 19, 131, 22
50, 62, 30.7903, 0, 103, 124, 20, 131, 23
51, 62, 28.6344, 0, 103, 124, 20, 131, 23
52, 62, 28.4527, 0, 103, 124, 20, 131, 23
53, 63, 29.9057, 0, 104, 124, 20, 131, 23
54, 63, 29.7133, 0, 104, 124, 20, 131, 23
55, 62, 27.9282, 0, 104, 124, 20, 131, 23
56, 62, 28.8316, 0, 104, 124, 20, 131, 23
57, 63, 29.0343, 0, 104, 124, 20, 131, 23
58, 63, 30.0558, 0, 104, 124, 20, 131, 23
59, 63, 31.2578, 0, 104, 124, 20, 131, 23
60, 62, 29.3253, 0, 104, 124, 20, 131, 23
61, 62, 31.0206, 0, 104, 124, 20, 131, 23
62, 62, 29.9069, 0, 105, 124, 20, 131, 23
63, 62, 30.5951, 0, 105, 124, 20, 131, 23
64, 62, 32.7761, 0, 105, 124, 20, 131, 23
65, 62, 30.0314, 0, 105, 124, 20, 131, 23
66, 61, 30.1204, 0, 105, 124, 20, 131, 23
67, 61, 31.0637, 0, 105, 124, 20, 131, 23
68, 62, 30.6415, 0, 105, 124, 19, 131, 23
69, 62, 30.7155, 0, 106, 124, 19, 131, 23
70, 61, 31.121, 0, 106, 124, 20, 131, 23
71, 61, 29.1392, 0, 106, 124, 19, 132, 23
72, 61, 27.793, 0, 106, 124, 20, 132, 23
73, 62, 29.1717, 0, 106, 124, 20, 132, 23
74, 62, 28.8841, 0, 107, 124, 20, 132, 23
75, 63, 29.7047, 0, 107, 124, 20, 132, 23
76, 62, 30.9524, 0, 107, 124, 20, 132, 23
77, 62, 30.9116, 0, 107, 124, 20, 132, 23
78, 62, 31.1237, 0, 107, 124, 20, 132, 23
79, 62, 33.7386, 0, 107, 124, 20, 132, 23
80, 62, 31.8147, 0, 107, 124, 20, 132, 23
81, 62, 32.5996, 0, 106, 124, 20, 132, 23
82, 62, 32.6753, 0, 106, 124, 20, 132, 23
83, 62, 31.64, 0, 106, 124, 20, 132, 23
84, 62, 30.4252, 0, 106, 124, 20, 132, 23
85, 62, 31.2252, 0, 106, 124, 20, 132, 23
86, 62, 30.4817, 0, 106, 124, 20, 132, 23
87, 62, 32.4052, 0, 106, 125, 20, 132, 23
88, 62, 34.2592, 0, 106, 125, 20, 132, 23
89, 62, 32.8141, 0, 106, 125, 20, 132, 23
90, 62, 34.9581, 0, 106, 125, 20, 132, 23
91, 59, 37.5262, 0, 105, 125, 19, 132, 22
92, 55, 41.1443, 0, 106, 124, 17, 132, 20
93, 50, 36.9718, 0, 106, 124, 16, 132, 19
94, 47, 33.6599, 0, 105, 124, 14, 132, 18
95, 44, 31.0217, 0, 106, 124, 13, 133, 16
96, 41, 30.5946, 0, 106, 124, 12, 133, 16
97, 39, 29.6342, 0, 106, 124, 11, 133, 15
98, 38, 30.1162, 0, 106, 124, 10, 134, 15
99, 37, 32.051, 0, 106, 124, 10, 134, 15
100, 38, 34.6719, 0, 106, 124, 10, 134, 15
101, 39, 37.9928, 0, 105, 124, 10, 134, 16
102, 42, 42.0123, 0, 104, 124, 11, 134, 17
