POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 53, 0, 0, 84, 120, 20, 129, 15
1, 54, 5.7649, 0, 84, 120, 20, 129, 15
2, 54, 4.27454, 0, 84, 120, 20, 129, 15
3, 54, 3.85735, 0, 84, 120, 20, 129, 15
4, 54, 3.72587, 0, 84, 120, 20, 129, 15
5, 54, 4.57203, 0, 84, 120, 20, 129, 15
6, 54, 6.63284, 0, 84, 120, 20, 129, 15
7, 54, 5.38412, 0, 84, 120, 20, 129, 15
8, 54, 4.43186, 0, 83, 120, 20, 129, 15
9, 54, 4.01381, 0, 83, 120, 20, 129, 15
10, 54, 3.95664, 0, 83, 120, 20, 129, 15
11, 53, 5.21814, 0, 83, 120, 20, 129, 15
12, 53, 6.64877, 0, 83, 120, 20, 129, 15
13, 53, 5.70477, 0, 83, 120, 19, 129, 15
14, 53, 4.68214, 0, 82, 120, 19, 129, 15
15, 53, 3.94935, 0, 82, 120, 19, 129, 14
16, 53, 3.97895, 0, 82, 120, 19, 129, 14
17, 52, 4.75308, 0, 82, 120, 19, 129, 14
18, 52, 7.39039, 0, 81, 120, 19, 129, 14
19, 52, 7.07048, 0, 81, 120, 19, 129, 14
20, 52, 5.81569, 0, 81, 120, 19, 129, 14
21, 52, 5.29681, 0, 81, 120, 19, 129, 14
22, 52, 4.92742, 0, 81, 120, 19, 129, 14
23, 52, 7.31642, 0, 81, 120, 19, 129, 14
24, 52, 9.61762, 0, 81, 120, 19, 129, 14
25, 52, 7.09069, 0, 81, 120, 19, 129, 14
26, 52, 5.30711, 0, 81, 120, 19, 129, 14
27, 52, 4.396, 0, 81, 120, 19, 129, 14
28, 52, 5.14077, 0, 81, 120, 19, 129, 13
29, 51, 6.35863, 0, 81, 120, 19, 129, 13
30, 51, 9.49308, 0, 80, 120, 18, 129, 13
31, 51, 6.83009, 0, 80, 120, 18, 129, 13
32, 51, 5.13952, 0, 80, 120, 18, 129, 13
33, 51, 4.57429, 0, 80, 120, 18, 129, 13
34, 51, 4.5854, 0, 80, 120, 18, 129, 13
35, 50, 5.3259, 0, 80, 120, 18, 129, 13
36, 50, 10.5524, 0, 79, 120, 18, 129, 12
37, 49, 11.8556, 0, 79, 120, 18, 129, 12
38, 49, 7.69769, 0, 78, 121, 18, 129, 12
39, 49, 5.37514, 0, 78, 121, 18, 129, 12
40, 49, 4.43892, 0, 78, 121, 18, 129, 12
41, 48, 4.33597, 0, 78, 121, 18, 129, 12
42, 47, 10.591, 0, 77, 121, 17, 129, 12
43, 46, 12.8229, 0, 76, 121, 17, 129, 12
44, 45, 8.53766, 0, 75, 121, 17, 129, 11
45, 44, 6.06422, 0, 75, 121, 16, 129, 11
46, 44, 4.70387, 0, 75, 121, 16, 129, 11
47, 44, 4.49709, 0, 74, 121, 16, 129, 11
48, 42, 10.9064, 0, 73, 122, 16, 129, 11
49, 41, 12.1924, 0, 72, 122, 15, 128, 11
50, 40, 9.79654, 0, 71, 122, 15, 128, 10
51, 39, 6.87141, 0, 71, 122, 14, 128, 10
52, 38, 5.48143, 0, 70, 122, 14, 128, 10
53, 38, 4.88243, 0, 70, 122, 14, 128, 10
54, 37, 10.9527, 0, 69, 122, 14, 128, 10
55, 35, 12.2542, 0, 68, 123, 13, 128, 9
56, 33, 9.56065, 0, 67, 123, 12, 128, 9
57, 32, 7.22312, 0, 66, 123, 12, 128, 9
58, 32, 5.21934, 0, 65, 123, 12, 128, 9
59, 31, 4.77475, 0, 65, 123, 12, 128, 9
60, 30, 10.3771, 0, 64, 123, 11, 128, 9
61, 29, 9.47399, 0, 62, 124, 10, 127, 8
62, 28, 7.67421, 0, 61, 124, 10, 127, 8
63, 27, 5.82154, 0, 61, 124, 9, 127, 8
64, 27, 4.09109, 0, 60, 124, 9, 127, 7
