POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 38, 0, 0, 108, 126, 9, 126, 12
1, 39, 19.4427, 0, 108, 126, 9, 126, 12
2, 39, 15.5168, 0, 108, 126, 9, 126, 12
3, 39, 13.5652, 0, 108, 126, 9, 126, 12
4, 39, 13.4376, 0, 108, 126, 9, 126, 12
5, 39, 14.3793, 0, 108, 126, 9, 126, 12
6, 39, 15.004, 0, 108, 126, 9, 126, 12
7, 39, 11.6522, 0, 108, 126, 9, 126, 12
8, 39, 13.2661, 0, 108, 126, 9, 126, 12
9, 39, 10.7859, 0, 108, 126, 9, 126, 12
10, 39, 11.2449, 0, 108, 126, 9, 126, 12
11, 40, 11.3055, 0, 108, 126, 9, 126, 12
12, 40, 10.9347, 0, 108, 126, 9, 126, 12
13, 40, 10.9097, 0, 108, 126, 9, 126, 12
14, 40, 11.0344, 0, 108, 126, 9, 126, 12
15, 40, 11.6345, 0, 108, 126, 9, 126, 12
16, 40, 11.985, 0, 108, 126, 9, 126, 12
17, 40, 11.3914, 0, 108, 126, 9, 126, 12
18, 40, 11.8017, 0, 108, 126, 9, 126, 12
19, 40, 12.85, 0, 108, 126, 9, 126, 12
20, 40, 12.1006, 0, 108, 126, 9, 126, 12
21, 39, 12.5143, 0, 108, 126, 9, 126, 12
22, 39, 13.2374, 0, 108, 126, 9, 126, 12
23, 39, 14.0919, 0, 108, 126, 9, 126, 12
24, 39, 15.5176, 0, 108, 126, 9, 126, 12
25, 39, 13.5795, 0, 108, 126, 9, 126, 12
26, 39, 14.0104, 0, 108, 126, 9, 126, 12
27, 39, 11.8227, 0, 108, 126, 9, 126, 12
28, 39, 12.2328, 0, 108, 126, 9, 126, 12
29, 39, 13.1758, 0, 108, 126, 9, 126, 12
30, 39, 17.6689, 0, 108, 126, 9, 126, 12
31, 38, 18.477, 0, 108, 126, 9, 126, 12
32, 38, 17.4597, 0, 108, 126, 9, 126, 12
33, 38, 19.3673, 0, 108, 126, 9, 126, 12
34, 38, 18.2163, 0, 108, 126, 9, 126, 12
35, 38, 18.7533, 0, 108, 126, 9, 126, 12
36, 38, 19.0191, 0, 108, 126, 9, 126, 12
37, 39, 18.6365, 0, 109, 126, 9, 126, 12
38, 39, 18.2361, 0, 109, 126, 9, 126, 12
39, 39, 18.4244, 0, 109, 126, 9, 126, 12
40, 39, 17.3696, 0, 109, 126, 9, 126, 12
41, 39, 16.2562, 0, 108, 126, 9, 126, 12
42, 39, 15.4782, 0, 108, 126, 9, 126, 12
43, 39, 14.1884, 0, 108, 126, 9, 126, 12
