POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 58, 0, 0, 122, 123, 15, 132, 15
1, 57, 14.5546, 0, 122, 123, 15, 132, 15
2, 57, 14.6554, 0, 122, 123, 15, 132, 15
3, 57, 16.3053, 0, 122, 123, 15, 132, 15
4, 57, 14.9054, 0, 122, 123, 15, 132, 15
5, 57, 14.9115, 0, 122, 123, 15, 132, 15
6, 57, 14.8124, 0, 122, 123, 15, 132, 14
7, 58, 15.6474, 0, 122, 123, 15, 132, 14
8, 58, 14.4074, 0, 122, 123, 15, 132, 14
9, 58, 13.2374, 0, 122, 123, 15, 132, 14
10, 58, 14.1152, 0, 122, 123, 15, 132, 14
11, 58, 13.4643, 0, 122, 123, 15, 132, 14
12, 58, 12.3379, 0, 122, 123, 15, 132, 14
13, 58, 12.4202, 0, 122, 123, 15, 132, 14
14, 58, 10.9448, 0, 122, 123, 15, 132, 14
15, 58, 9.51106, 0, 122, 123, 15, 132, 14
16, 58, 8.65147, 0, 122, 123, 15, 132, 14
17, 58, 10.6207, 0, 122, 123, 15, 132, 14
18, 58, 11.3554, 0, 122, 123, 15, 132, 14
19, 57, 12.5855, 0, 122, 123, 15, 132, 14
20, 57, 12.6099, 0, 122, 123, 15, 132, 14
21, 57, 12.8092, 0, 123, 123, 15, 132, 14
22, 57, 13.1342, 0, 123, 123, 15, 132, 14
23, 57, 15.1986, 0, 123, 123, 15, 132, 14
24, 57, 15.8673, 0, 123, 123, 15, 132, 14
25, 57, 15.6096, 0, 123, 123, 15, 132, 14
26, 57, 15.8278, 0, 123, 123, 15, 132, 15
27, 57, 14.4967, 0, 123, 123, 15, 132, 15
28, 57, 14.584, 0, 123, 123, 15, 132, 15
29, 57, 15.5405, 0, 123, 123, 15, 132, 15
30, 57, 14.8966, 0, 123, 123, 15, 132, 15
31, 58, 12.7647, 0, 123, 123, 15, 132, 15
32, 58, 13.3201, 0, 123, 123, 15, 132, 15
33, 58, 11.7277, 0, 123, 123, 15, 132, 15
34, 58, 10.7978, 0, 123, 123, 15, 133, 15
35, 58, 9.95844, 0, 123, 123, 15, 132, 15
36, 58, 9.44891, 0, 123, 123, 15, 132, 15
37, 58, 9.69594, 0, 123, 123, 15, 132, 15
38, 58, 9.13676, 0, 123, 123, 15, 132, 15
39, 58, 8.99387, 0, 123, 123, 15, 132, 15
40, 58, 10.6081, 0, 123, 123, 15, 132, 15
41, 58, 11.4894, 0, 123, 123, 15, 132, 15
42, 58, 10.7875, 0, 123, 123, 15, 132, 15
43, 58, 11.532, 0, 123, 123, 15, 132, 15
44, 58, 10.1942, 0, 123, 123, 15, 132, 15
45, 58, 10.0991, 0, 123, 123, 15, 132, 15
46, 58, 10.1355, 0, 123, 123, 15, 132, 15
47, 58, 10.0019, 0, 123, 123, 15, 132, 15
48, 58, 9.52876, 0, 123, 123, 15, 132, 15
49, 58, 9.09902, 0, 123, 123, 15, 132, 15
50, 58, 9.31294, 0, 123, 123, 15, 132, 15
51, 59, 10.2612, 0, 123, 123, 15, 132, 15
52, 57, 17.5304, 0, 123, 123, 15, 133, 14
53, 53, 29.2442, 0, 123, 123, 14, 133, 14
54, 50, 29.5138, 0, 123, 123, 13, 133, 13
55, 47, 32.3781, 0, 122, 123, 12, 133, 12
56, 46, 34.1157, 0, 122, 123, 11, 133, 12
57, 45, 34.6085, 0, 121, 123, 11, 133, 11
58, 44, 36.9804, 0, 120, 123, 11, 133, 11
59, 44, 37.7231, 0, 118, 123, 11, 133, 11
60, 43, 33.8962, 0, 117, 123, 11, 133, 10
61, 48, 51.6555, 0, 113, 124, 12, 133, 11
62, 45, 36.8925, 0, 115, 123, 12, 133, 10
63, 47, 39.7126, 0, 113, 123, 13, 133, 11
