POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 34, 0, 0, 89, 125, 9, 129, 7
1, 34, 38.6885, 0, 89, 125, 9, 129, 7
2, 34, 39.3848, 0, 88, 125, 9, 129, 7
3, 34, 40.7193, 0, 88, 125, 9, 129, 7
4, 34, 39.5553, 0, 88, 125, 9, 129, 7
5, 35, 38.964, 0, 88, 125, 10, 129, 7
6, 35, 39.5688, 0, 88, 125, 10, 129, 7
7, 35, 37.872, 0, 88, 125, 10, 129, 7
8, 35, 37.8407, 0, 88, 125, 10, 129, 8
9, 35, 38.5111, 0, 88, 125, 10, 129, 8
10, 35, 36.5057, 0, 89, 125, 10, 129, 8
11, 35, 36.022, 0, 89, 125, 10, 129, 8
12, 35, 34.6069, 0, 89, 125, 10, 129, 8
13, 35, 35.0907, 0, 89, 125, 10, 129, 8
14, 36, 32.4559, 0, 90, 125, 10, 129, 8
15, 36, 35.7976, 0, 90, 125, 10, 129, 8
16, 37, 32.9995, 0, 90, 125, 11, 129, 8
17, 37, 32.2078, 0, 90, 125, 11, 129, 8
18, 36, 29.4111, 0, 90, 125, 10, 129, 8
19, 37, 28.9907, 0, 90, 125, 10, 129, 8
20, 37, 26.1549, 0, 91, 125, 10, 129, 8
21, 38, 26.3969, 0, 91, 125, 11, 129, 8
22, 38, 25.536, 0, 92, 125, 11, 129, 8
23, 38, 24.9484, 0, 92, 125, 10, 129, 8
24, 38, 22.015, 0, 92, 125, 10, 128, 8
25, 38, 20.6159, 0, 92, 125, 11, 128, 8
26, 38, 20.1603, 0, 93, 125, 10, 128, 8
27, 39, 20.1, 0, 93, 125, 11, 128, 8
28, 39, 22.0928, 0, 94, 125, 11, 128, 8
29, 39, 24.5897, 0, 95, 125, 11, 128, 8
30, 39, 23.3278, 0, 95, 125, 11, 128, 8
31, 40, 26.3917, 0, 96, 125, 11, 128, 8
32, 40, 28.3262, 0, 96, 125, 12, 128, 9
33, 40, 27.4942, 0, 96, 125, 11, 128, 9
34, 40, 31.504, 0, 97, 125, 11, 128, 9
35, 40, 29.6519, 0, 97, 125, 12, 128, 9
36, 40, 30.6009, 0, 98, 125, 12, 128, 9
37, 40, 30.9045, 0, 99, 125, 12, 128, 9
38, 40, 28.1333, 0, 99, 125, 12, 128, 9
39, 40, 29.1331, 0, 100, 125, 12, 128, 9
40, 40, 30.0503, 0, 101, 125, 12, 128, 9
41, 40, 31.9652, 0, 101, 125, 12, 128, 9
42, 40, 32.5954, 0, 102, 125, 12, 128, 9
43, 40, 34.6449, 0, 103, 125, 12, 128, 9
44, 40, 36.4324, 0, 103, 125, 12, 128, 9
45, 39, 36.6624, 0, 104, 125, 12, 128, 9
46, 40, 37.3239, 0, 104, 124, 12, 128, 9
47, 40, 38.0706, 0, 105, 124, 12, 128, 9
48, 39, 39.0994, 0, 105, 124, 12, 128, 9
49, 40, 38.0766, 0, 106, 124, 12, 128, 9
50, 39, 38.334, 0, 106, 124, 12, 128, 9
51, 39, 37.2218, 0, 106, 124, 12, 128, 9
52, 38, 37.9789, 0, 107, 124, 12, 128, 9
53, 38, 38.8077, 0, 108, 124, 12, 128, 9
54, 37, 39.1666, 0, 108, 124, 11, 128, 8
55, 37, 39.3572, 0, 109, 124, 12, 128, 8
56, 36, 41.2615, 0, 109, 124, 12, 128, 8
57, 36, 41.5233, 0, 109, 124, 11, 128, 8
58, 35, 40.523, 0, 109, 124, 11, 128, 8
59, 34, 41.6724, 0, 109, 124, 11, 128, 8
60, 34, 42.1114, 0, 109, 124, 11, 128, 8
61, 34, 40.3113, 0, 109, 124, 11, 128, 8
62, 34, 40.3627, 0, 108, 124, 11, 128, 8
63, 34, 36.6381, 0, 107, 124, 11, 128, 8
64, 33, 40.6218, 0, 107, 124, 11, 128, 8
65, 33, 37.9674, 0, 106, 125, 10, 128, 8
66, 33, 37.2382, 0, 104, 125, 10, 128, 8
67, 33, 36.2562, 0, 103, 125, 10, 128, 8
68, 33, 38.9671, 0, 102, 125, 11, 128, 8
69, 33, 38.8335, 0, 101, 125, 11, 128, 8
70, 34, 36.9585, 0, 100, 125, 11, 128, 8
71, 34, 39.3392, 0, 99, 125, 11, 128, 8
72, 34, 35.3142, 0, 98, 125, 11, 128, 8
73, 34, 33.4212, 0, 97, 125, 10, 128, 8
74, 34, 30.7517, 0, 96, 125, 10, 128, 8
75, 35, 27.1913, 0, 95, 125, 10, 128, 8
76, 35, 24.6034, 0, 94, 125, 10, 128, 8
77, 35, 23.1306, 0, 93, 125, 10, 128, 8
78, 35, 24.0569, 0, 93, 125, 10, 128, 8
79, 35, 23.9989, 0, 93, 125, 10, 128, 8
80, 35, 23.1084, 0, 93, 125, 10, 128, 8
81, 35, 23.433, 0, 93, 125, 11, 128, 8
82, 35, 22.6359, 0, 93, 125, 10, 128, 8
83, 34, 20.7788, 0, 93, 125, 10, 128, 8
84, 37, 34.9919, 0, 96, 125, 10, 128, 7
85, 44, 51.4449, 0, 100, 125, 10, 128, 8
86, 53, 59.1592, 0, 103, 126, 12, 128, 8
87, 63, 62.7754, 0, 106, 126, 13, 128, 9
88, 75, 68.448, 0, 109, 126, 15, 128, 10
89, 86, 69.0969, 0, 111, 126, 17, 128, 11
90, 98, 73.4908, 0, 114, 126, 20, 128, 13
91, 111, 79.552, 0, 116, 127, 22, 128, 14
92, 123, 84.873, 0, 118, 127, 25, 128, 16
93, 137, 88.5673, 0, 120, 127, 28, 128, 18
94, 150, 92.1932, 0, 122, 127, 31, 128, 19
