POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 40, 0, 0, 75, 126, 21, 129, 10
1, 40, 8.9518, 0, 75, 126, 21, 129, 10
2, 40, 9.3466, 0, 75, 125, 21, 129, 10
3, 40, 9.41974, 0, 75, 125, 21, 129, 10
4, 40, 9.36046, 0, 75, 125, 21, 129, 10
5, 40, 9.3564, 0, 75, 125, 21, 129, 10
6, 40, 9.73625, 0, 75, 125, 21, 129, 10
7, 40, 9.14989, 0, 75, 125, 21, 129, 10
8, 40, 9.19679, 0, 75, 125, 21, 129, 10
9, 39, 8.71729, 0, 75, 125, 21, 129, 10
10, 39, 8.27911, 0, 75, 125, 21, 129, 10
11, 39, 8.4503, 0, 75, 125, 21, 129, 10
12, 39, 7.93837, 0, 75, 125, 21, 129, 10
13, 39, 8.15153, 0, 75, 125, 20, 129, 10
14, 39, 8.26705, 0, 75, 125, 20, 129, 9
15, 38, 8.52111, 0, 75, 125, 20, 129, 9
16, 38, 8.07083, 0, 75, 125, 20, 129, 9
17, 38, 8.04237, 0, 75, 125, 20, 129, 9
18, 38, 8.46699, 0, 75, 125, 20, 130, 9
19, 38, 8.44071, 0, 75, 125, 20, 130, 9
20, 38, 8.62214, 0, 75, 125, 20, 130, 9
21, 38, 8.30147, 0, 75, 125, 20, 130, 9
22, 38, 8.02993, 0, 75, 125, 20, 129, 9
23, 36, 13.4966, 0, 75, 125, 19, 130, 9
24, 36, 8.13927, 0, 75, 125, 19, 130, 9
25, 36, 7.99918, 0, 75, 125, 19, 130, 9
26, 36, 7.97565, 0, 75, 125, 19, 130, 9
27, 36, 7.80332, 0, 75, 125, 19, 129, 9
28, 36, 8.19257, 0, 75, 125, 19, 129, 9
29, 36, 8.33216, 0, 75, 125, 19, 129, 9
30, 36, 7.9966, 0, 75, 125, 19, 129, 9
31, 36, 8.4399, 0, 75, 125, 19, 129, 9
32, 36, 8.15735, 0, 75, 125, 19, 129, 9
33, 36, 7.76759, 0, 75, 125, 19, 129, 9
34, 36, 7.65076, 0, 75, 125, 19, 129, 9
35, 36, 7.46062, 0, 75, 125, 19, 129, 9
36, 36, 7.16846, 0, 74, 125, 19, 129, 9
37, 38, 17.2247, 0, 78, 126, 18, 129, 9
38, 37, 14.5666, 0, 74, 125, 19, 129, 9
39, 37, 6.39333, 0, 74, 125, 19, 129, 9
40, 37, 6.67881, 0, 74, 125, 19, 129, 9
41, 37, 6.61201, 0, 74, 125, 19, 129, 9
42, 37, 6.24665, 0, 74, 125, 19, 129, 9
43, 36, 6.093, 0, 74, 125, 19, 129, 9
44, 36, 5.95896, 0, 74, 125, 19, 129, 9
45, 36, 5.65792, 0, 74, 125, 19, 129, 9
46, 36, 5.55158, 0, 74, 125, 19, 129, 9
47, 36, 5.66977, 0, 74, 125, 19, 129, 9
48, 36, 5.41808, 0, 74, 125, 19, 129, 9
49, 36, 5.46849, 0, 74, 125, 19, 129, 9
50, 36, 5.37446, 0, 74, 125, 19, 129, 9
51, 36, 5.42345, 0, 74, 125, 19, 129, 9
52, 36, 9.9082, 0, 74, 125, 18, 129, 9
53, 36, 9.71754, 0, 75, 125, 18, 129, 9
54, 36, 9.88028, 0, 76, 125, 17, 129, 9
55, 35, 13.4173, 0, 76, 125, 16, 129, 8
56, 36, 10.0793, 0, 77, 125, 16, 129, 8
57, 36, 10.2633, 0, 77, 125, 16, 129, 8
58, 37, 10.4305, 0, 78, 125, 16, 130, 9
59, 39, 10.6757, 0, 79, 125, 16, 130, 9
60, 42, 16.418, 0, 79, 125, 17, 130, 10
61, 43, 11.2072, 0, 80, 125, 17, 130, 10
62, 45, 11.7699, 0, 81, 125, 17, 130, 11
63, 46, 11.9593, 0, 81, 124, 18, 130, 11
64, 48, 12.4843, 0, 82, 124, 18, 130, 11
65, 50, 12.8542, 0, 82, 124, 19, 130, 12
66, 52, 12.951, 0, 83, 124, 19, 130, 13
67, 54, 13.5754, 0, 83, 124, 20, 130, 13
68, 56, 13.5911, 0, 84, 124, 20, 130, 14
69, 58, 14.4055, 0, 84, 124, 21, 130, 14
70, 61, 14.7399, 0, 85, 124, 22, 130, 15
71, 63, 15.4634, 0, 85, 124, 23, 130, 16
72, 65, 15.5343, 0, 86, 124, 24, 130, 16
73, 67, 13.9111, 0, 86, 124, 24, 130, 17
74, 69, 16.4992, 0, 87, 124, 25, 130, 18
75, 72, 16.6783, 0, 87, 124, 26, 130, 19
76, 75, 20.5215, 0, 87, 124, 27, 131, 20
77, 78, 16.9514, 0, 88, 123, 28, 131, 21
78, 81, 18.8251, 0, 88, 123, 29, 131, 22
79, 83, 17.6795, 0, 89, 123, 30, 131, 22
