POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 55, 0, 0, 111, 126, 20, 129, 16
1, 56, 21.8551, 0, 111, 126, 20, 129, 16
2, 56, 21.2153, 0, 111, 126, 20, 129, 16
3, 56, 20.4168, 0, 112, 126, 20, 129, 16
4, 56, 24.7505, 0, 112, 126, 20, 129, 16
5, 56, 25.7786, 0, 112, 126, 20, 129, 16
6, 57, 23.3442, 0, 112, 126, 20, 129, 16
7, 56, 23.955, 0, 112, 126, 20, 129, 16
8, 56, 25.1243, 0, 112, 126, 20, 129, 16
9, 55, 27.4202, 0, 112, 126, 20, 129, 16
10, 56, 27.7252, 0, 112, 126, 20, 129, 16
11, 55, 29.139, 0, 112, 126, 20, 129, 16
12, 55, 31.6841, 0, 112, 126, 20, 129, 16
13, 53, 32.3543, 0, 112, 126, 20, 129, 16
14, 52, 34.2294, 0, 112, 126, 19, 129, 15
15, 52, 35.8777, 0, 112, 126, 19, 129, 15
16, 51, 38.6679, 0, 112, 126, 19, 129, 15
17, 51, 42.5711, 0, 112, 126, 19, 129, 15
18, 52, 39.9332, 0, 112, 126, 19, 129, 15
19, 53, 40.3555, 0, 112, 126, 19, 129, 15
20, 53, 34.9551, 0, 112, 126, 19, 129, 15
21, 52, 38.5939, 0, 112, 126, 19, 129, 15
22, 56, 37.2175, 0, 112, 126, 20, 129, 16
23, 53, 36.391, 0, 112, 126, 19, 129, 15
24, 52, 38.4169, 0, 112, 126, 19, 129, 15
25, 52, 39.9627, 0, 112, 126, 19, 129, 15
26, 48, 48.7014, 0, 112, 126, 18, 129, 15
27, 49, 46.2926, 0, 112, 126, 18, 129, 14
28, 48, 47.626, 0, 111, 126, 18, 129, 14
29, 52, 47.5456, 0, 111, 126, 19, 129, 15
30, 51, 41.1551, 0, 111, 126, 19, 129, 15
31, 48, 49.6872, 0, 111, 126, 18, 129, 14
32, 47, 51.1054, 0, 111, 126, 18, 129, 14
33, 49, 51.3412, 0, 111, 127, 18, 129, 14
34, 48, 48.9599, 0, 111, 127, 18, 128, 14
35, 47, 52.5229, 0, 111, 127, 18, 128, 14
36, 48, 51.4642, 0, 111, 127, 18, 128, 14
37, 47, 52.6613, 0, 111, 127, 17, 128, 14
38, 46, 53.1833, 0, 111, 127, 17, 128, 14
39, 47, 54.6353, 0, 111, 127, 17, 128, 14
40, 45, 55.5817, 0, 111, 127, 17, 128, 13
41, 45, 56.2708, 0, 111, 127, 17, 128, 13
42, 44, 57.7725, 0, 111, 127, 17, 128, 13
43, 45, 57.2771, 0, 111, 127, 17, 128, 13
44, 46, 56.1489, 0, 111, 127, 17, 128, 13
45, 46, 56.0395, 0, 111, 127, 17, 128, 13
46, 46, 55.3774, 0, 111, 127, 17, 128, 13
47, 48, 56.0451, 0, 111, 127, 18, 128, 14
48, 49, 52.3552, 0, 111, 127, 18, 128, 14
49, 47, 54.2583, 0, 111, 127, 18, 128, 14
50, 49, 53.4833, 0, 111, 127, 18, 128, 14
51, 48, 51.5825, 0, 111, 127, 18, 128, 14
52, 48, 51.7333, 0, 111, 127, 18, 128, 14
53, 48, 53.9246, 0, 111, 127, 18, 128, 14
54, 46, 53.9952, 0, 111, 127, 18, 128, 14
55, 48, 55.2442, 0, 111, 127, 18, 128, 14
