POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 93, 0, 0, 121, 126, 24, 127, 16
1, 93, 13.2057, 0, 121, 126, 24, 127, 16
2, 93, 13.8713, 0, 121, 126, 24, 127, 16
3, 93, 13.7617, 0, 121, 126, 24, 127, 16
4, 93, 13.6607, 0, 121, 126, 24, 127, 16
5, 93, 14.0051, 0, 121, 126, 24, 127, 16
6, 93, 13.3751, 0, 121, 126, 24, 127, 16
7, 93, 13.6055, 0, 121, 126, 24, 127, 16
8, 93, 13.9829, 0, 121, 126, 24, 127, 16
9, 93, 13.8998, 0, 121, 126, 24, 127, 16
10, 93, 13.7639, 0, 121, 126, 24, 127, 16
11, 93, 13.7551, 0, 121, 126, 24, 127, 16
12, 94, 14.9906, 0, 121, 126, 24, 127, 16
13, 93, 14.384, 0, 121, 126, 24, 127, 16
14, 93, 13.3135, 0, 121, 126, 24, 127, 16
15, 93, 14.3772, 0, 121, 126, 24, 127, 16
16, 93, 14.2517, 0, 121, 126, 24, 127, 16
17, 93, 15.0303, 0, 121, 126, 24, 127, 16
18, 93, 13.303, 0, 121, 126, 24, 127, 16
19, 93, 14.8383, 0, 121, 126, 24, 127, 16
20, 93, 13.7429, 0, 121, 126, 24, 127, 16
21, 93, 13.7721, 0, 121, 126, 24, 127, 16
22, 93, 12.8877, 0, 121, 126, 24, 127, 16
23, 93, 13.2982, 0, 121, 126, 24, 127, 16
24, 93, 14.3779, 0, 121, 126, 24, 127, 16
25, 93, 14.9954, 0, 121, 126, 24, 127, 16
26, 93, 15.8752, 0, 121, 126, 24, 127, 16
27, 93, 17.2557, 0, 121, 126, 24, 127, 16
28, 93, 15.4897, 0, 121, 126, 24, 127, 16
29, 93, 15.9738, 0, 121, 126, 24, 127, 16
30, 93, 15.6794, 0, 121, 126, 24, 127, 16
31, 93, 14.87, 0, 121, 126, 24, 127, 16
32, 93, 15.4189, 0, 120, 126, 24, 127, 16
33, 92, 17.0486, 0, 120, 126, 24, 127, 16
34, 92, 17.4418, 0, 120, 126, 24, 127, 16
35, 91, 18.8228, 0, 120, 126, 23, 127, 16
36, 91, 17.1156, 0, 120, 126, 23, 127, 16
37, 91, 18.0487, 0, 119, 126, 23, 127, 16
38, 91, 18.4334, 0, 119, 126, 23, 127, 16
39, 90, 20.675, 0, 119, 126, 23, 127, 16
40, 91, 21.1549, 0, 119, 126, 23, 127, 16
41, 91, 22.1249, 0, 119, 126, 23, 127, 16
42, 91, 21.7742, 0, 119, 126, 23, 127, 16
43, 91, 21.9373, 0, 119, 126, 23, 127, 16
44, 91, 22.3917, 0, 119, 126, 23, 127, 16
45, 91, 20.0971, 0, 119, 126, 23, 127, 16
46, 91, 21.1104, 0, 119, 126, 23, 127, 16
47, 91, 22.9451, 0, 119, 126, 23, 127, 16
48, 90, 22.09, 0, 119, 126, 23, 127, 16
49, 90, 22.1741, 0, 119, 126, 23, 127, 16
50, 90, 21.5155, 0, 119, 126, 23, 127, 16
51, 90, 24.1192, 0, 119, 126, 23, 127, 16
52, 91, 24.212, 0, 119, 126, 23, 127, 16
53, 91, 22.69, 0, 119, 126, 23, 127, 16
54, 90, 23.3835, 0, 119, 126, 23, 127, 16
55, 90, 23.9899, 0, 119, 126, 23, 127, 16
56, 90, 21.9476, 0, 119, 126, 23, 127, 16
57, 90, 23.7347, 0, 119, 126, 23, 127, 16
58, 90, 24.0382, 0, 119, 126, 23, 127, 16
59, 90, 21.1234, 0, 119, 126, 23, 127, 16
60, 89, 19.7882, 0, 119, 126, 23, 127, 15
61, 90, 21.5065, 0, 119, 126, 23, 127, 15
62, 89, 22.4417, 0, 119, 126, 23, 127, 15
63, 89, 19.4233, 0, 119, 126, 22, 127, 15
64, 89, 20.9471, 0, 119, 126, 22, 127, 15
65, 88, 22.8455, 0, 119, 126, 22, 127, 15
66, 89, 18.216, 0, 119, 126, 22, 127, 15
67, 90, 14.6617, 0, 120, 126, 23, 127, 15
68, 91, 13.8236, 0, 120, 126, 23, 127, 16
69, 91, 12.2309, 0, 121, 126, 23, 127, 16
70, 92, 9.96958, 0, 121, 126, 23, 127, 16
71, 92, 8.63459, 0, 121, 126, 23, 127, 16
72, 92, 7.73968, 0, 121, 126, 23, 127, 16
73, 92, 7.91375, 0, 121, 126, 23, 127, 16
74, 92, 8.07127, 0, 121, 126, 23, 127, 16
75, 92, 7.50406, 0, 121, 126, 23, 127, 16
76, 92, 8.06038, 0, 121, 126, 23, 127, 16
77, 92, 8.56879, 0, 121, 126, 23, 127, 16
78, 91, 7.91727, 0, 121, 126, 23, 127, 16
79, 92, 8.59346, 0, 121, 126, 23, 127, 16
80, 92, 8.18361, 0, 121, 126, 23, 127, 16
