POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 30, 0, 0, 106, 126, 8, 126, 10
1, 30, 9.75891, 0, 106, 126, 8, 126, 10
2, 30, 10.323, 0, 106, 126, 8, 126, 10
3, 30, 9.69959, 0, 106, 126, 8, 126, 10
4, 30, 9.514, 0, 106, 126, 8, 126, 10
5, 29, 9.06721, 0, 106, 126, 8, 126, 10
6, 29, 9.19869, 0, 106, 126, 8, 126, 10
7, 29, 9.11522, 0, 106, 126, 8, 126, 10
8, 29, 8.41185, 0, 106, 126, 7, 126, 10
9, 29, 8.9835, 0, 106, 126, 7, 126, 10
10, 29, 9.7436, 0, 106, 126, 7, 126, 10
11, 29, 10.0099, 0, 106, 126, 7, 126, 10
12, 29, 9.25354, 0, 106, 126, 7, 126, 10
13, 29, 9.48529, 0, 106, 126, 7, 126, 10
14, 29, 9.87661, 0, 106, 126, 7, 126, 10
15, 29, 9.81776, 0, 106, 126, 7, 126, 10
16, 29, 10.0483, 0, 106, 126, 7, 126, 10
17, 29, 9.48832, 0, 105, 126, 7, 126, 10
18, 29, 9.28194, 0, 105, 126, 7, 126, 10
19, 29, 10.6915, 0, 105, 126, 7, 126, 10
20, 29, 11.1806, 0, 105, 126, 7, 126, 10
21, 29, 10.6979, 0, 105, 126, 7, 126, 10
22, 29, 11.1407, 0, 105, 126, 7, 126, 10
23, 29, 12.0204, 0, 105, 126, 7, 126, 10
24, 29, 13.5904, 0, 105, 126, 7, 126, 10
25, 29, 13.8325, 0, 105, 126, 7, 126, 10
26, 29, 14.5117, 0, 105, 126, 7, 126, 10
27, 29, 13.6135, 0, 105, 126, 7, 126, 10
28, 29, 14.0135, 0, 105, 126, 7, 126, 10
29, 29, 13.5026, 0, 105, 126, 7, 126, 10
30, 29, 14.4279, 0, 105, 126, 7, 126, 10
31, 28, 15.1347, 0, 105, 126, 7, 126, 9
32, 29, 13.5802, 0, 104, 126, 7, 126, 10
33, 28, 13.3021, 0, 104, 126, 7, 126, 9
34, 28, 13.6449, 0, 104, 126, 7, 126, 9
35, 28, 12.987, 0, 104, 126, 7, 126, 9
36, 29, 12.0375, 0, 104, 126, 7, 126, 10
37, 29, 10.4659, 0, 104, 126, 7, 126, 10
38, 29, 10.7703, 0, 104, 126, 7, 126, 10
39, 29, 11.8276, 0, 104, 126, 7, 126, 10
40, 30, 11.3694, 0, 104, 126, 7, 126, 10
41, 30, 10.5121, 0, 104, 126, 7, 126, 10
42, 30, 10.6145, 0, 104, 126, 7, 126, 10
43, 30, 10.52, 0, 104, 126, 7, 126, 10
44, 30, 9.53437, 0, 104, 126, 7, 126, 10
45, 30, 9.52048, 0, 104, 126, 7, 126, 10
46, 30, 9.93867, 0, 104, 126, 7, 126, 10
47, 30, 9.89208, 0, 103, 126, 7, 126, 10
48, 30, 10.4539, 0, 103, 126, 7, 126, 10
49, 30, 9.93243, 0, 103, 126, 7, 126, 10
50, 30, 9.69935, 0, 103, 126, 7, 126, 10
51, 30, 9.43004, 0, 103, 126, 7, 126, 10
52, 30, 9.56288, 0, 103, 126, 7, 126, 10
53, 31, 9.90485, 0, 103, 126, 7, 126, 10
54, 31, 10.5984, 0, 103, 126, 8, 126, 10
55, 31, 10.2308, 0, 103, 126, 8, 126, 10
56, 31, 11.0265, 0, 103, 126, 8, 126, 10
57, 31, 11.6492, 0, 103, 126, 8, 126, 10
58, 30, 12.8865, 0, 103, 126, 7, 126, 10
59, 30, 12.9819, 0, 103, 126, 7, 126, 10
60, 30, 13.8149, 0, 103, 126, 7, 126, 10
61, 29, 12.64, 0, 103, 126, 7, 126, 10
62, 29, 13.974, 0, 103, 126, 7, 126, 10
63, 29, 15.8331, 0, 103, 126, 7, 126, 10
64, 29, 14.697, 0, 103, 126, 7, 126, 10
65, 29, 13.5836, 0, 102, 126, 7, 126, 10
66, 29, 15.0246, 0, 102, 126, 7, 126, 10
67, 29, 15.5608, 0, 102, 126, 7, 126, 10
68, 29, 14.7301, 0, 102, 126, 7, 126, 10
69, 29, 14.4138, 0, 101, 126, 7, 126, 10
70, 29, 14.4716, 0, 101, 126, 7, 126, 10
71, 30, 14.7972, 0, 101, 126, 7, 126, 10
72, 30, 14.1451, 0, 101, 126, 7, 126, 10
73, 30, 14.6354, 0, 100, 126, 7, 126, 10
74, 30, 14.9286, 0, 100, 126, 7, 126, 10
75, 30, 14.7617, 0, 100, 126, 7, 126, 10
76, 30, 15.118, 0, 100, 126, 7, 126, 10
77, 30, 13.6209, 0, 100, 126, 7, 126, 10
78, 30, 14.0509, 0, 100, 126, 7, 126, 10
79, 30, 13.7338, 0, 100, 126, 7, 126, 10
80, 30, 14.5432, 0, 100, 126, 7, 126, 10
81, 30, 14.4504, 0, 100, 126, 7, 126, 10
82, 30, 14.5805, 0, 100, 126, 7, 126, 10
83, 30, 12.548, 0, 99, 126, 7, 126, 10
84, 30, 14.2416, 0, 99, 126, 7, 126, 10
85, 30, 12.98, 0, 99, 126, 7, 126, 10
86, 30, 14.4258, 0, 100, 126, 7, 126, 10
87, 30, 13.3043, 0, 99, 126, 7, 126, 10
88, 30, 13.3828, 0, 99, 126, 7, 126, 10
89, 30, 12.799, 0, 99, 126, 7, 126, 10
90, 30, 13.0856, 0, 99, 126, 7, 126, 10
91, 30, 13.6044, 0, 100, 126, 7, 126, 10
92, 30, 13.2627, 0, 99, 126, 7, 126, 10
93, 30, 13.1566, 0, 99, 126, 7, 126, 10
94, 30, 14.6721, 0, 99, 126, 7, 126, 10
95, 30, 14.2955, 0, 99, 126, 7, 126, 10
96, 30, 13.9541, 0, 99, 126, 7, 126, 10
97, 30, 14.4852, 0, 99, 126, 7, 126, 10
98, 31, 17.2218, 0, 99, 126, 7, 126, 10
99, 30, 16.635, 0, 99, 126, 7, 126, 10
100, 30, 15.9625, 0, 99, 126, 7, 126, 10
101, 31, 16.9663, 0, 98, 126, 8, 126, 10
102, 31, 15.8415, 0, 98, 126, 8, 126, 10
103, 31, 16.9865, 0, 98, 126, 8, 126, 10
104, 31, 16.7974, 0, 98, 126, 8, 126, 10
105, 31, 16.6039, 0, 98, 126, 8, 126, 10
106, 31, 16.7964, 0, 98, 126, 8, 126, 10
107, 32, 16.5454, 0, 98, 126, 8, 126, 11
108, 31, 16.5077, 0, 98, 126, 8, 126, 11
109, 32, 15.8824, 0, 98, 126, 8, 126, 11
110, 31, 17.289, 0, 98, 126, 8, 126, 11
111, 31, 15.7027, 0, 98, 126, 8, 126, 11
112, 31, 14.367, 0, 98, 126, 8, 127, 11
113, 31, 14.3748, 0, 98, 126, 8, 127, 10
114, 31, 15.6744, 0, 98, 126, 8, 127, 10
115, 31, 16.3688, 0, 98, 126, 7, 127, 10
116, 31, 16.6279, 0, 98, 126, 8, 127, 10
117, 31, 14.2877, 0, 98, 126, 8, 127, 10
118, 31, 12.3908, 0, 98, 126, 8, 127, 11
119, 32, 14.148, 0, 98, 126, 8, 127, 11
120, 32, 15.9061, 0, 98, 126, 8, 127, 11
121, 32, 14.0505, 0, 98, 126, 8, 127, 11
122, 33, 14.1453, 0, 98, 126, 8, 127, 11
123, 33, 14.3767, 0, 98, 126, 8, 127, 11
124, 33, 14.6325, 0, 98, 126, 8, 127, 11
125, 33, 14.3132, 0, 98, 126, 8, 127, 11
