POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 65, 0, 0, 88, 129, 13, 127, 10
1, 65, 8.40768, 0, 87, 129, 13, 127, 10
2, 64, 8.2585, 0, 87, 129, 13, 127, 10
3, 64, 9.04436, 0, 87, 129, 13, 127, 10
4, 63, 9.03638, 0, 86, 129, 13, 127, 10
5, 63, 8.73603, 0, 86, 129, 13, 127, 10
6, 63, 9.62111, 0, 86, 129, 13, 127, 9
7, 63, 9.37418, 0, 85, 129, 13, 127, 9
8, 62, 10.5509, 0, 85, 129, 13, 127, 9
9, 62, 10.0967, 0, 85, 129, 13, 127, 9
10, 61, 8.26811, 0, 84, 129, 13, 127, 9
11, 61, 8.88415, 0, 84, 129, 13, 127, 9
12, 60, 9.92669, 0, 84, 129, 13, 127, 9
13, 60, 8.70607, 0, 83, 129, 13, 127, 9
14, 59, 8.96095, 0, 83, 129, 13, 127, 9
15, 59, 8.15659, 0, 82, 129, 13, 127, 9
16, 59, 8.45357, 0, 82, 129, 13, 127, 9
17, 58, 8.49828, 0, 81, 129, 13, 127, 9
18, 58, 8.04033, 0, 81, 129, 13, 127, 9
19, 57, 7.58077, 0, 80, 129, 12, 127, 9
20, 56, 7.26416, 0, 80, 129, 12, 127, 9
21, 56, 6.98663, 0, 79, 129, 12, 127, 9
22, 55, 7.91413, 0, 79, 129, 12, 127, 9
23, 54, 9.70343, 0, 78, 129, 12, 127, 9
24, 54, 9.57105, 0, 78, 129, 12, 127, 9
25, 53, 10.3889, 0, 78, 129, 12, 127, 9
26, 52, 9.57797, 0, 77, 129, 12, 127, 9
27, 52, 9.74978, 0, 77, 129, 12, 127, 9
28, 51, 10.3965, 0, 76, 129, 12, 127, 9
29, 51, 12.0975, 0, 76, 129, 12, 127, 9
30, 50, 13.4831, 0, 75, 129, 12, 127, 8
31, 49, 13.248, 0, 75, 129, 12, 127, 8
32, 48, 11.3006, 0, 74, 129, 12, 127, 8
33, 48, 9.31231, 0, 74, 129, 11, 127, 8
