POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 39, 0, 0, 98, 124, 5, 129, 5
1, 38, 27.6836, 0, 98, 124, 5, 129, 5
2, 37, 32.074, 0, 98, 124, 5, 129, 5
3, 37, 34.659, 0, 98, 124, 5, 129, 5
4, 37, 32.8541, 0, 97, 124, 5, 129, 5
5, 36, 34.8709, 0, 97, 124, 5, 129, 5
6, 33, 37.9329, 0, 97, 124, 5, 129, 5
7, 34, 35.8003, 0, 97, 124, 5, 129, 5
8, 33, 35.0306, 0, 97, 124, 5, 129, 5
9, 33, 38.1977, 0, 97, 124, 5, 129, 5
10, 36, 38.4729, 0, 97, 124, 5, 129, 5
11, 36, 35.1353, 0, 98, 124, 5, 129, 5
12, 36, 35.4411, 0, 98, 124, 5, 129, 5
13, 38, 34.3209, 0, 98, 124, 5, 129, 5
14, 39, 32.931, 0, 98, 124, 6, 129, 5
15, 40, 32.2609, 0, 98, 124, 5, 129, 5
16, 40, 30.2732, 0, 99, 124, 5, 129, 5
17, 37, 35.0746, 0, 99, 124, 5, 129, 5
18, 36, 37.1551, 0, 99, 124, 5, 129, 5
19, 36, 37.2421, 0, 100, 124, 5, 129, 5
20, 37, 40.6259, 0, 100, 124, 5, 129, 5
21, 43, 39.8238, 0, 100, 124, 5, 129, 5
22, 42, 25.6229, 0, 100, 124, 5, 129, 5
23, 38, 35.0158, 0, 99, 124, 5, 129, 5
24, 36, 37.0464, 0, 99, 124, 5, 129, 5
25, 34, 39.1972, 0, 99, 124, 5, 129, 5
26, 33, 38.3535, 0, 99, 124, 5, 129, 4
27, 34, 42.4173, 0, 99, 124, 5, 129, 4
28, 36, 40.6202, 0, 99, 124, 5, 129, 4
29, 37, 40.0974, 0, 99, 124, 5, 129, 5
30, 38, 39.1447, 0, 99, 124, 5, 129, 5
31, 37, 41.1922, 0, 98, 125, 5, 129, 5
32, 35, 44.914, 0, 98, 125, 5, 129, 5
