POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 42, 0, 0, 108, 124, 13, 132, 12
1, 42, 64.6347, 0, 108, 124, 13, 132, 12
2, 45, 62.1034, 0, 107, 124, 13, 132, 12
3, 44, 59.5392, 0, 106, 124, 13, 132, 12
4, 44, 58.983, 0, 105, 124, 13, 132, 13
5, 43, 62.6491, 0, 104, 124, 13, 132, 13
6, 42, 61.9742, 0, 102, 124, 13, 132, 12
7, 42, 55.8092, 0, 101, 124, 13, 132, 12
8, 39, 60.1546, 0, 101, 124, 12, 132, 12
9, 38, 60.1173, 0, 100, 124, 12, 132, 11
10, 38, 60.4142, 0, 101, 124, 12, 132, 12
11, 41, 58.482, 0, 102, 124, 12, 132, 12
12, 40, 56.8599, 0, 101, 124, 12, 132, 12
13, 40, 56.5586, 0, 101, 124, 12, 132, 12
14, 40, 54.4284, 0, 100, 124, 12, 132, 12
15, 41, 53.831, 0, 100, 124, 12, 132, 12
16, 43, 52.9378, 0, 100, 124, 13, 132, 13
17, 46, 49.1568, 0, 100, 124, 13, 132, 13
18, 50, 47.9781, 0, 100, 124, 14, 132, 14
19, 54, 48.4861, 0, 100, 124, 14, 132, 14
20, 55, 36.2507, 0, 100, 124, 14, 132, 14
21, 55, 29.937, 0, 101, 124, 14, 132, 14
22, 55, 29.4393, 0, 102, 124, 14, 132, 14
23, 55, 29.2842, 0, 102, 124, 14, 132, 14
24, 53, 33.1254, 0, 102, 124, 14, 132, 13
25, 51, 34.8904, 0, 102, 124, 13, 132, 13
26, 50, 40.1716, 0, 102, 124, 14, 132, 13
27, 50, 45.6622, 0, 103, 124, 14, 132, 13
28, 51, 47.5975, 0, 103, 124, 14, 132, 13
29, 51, 50.8219, 0, 102, 124, 14, 132, 13
30, 50, 52.8392, 0, 101, 124, 14, 132, 13
31, 51, 48.3609, 0, 101, 124, 14, 132, 13
32, 51, 45.8666, 0, 100, 124, 14, 132, 13
33, 51, 40.336, 0, 99, 124, 13, 132, 13
34, 52, 36.8746, 0, 99, 124, 14, 132, 13
35, 52, 43.6986, 0, 99, 124, 14, 132, 13
36, 52, 39.2036, 0, 99, 124, 14, 132, 13
37, 52, 37.042, 0, 99, 124, 14, 132, 13
38, 52, 37.8712, 0, 99, 124, 14, 132, 13
39, 51, 43.4754, 0, 101, 124, 13, 132, 13
40, 51, 46.3078, 0, 101, 124, 14, 132, 13
41, 50, 48.048, 0, 101, 124, 14, 132, 13
42, 51, 49.8234, 0, 101, 124, 14, 132, 14
43, 52, 46.4765, 0, 102, 124, 14, 132, 14
44, 52, 40.536, 0, 103, 124, 14, 132, 13
45, 50, 44.9293, 0, 102, 124, 14, 132, 13
46, 52, 43.2069, 0, 102, 124, 14, 132, 14
47, 52, 42.3735, 0, 102, 124, 14, 132, 14
48, 52, 45.7363, 0, 102, 124, 14, 132, 14
49, 53, 44.3484, 0, 102, 124, 14, 132, 14
50, 54, 41.221, 0, 102, 124, 14, 132, 14
51, 54, 40.3985, 0, 102, 124, 15, 132, 14
52, 53, 45.068, 0, 102, 124, 14, 132, 14
53, 52, 51.3621, 0, 102, 124, 14, 132, 14
54, 51, 51.4286, 0, 102, 124, 14, 132, 14
55, 50, 49.2791, 0, 102, 124, 14, 132, 14
56, 50, 49.7538, 0, 103, 124, 14, 132, 14
57, 51, 47.4773, 0, 103, 124, 14, 132, 14
58, 51, 48.2949, 0, 102, 124, 14, 132, 14
59, 53, 48.0616, 0, 102, 124, 14, 132, 14
60, 55, 45.8222, 0, 102, 124, 15, 132, 15
61, 55, 47.2575, 0, 102, 124, 15, 132, 15
62, 54, 48.6063, 0, 102, 124, 15, 132, 15
63, 53, 51.1244, 0, 102, 124, 15, 132, 15
64, 54, 49.3086, 0, 102, 124, 15, 132, 15
65, 55, 48.5593, 0, 103, 124, 15, 132, 15
66, 52, 50.9746, 0, 103, 124, 15, 132, 14
67, 49, 56.0129, 0, 103, 124, 14, 132, 14
68, 48, 52.6823, 0, 103, 124, 14, 132, 14
69, 47, 54.1874, 0, 103, 124, 14, 132, 13
70, 49, 53.9792, 0, 102, 124, 14, 132, 14
71, 51, 51.037, 0, 102, 124, 15, 132, 14
72, 54, 45.7389, 0, 102, 124, 15, 132, 15
73, 54, 46.6148, 0, 102, 124, 15, 132, 15
74, 53, 47.6106, 0, 102, 124, 15, 132, 14
75, 53, 48.1705, 0, 102, 124, 15, 132, 14
76, 52, 50.8655, 0, 103, 124, 15, 132, 14
