POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 18, 0, 0, 96, 124, 8, 125, 6
1, 19, 17.761, 0, 98, 124, 9, 126, 6
2, 20, 21.4264, 0, 100, 124, 9, 126, 7
3, 21, 23.7583, 0, 101, 125, 9, 126, 7
4, 22, 28.4166, 0, 102, 125, 9, 127, 8
5, 23, 34.0209, 0, 106, 125, 9, 127, 8
6, 24, 40.1919, 0, 111, 126, 9, 128, 9
7, 24, 45.0743, 0, 115, 126, 9, 128, 10
8, 25, 40.8565, 0, 117, 126, 9, 128, 10
9, 25, 41.3547, 0, 117, 126, 9, 128, 10
10, 24, 40.7377, 0, 117, 126, 9, 128, 10
11, 24, 40.4952, 0, 117, 126, 9, 129, 10
12, 24, 38.9172, 0, 117, 125, 9, 129, 10
13, 24, 37.7402, 0, 116, 125, 9, 129, 10
14, 24, 38.5385, 0, 116, 125, 9, 129, 11
15, 24, 39.3363, 0, 114, 125, 9, 129, 11
16, 23, 41.4943, 0, 113, 125, 9, 129, 11
17, 24, 39.1988, 0, 111, 126, 10, 129, 11
18, 24, 40.1553, 0, 110, 126, 10, 129, 11
19, 24, 39.4116, 0, 110, 126, 9, 129, 10
20, 24, 37.3303, 0, 111, 126, 9, 129, 10
21, 24, 40.0799, 0, 111, 126, 9, 129, 10
22, 24, 39.9019, 0, 111, 126, 9, 129, 10
23, 23, 37.9763, 0, 110, 126, 9, 129, 10
24, 24, 37.5996, 0, 110, 126, 9, 129, 10
25, 23, 39.0187, 0, 112, 126, 9, 129, 10
26, 24, 41.3471, 0, 115, 126, 9, 129, 10
27, 23, 42.3343, 0, 113, 126, 9, 129, 9
28, 23, 42.3154, 0, 111, 126, 9, 128, 9
29, 23, 40.061, 0, 109, 126, 9, 128, 9
30, 23, 39.4289, 0, 104, 127, 9, 128, 9
31, 21, 35.0191, 0, 99, 127, 9, 128, 8
32, 20, 33.9655, 0, 93, 127, 8, 128, 7
33, 18, 32.3498, 0, 87, 127, 8, 127, 6
34, 17, 27.4964, 0, 84, 127, 9, 127, 6
35, 17, 22.1971, 0, 77, 128, 9, 127, 6
36, 17, 16.0637, 0, 71, 128, 9, 127, 6
37, 15, 26.1378, 0, 63, 128, 9, 128, 5
38, 13, 13.3342, 0, 56, 127, 8, 128, 5
39, 13, 8.0341, 0, 63, 127, 8, 128, 5
40, 12, 9.4125, 0, 68, 127, 7, 129, 5
41, 15, 15.7604, 0, 69, 128, 8, 128, 6
42, 15, 18.5316, 0, 73, 127, 8, 128, 6
43, 16, 18.955, 0, 77, 127, 8, 128, 6
44, 17, 21.3024, 0, 81, 127, 8, 128, 6
45, 18, 25.1686, 0, 85, 127, 8, 128, 6
46, 21, 33.7046, 0, 90, 127, 9, 127, 7
47, 23, 39.6526, 0, 94, 128, 9, 127, 7
48, 27, 50.0876, 0, 100, 127, 10, 127, 8
49, 31, 56.684, 0, 107, 127, 10, 127, 9
50, 33, 52.9542, 0, 109, 127, 11, 127, 9
51, 33, 47.459, 0, 111, 127, 11, 127, 9
52, 35, 47.0199, 0, 111, 127, 11, 127, 9
53, 35, 46.8687, 0, 110, 127, 11, 127, 8
54, 36, 45.1368, 0, 109, 127, 11, 127, 8
55, 36, 39.9598, 0, 107, 127, 11, 127, 8
56, 35, 41.1742, 0, 107, 127, 11, 127, 8
