POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 20, 0, 0, 102, 126, 6, 126, 7
1, 20, 9.18859, 0, 102, 126, 6, 126, 7
2, 20, 7.93339, 0, 102, 126, 6, 126, 7
3, 20, 7.54635, 0, 102, 126, 6, 126, 7
4, 20, 7.11136, 0, 102, 126, 6, 126, 7
5, 20, 6.36737, 0, 102, 126, 6, 126, 7
6, 20, 6.24137, 0, 102, 126, 6, 126, 7
7, 20, 6.35046, 0, 102, 126, 6, 126, 7
8, 20, 6.53426, 0, 102, 126, 6, 126, 7
9, 20, 5.32015, 0, 102, 126, 6, 126, 7
10, 20, 5.03099, 0, 102, 126, 6, 126, 7
11, 20, 4.99526, 0, 102, 126, 6, 126, 7
12, 20, 5.18557, 0, 102, 126, 6, 126, 7
13, 20, 6.11313, 0, 102, 126, 6, 126, 7
14, 20, 7.33761, 0, 102, 126, 6, 126, 7
15, 20, 7.08486, 0, 102, 126, 6, 126, 7
16, 20, 6.06977, 0, 102, 126, 6, 126, 7
17, 20, 6.69148, 0, 102, 126, 6, 126, 7
18, 20, 7.1149, 0, 101, 126, 6, 126, 7
19, 20, 8.38042, 0, 101, 126, 6, 126, 7
20, 20, 8.6881, 0, 101, 126, 6, 126, 7
21, 19, 8.05863, 0, 101, 126, 6, 126, 7
22, 20, 7.65572, 0, 101, 126, 6, 126, 7
23, 20, 9.19649, 0, 101, 126, 6, 126, 7
24, 19, 9.07759, 0, 101, 126, 6, 126, 7
25, 19, 10.2896, 0, 101, 126, 6, 126, 7
26, 19, 9.71631, 0, 101, 126, 6, 126, 7
27, 19, 9.77399, 0, 101, 126, 6, 126, 7
28, 19, 9.88715, 0, 101, 126, 6, 126, 7
29, 19, 11.201, 0, 101, 126, 6, 126, 7
30, 19, 11.5084, 0, 101, 126, 6, 126, 7
31, 19, 11.6276, 0, 101, 126, 6, 126, 7
32, 19, 11.2676, 0, 101, 126, 6, 126, 7
33, 19, 11.2629, 0, 101, 126, 6, 126, 7
34, 20, 11.3919, 0, 101, 126, 6, 126, 7
35, 20, 10.3928, 0, 101, 126, 6, 126, 7
36, 20, 9.10735, 0, 101, 126, 6, 126, 7
37, 20, 8.36002, 0, 101, 126, 6, 126, 7
38, 20, 7.67203, 0, 101, 126, 6, 126, 7
39, 20, 7.09316, 0, 101, 126, 6, 126, 7
40, 20, 6.51909, 0, 101, 126, 6, 126, 7
41, 20, 5.9378, 0, 101, 126, 6, 126, 7
42, 20, 5.8902, 0, 101, 126, 6, 126, 7
43, 20, 5.34747, 0, 101, 126, 6, 126, 7
44, 20, 5.13314, 0, 101, 126, 6, 126, 7
45, 20, 4.89093, 0, 101, 126, 6, 126, 7
46, 20, 4.62481, 0, 101, 126, 6, 126, 7
47, 20, 5.25438, 0, 101, 126, 6, 126, 7
48, 20, 5.49545, 0, 101, 126, 6, 126, 7
49, 20, 5.60907, 0, 101, 126, 6, 126, 7
50, 20, 5.56495, 0, 101, 126, 6, 126, 7
51, 20, 6.41686, 0, 101, 126, 6, 126, 7
52, 20, 6.48578, 0, 101, 126, 6, 126, 7
53, 19, 7.46117, 0, 101, 126, 6, 126, 7
54, 20, 7.17437, 0, 101, 126, 6, 126, 7
55, 19, 7.46108, 0, 101, 126, 6, 126, 7
56, 19, 6.9768, 0, 101, 126, 6, 126, 7
57, 19, 7.51827, 0, 101, 126, 6, 126, 7
58, 19, 7.98952, 0, 101, 126, 6, 126, 7
59, 19, 8.05289, 0, 101, 126, 6, 126, 7
60, 19, 9.18366, 0, 101, 126, 6, 126, 7
61, 19, 10.0023, 0, 101, 126, 6, 126, 7
62, 19, 10.1445, 0, 101, 126, 6, 126, 7
63, 19, 11.3965, 0, 101, 126, 6, 126, 7
64, 19, 10.4297, 0, 101, 126, 6, 126, 7
65, 19, 9.68584, 0, 101, 126, 6, 126, 7
66, 19, 9.92859, 0, 101, 126, 6, 126, 7
67, 19, 10.2248, 0, 101, 126, 6, 126, 7
68, 19, 11.2129, 0, 101, 126, 6, 126, 7
69, 19, 9.95792, 0, 101, 126, 6, 126, 7
70, 19, 9.74254, 0, 101, 126, 6, 126, 7
71, 19, 9.71054, 0, 101, 126, 6, 126, 7
72, 19, 8.57315, 0, 101, 126, 6, 126, 7
73, 19, 8.27745, 0, 101, 126, 6, 126, 7
74, 19, 8.0701, 0, 101, 126, 6, 126, 7
75, 19, 7.5335, 0, 101, 126, 6, 126, 7
76, 19, 6.2595, 0, 101, 126, 6, 126, 7
77, 19, 6.05008, 0, 101, 126, 6, 126, 7
78, 19, 6.40411, 0, 101, 126, 6, 126, 7
79, 19, 5.70904, 0, 101, 126, 6, 126, 7
80, 19, 5.22492, 0, 101, 126, 6, 126, 7
81, 19, 5.04894, 0, 101, 126, 6, 126, 7
82, 19, 4.97813, 0, 101, 126, 6, 126, 7
83, 20, 6.42628, 0, 101, 126, 6, 126, 7
84, 20, 6.14608, 0, 101, 126, 6, 126, 7
85, 19, 6.99316, 0, 101, 126, 6, 126, 7
86, 19, 7.40321, 0, 101, 126, 6, 126, 7
87, 19, 7.39406, 0, 101, 126, 6, 126, 7
88, 19, 7.16054, 0, 101, 126, 6, 126, 7
89, 19, 7.43167, 0, 101, 126, 6, 126, 7
90, 19, 6.71844, 0, 101, 126, 6, 126, 7
91, 19, 7.31114, 0, 101, 126, 6, 126, 7
92, 19, 7.92996, 0, 101, 126, 6, 126, 7
93, 19, 8.27007, 0, 101, 126, 6, 126, 7
94, 19, 8.08905, 0, 101, 126, 6, 126, 7
