POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 26, 0, 0, 104, 126, 7, 126, 9
1, 26, 14.7306, 0, 104, 126, 7, 126, 9
2, 26, 14.6632, 0, 104, 126, 7, 126, 9
3, 26, 12.9492, 0, 104, 126, 7, 126, 9
4, 26, 13.1826, 0, 104, 126, 7, 126, 9
5, 26, 13.2108, 0, 104, 126, 7, 126, 9
6, 26, 13.2782, 0, 104, 126, 7, 126, 9
7, 26, 13.0348, 0, 104, 126, 7, 126, 9
8, 26, 14.1092, 0, 104, 126, 7, 126, 9
9, 25, 14.8282, 0, 104, 126, 7, 126, 9
10, 25, 14.9849, 0, 104, 126, 7, 126, 8
11, 25, 15.9286, 0, 104, 126, 7, 126, 9
12, 25, 15.3939, 0, 104, 126, 7, 126, 8
13, 25, 13.9687, 0, 105, 126, 7, 126, 8
14, 26, 13.5392, 0, 105, 126, 7, 126, 8
15, 26, 13.3993, 0, 105, 126, 7, 126, 8
16, 26, 12.1937, 0, 105, 126, 7, 126, 8
17, 26, 12.9016, 0, 104, 126, 7, 126, 8
18, 26, 13.3788, 0, 104, 126, 7, 126, 8
19, 25, 11.6634, 0, 104, 126, 7, 126, 8
20, 25, 11.1635, 0, 104, 126, 7, 126, 8
21, 25, 11.343, 0, 104, 126, 6, 126, 8
22, 25, 11.1769, 0, 104, 126, 6, 126, 8
23, 25, 11.0129, 0, 104, 126, 6, 126, 8
24, 25, 11.0344, 0, 104, 126, 7, 126, 8
25, 25, 11.0837, 0, 104, 126, 7, 126, 8
26, 25, 11.3998, 0, 104, 126, 7, 126, 8
27, 25, 10.7903, 0, 104, 126, 7, 126, 8
28, 25, 11.4628, 0, 104, 126, 7, 126, 8
29, 24, 12.3471, 0, 104, 126, 7, 126, 8
30, 24, 13.2031, 0, 104, 126, 7, 126, 8
31, 24, 12.4511, 0, 104, 126, 7, 126, 8
32, 24, 11.2763, 0, 104, 126, 7, 126, 8
33, 24, 13.1203, 0, 104, 126, 6, 126, 8
34, 23, 13.1572, 0, 105, 126, 6, 126, 8
35, 23, 11.9699, 0, 105, 126, 6, 126, 8
36, 23, 13.9281, 0, 105, 126, 6, 126, 8
37, 23, 13.0843, 0, 105, 126, 7, 126, 8
38, 23, 12.5064, 0, 106, 126, 6, 126, 8
39, 22, 12.9349, 0, 106, 126, 6, 126, 7
40, 22, 13.4952, 0, 106, 126, 6, 126, 7
41, 22, 14.7217, 0, 105, 126, 7, 126, 7
42, 22, 14.555, 0, 105, 126, 7, 126, 8
43, 22, 14.0769, 0, 105, 126, 7, 126, 8
44, 22, 15.157, 0, 106, 126, 7, 126, 8
45, 22, 15.2764, 0, 106, 126, 7, 126, 8
46, 23, 15.8316, 0, 106, 126, 7, 126, 8
47, 23, 17.8985, 0, 106, 126, 7, 126, 8
48, 23, 18.641, 0, 106, 126, 7, 126, 8
49, 23, 18.8592, 0, 106, 126, 7, 126, 8
50, 23, 18.7155, 0, 106, 126, 7, 126, 8
51, 23, 19.2842, 0, 106, 126, 7, 126, 8
52, 23, 19.4913, 0, 106, 126, 7, 126, 8
53, 23, 17.8738, 0, 106, 126, 7, 126, 8
54, 23, 18.2231, 0, 106, 126, 7, 126, 8
55, 23, 16.8086, 0, 106, 126, 7, 126, 8
56, 23, 15.6884, 0, 106, 126, 7, 126, 8
57, 23, 14.3557, 0, 106, 126, 7, 126, 8
58, 23, 14.4576, 0, 106, 126, 7, 126, 8
59, 23, 14.1175, 0, 105, 126, 7, 126, 8
60, 23, 14.4304, 0, 105, 126, 7, 126, 8
61, 24, 15.0771, 0, 105, 126, 7, 126, 8
62, 24, 15.6172, 0, 104, 126, 7, 126, 8
63, 24, 15.4743, 0, 104, 126, 7, 126, 8
64, 24, 17.9059, 0, 104, 126, 7, 126, 8
65, 24, 18.7626, 0, 104, 126, 7, 126, 8
66, 24, 18.9927, 0, 103, 126, 7, 126, 8
67, 24, 20.6992, 0, 103, 126, 7, 126, 8
68, 24, 22.935, 0, 102, 126, 7, 126, 8
69, 24, 23.1125, 0, 102, 126, 7, 126, 8
70, 25, 23.6633, 0, 102, 126, 7, 126, 8
71, 25, 23.8097, 0, 102, 126, 7, 126, 8
72, 25, 22.9014, 0, 101, 126, 7, 126, 8
73, 26, 24.005, 0, 101, 126, 7, 126, 8
74, 26, 24.6088, 0, 101, 126, 7, 126, 8
75, 26, 25.0106, 0, 101, 126, 7, 126, 8
76, 27, 28.2489, 0, 102, 126, 7, 126, 9
77, 27, 27.3342, 0, 102, 126, 7, 126, 9
78, 27, 29.71, 0, 102, 126, 7, 126, 9
79, 27, 29.7414, 0, 102, 126, 7, 126, 9
80, 27, 29.5584, 0, 102, 126, 7, 126, 9
81, 27, 30.6745, 0, 102, 126, 7, 126, 9
82, 27, 31.401, 0, 102, 126, 7, 127, 9
83, 27, 30.8931, 0, 102, 126, 7, 127, 9
84, 27, 31.2775, 0, 102, 126, 7, 127, 9
85, 27, 31.5117, 0, 103, 126, 7, 127, 9
86, 27, 31.0653, 0, 103, 126, 7, 127, 9
87, 27, 30.6949, 0, 102, 126, 7, 127, 9
88, 28, 27.9691, 0, 102, 126, 7, 127, 9
89, 28, 27.7571, 0, 102, 126, 7, 127, 9
90, 28, 28.6671, 0, 101, 126, 7, 127, 9
91, 28, 27.3974, 0, 101, 126, 7, 127, 9
92, 29, 27.7247, 0, 101, 126, 8, 127, 9
93, 29, 25.9667, 0, 101, 126, 8, 127, 9
94, 29, 28.0839, 0, 100, 126, 7, 127, 9
95, 29, 29.7405, 0, 100, 126, 8, 127, 9
96, 29, 27.4733, 0, 99, 126, 8, 127, 9
97, 29, 29.5681, 0, 99, 126, 8, 127, 9
98, 29, 29.4133, 0, 99, 126, 7, 126, 9
99, 29, 27.9838, 0, 98, 126, 7, 126, 9
100, 29, 29.1933, 0, 98, 126, 7, 126, 9
101, 29, 28.301, 0, 99, 126, 7, 126, 9
102, 29, 28.5239, 0, 99, 126, 7, 126, 9
103, 29, 29.6361, 0, 99, 126, 7, 126, 9
104, 29, 28.273, 0, 99, 126, 7, 126, 9
105, 29, 28.7116, 0, 99, 126, 7, 126, 9
106, 29, 28.4188, 0, 100, 126, 7, 126, 9
107, 29, 28.7229, 0, 100, 126, 7, 126, 9
108, 28, 27.3873, 0, 100, 126, 7, 126, 9
109, 29, 28.2979, 0, 100, 126, 7, 126, 9
110, 28, 28.4416, 0, 100, 126, 7, 126, 9
111, 28, 29.9021, 0, 100, 126, 7, 126, 9
