POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 31, 0, 0, 67, 122, 18, 129, 10
1, 31, 17.09, 0, 67, 122, 18, 129, 10
2, 31, 17.6276, 0, 67, 122, 18, 129, 10
3, 31, 16.2185, 0, 67, 122, 18, 129, 10
4, 31, 16.8148, 0, 67, 122, 18, 129, 10
5, 31, 16.2383, 0, 67, 122, 18, 129, 10
6, 31, 17.1568, 0, 67, 122, 18, 129, 10
7, 32, 19.3147, 0, 67, 122, 19, 129, 10
8, 32, 17.7782, 0, 67, 122, 19, 129, 10
9, 32, 16.7983, 0, 67, 122, 19, 129, 10
10, 32, 18.4047, 0, 67, 122, 19, 129, 10
11, 32, 18.5775, 0, 67, 122, 19, 129, 10
12, 32, 18.5016, 0, 67, 122, 19, 129, 10
13, 32, 17.925, 0, 67, 122, 19, 129, 11
14, 32, 17.6738, 0, 67, 122, 19, 129, 11
15, 32, 18.3148, 0, 67, 122, 19, 129, 10
16, 32, 17.4769, 0, 67, 122, 19, 129, 11
17, 32, 17.5901, 0, 67, 122, 19, 129, 11
18, 32, 18.9983, 0, 67, 122, 19, 130, 11
19, 33, 18.4042, 0, 67, 122, 19, 130, 11
20, 32, 16.6357, 0, 67, 122, 19, 129, 11
21, 32, 17.0273, 0, 67, 122, 19, 130, 11
22, 33, 18.2198, 0, 67, 122, 19, 130, 11
23, 33, 17.089, 0, 67, 122, 19, 130, 11
24, 33, 17.5533, 0, 67, 122, 19, 130, 11
25, 33, 16.0719, 0, 68, 122, 19, 130, 11
26, 32, 17.1428, 0, 67, 122, 19, 130, 11
27, 33, 18.0201, 0, 68, 122, 19, 130, 11
28, 32, 18.06, 0, 67, 122, 19, 130, 11
29, 33, 17.8354, 0, 67, 122, 19, 130, 11
30, 33, 19.4569, 0, 67, 122, 19, 130, 11
31, 33, 18.5274, 0, 67, 122, 19, 130, 11
32, 33, 17.8546, 0, 67, 122, 19, 130, 11
33, 33, 19.773, 0, 67, 122, 19, 130, 11
34, 33, 18.9794, 0, 68, 122, 19, 130, 11
35, 33, 20.5538, 0, 67, 122, 19, 130, 11
36, 33, 17.327, 0, 68, 122, 19, 130, 11
37, 33, 17.3461, 0, 68, 122, 19, 130, 11
