POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 39, 0, 0, 144, 128, 8, 126, 3
1, 39, 26.2276, 0, 144, 128, 8, 126, 3
2, 38, 25.9936, 0, 144, 128, 7, 126, 3
3, 38, 25.8015, 0, 144, 128, 7, 126, 3
4, 37, 24.5136, 0, 144, 128, 7, 126, 3
5, 36, 23.1001, 0, 144, 128, 7, 126, 3
6, 35, 22.6885, 0, 144, 128, 7, 126, 3
7, 35, 22.2432, 0, 144, 128, 7, 126, 3
8, 34, 23.1422, 0, 144, 128, 7, 126, 3
9, 34, 22.3198, 0, 144, 128, 7, 126, 3
10, 33, 21.4356, 0, 144, 128, 7, 126, 3
11, 33, 21.2999, 0, 144, 128, 7, 126, 3
12, 33, 21.0199, 0, 144, 128, 7, 126, 3
13, 33, 21.1772, 0, 143, 128, 7, 126, 3
14, 33, 21.3959, 0, 143, 128, 6, 126, 3
15, 32, 20.4389, 0, 143, 128, 6, 126, 3
16, 32, 19.6161, 0, 143, 128, 6, 126, 3
17, 32, 19.5089, 0, 143, 128, 6, 126, 3
18, 32, 18.1062, 0, 143, 128, 6, 126, 3
19, 32, 19.008, 0, 143, 128, 6, 126, 3
20, 32, 18.8045, 0, 143, 128, 6, 126, 3
21, 32, 18.2002, 0, 143, 128, 6, 126, 3
22, 32, 18.4417, 0, 143, 128, 6, 126, 3
23, 33, 17.7973, 0, 143, 128, 6, 126, 3
24, 33, 17.5954, 0, 143, 128, 6, 126, 3
25, 33, 17.2663, 0, 143, 128, 6, 126, 3
26, 34, 17.3421, 0, 143, 128, 6, 126, 3
27, 34, 17.8663, 0, 143, 128, 7, 126, 3
28, 35, 17.8433, 0, 143, 128, 7, 126, 3
29, 35, 18.3113, 0, 144, 128, 7, 126, 3
30, 36, 18.4882, 0, 144, 128, 7, 126, 3
31, 36, 19.6106, 0, 144, 128, 7, 126, 3
32, 37, 18.5301, 0, 144, 128, 7, 126, 3
33, 37, 18.9082, 0, 144, 128, 7, 126, 3
34, 38, 19.4594, 0, 144, 128, 7, 126, 3
35, 38, 20.0121, 0, 145, 128, 7, 126, 4
36, 38, 19.7066, 0, 145, 128, 7, 126, 4
37, 39, 19.6218, 0, 145, 128, 7, 126, 4
38, 39, 20.0687, 0, 146, 129, 7, 126, 4
39, 39, 18.97, 0, 146, 129, 7, 126, 4
40, 40, 19.1185, 0, 146, 129, 7, 125, 4
41, 40, 19.7244, 0, 146, 129, 8, 125, 4
42, 40, 20.1006, 0, 146, 129, 8, 125, 4
43, 40, 19.0412, 0, 147, 129, 8, 125, 4
44, 41, 19.2615, 0, 147, 129, 8, 125, 4
45, 41, 18.6599, 0, 147, 129, 8, 125, 4
46, 41, 18.542, 0, 147, 129, 8, 125, 4
47, 41, 18.9675, 0, 148, 129, 8, 125, 4
48, 42, 18.6984, 0, 148, 129, 8, 125, 4
49, 42, 18.0892, 0, 148, 129, 8, 125, 4
50, 42, 16.6343, 0, 148, 129, 8, 125, 4
51, 42, 16.7665, 0, 149, 129, 8, 125, 4
52, 42, 17.2763, 0, 149, 129, 8, 125, 4
53, 42, 17.4895, 0, 149, 129, 8, 125, 4
54, 42, 17.1266, 0, 149, 129, 8, 125, 4
55, 41, 16.906, 0, 149, 129, 8, 125, 4
56, 41, 17.6553, 0, 150, 129, 8, 125, 4
57, 41, 16.4592, 0, 150, 129, 8, 125, 4
58, 41, 16.62, 0, 150, 129, 8, 125, 4
59, 40, 17.8487, 0, 150, 129, 8, 125, 4
60, 40, 17.2167, 0, 150, 129, 7, 125, 4
61, 40, 17.5336, 0, 150, 129, 7, 125, 4
62, 39, 17.6609, 0, 151, 129, 7, 125, 4
63, 39, 17.9689, 0, 151, 129, 7, 125, 4
64, 39, 17.4638, 0, 151, 129, 7, 125, 4
65, 38, 18.2374, 0, 151, 129, 7, 125, 4
66, 38, 17.0067, 0, 152, 129, 7, 125, 4
67, 38, 17.528, 0, 152, 129, 7, 125, 4
68, 37, 17.0491, 0, 152, 129, 7, 125, 4
69, 37, 17.121, 0, 152, 129, 7, 125, 4
70, 37, 16.5872, 0, 152, 129, 7, 125, 4
71, 37, 17.0335, 0, 152, 129, 7, 125, 4
72, 37, 17.3603, 0, 153, 129, 7, 125, 4
73, 37, 16.6414, 0, 153, 129, 7, 125, 4
74, 37, 17.1789, 0, 153, 129, 7, 125, 4
75, 37, 16.6786, 0, 153, 129, 7, 125, 4
76, 37, 17.1203, 0, 153, 129, 7, 125, 4
77, 37, 17.6179, 0, 153, 129, 7, 125, 4
78, 37, 18.3405, 0, 153, 129, 7, 125, 4
79, 37, 18.9689, 0, 154, 129, 7, 125, 4
80, 37, 17.7658, 0, 154, 129, 7, 124, 4
81, 38, 17.8474, 0, 154, 129, 7, 124, 4
82, 38, 17.5341, 0, 154, 129, 7, 124, 4
83, 38, 17.7908, 0, 154, 129, 7, 124, 4
84, 38, 18.8136, 0, 154, 129, 7, 124, 4
85, 38, 19.5254, 0, 154, 129, 7, 124, 4
