POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 73, 0, 0, 116, 126, 22, 127, 13
1, 74, 28.8373, 0, 116, 126, 22, 127, 13
2, 74, 27.7706, 0, 116, 126, 23, 127, 13
3, 74, 27.4738, 0, 116, 126, 23, 127, 13
4, 74, 27.5875, 0, 116, 126, 22, 127, 13
5, 73, 29.7214, 0, 116, 126, 22, 127, 13
6, 73, 29.1915, 0, 116, 126, 22, 127, 13
7, 73, 28.8281, 0, 116, 126, 22, 127, 13
8, 72, 27.5953, 0, 116, 126, 22, 127, 13
9, 72, 28.3093, 0, 116, 126, 22, 127, 13
10, 72, 28.1001, 0, 116, 126, 22, 127, 13
11, 72, 29.3445, 0, 116, 126, 22, 127, 13
12, 73, 28.1229, 0, 116, 126, 22, 127, 13
13, 73, 27.0718, 0, 116, 126, 22, 127, 13
14, 73, 25.2965, 0, 116, 126, 22, 127, 13
15, 73, 22.115, 0, 116, 126, 22, 127, 13
16, 74, 21.9637, 0, 115, 126, 22, 127, 13
17, 74, 22.1523, 0, 115, 126, 22, 127, 13
18, 74, 22.6956, 0, 115, 126, 22, 127, 13
19, 74, 22.1557, 0, 115, 126, 22, 127, 13
20, 74, 22.2089, 0, 115, 126, 22, 127, 13
21, 74, 20.8622, 0, 115, 126, 22, 127, 13
22, 74, 20.0639, 0, 115, 126, 22, 127, 13
23, 74, 18.475, 0, 115, 126, 22, 127, 13
24, 74, 17.5983, 0, 115, 126, 22, 127, 13
25, 74, 16.1791, 0, 115, 126, 22, 127, 13
26, 74, 14.3652, 0, 115, 126, 22, 127, 13
27, 74, 14.4673, 0, 115, 126, 22, 127, 13
28, 74, 13.4266, 0, 115, 126, 21, 127, 13
29, 74, 12.2828, 0, 115, 126, 21, 127, 13
30, 74, 12.3874, 0, 115, 126, 21, 127, 13
31, 74, 12.3165, 0, 115, 126, 21, 127, 13
32, 74, 13.096, 0, 115, 126, 21, 127, 13
33, 75, 12.1912, 0, 115, 126, 21, 127, 13
34, 75, 12.538, 0, 115, 126, 22, 127, 13
35, 75, 12.6631, 0, 115, 126, 22, 127, 13
36, 75, 12.2536, 0, 115, 126, 22, 127, 13
37, 75, 13.1427, 0, 115, 126, 22, 127, 13
38, 75, 13.6993, 0, 115, 126, 22, 127, 13
39, 75, 14.3416, 0, 115, 126, 22, 127, 13
40, 75, 13.6527, 0, 115, 126, 22, 127, 13
41, 76, 13.7007, 0, 115, 126, 22, 127, 13
42, 76, 13.2461, 0, 115, 126, 22, 127, 13
43, 76, 14.3865, 0, 115, 126, 22, 127, 13
44, 77, 14.6825, 0, 115, 126, 22, 127, 13
45, 77, 15.1008, 0, 115, 126, 22, 127, 13
46, 77, 15.0801, 0, 115, 126, 22, 127, 13
47, 76, 16.5147, 0, 115, 126, 22, 127, 13
48, 77, 15.8049, 0, 115, 126, 22, 127, 13
49, 77, 14.8153, 0, 115, 126, 22, 127, 13
50, 77, 16.3569, 0, 115, 126, 22, 127, 14
51, 77, 16.2981, 0, 115, 126, 22, 127, 13
52, 77, 16.5044, 0, 115, 126, 22, 127, 14
53, 77, 16.2998, 0, 115, 126, 22, 127, 14
54, 78, 17.6651, 0, 115, 126, 22, 127, 14
55, 77, 16.6814, 0, 115, 126, 22, 127, 14
56, 78, 16.092, 0, 115, 126, 22, 127, 14
57, 78, 16.3752, 0, 115, 126, 22, 127, 14
58, 78, 18.0771, 0, 115, 126, 22, 127, 14
59, 78, 16.5411, 0, 115, 126, 22, 127, 14
60, 78, 17.0749, 0, 115, 126, 22, 127, 14
61, 78, 16.7685, 0, 115, 126, 22, 127, 14
62, 78, 16.2771, 0, 115, 126, 22, 127, 14
63, 79, 15.8399, 0, 115, 126, 23, 127, 14
64, 79, 16.1273, 0, 115, 126, 23, 127, 14
65, 79, 16.0233, 0, 115, 126, 23, 127, 14
66, 79, 15.9133, 0, 115, 126, 23, 127, 14
67, 79, 15.3497, 0, 115, 126, 23, 127, 14
68, 79, 14.8495, 0, 115, 126, 23, 127, 14
69, 79, 14.6929, 0, 115, 126, 23, 127, 14
70, 78, 16.1034, 0, 115, 126, 23, 127, 14
71, 79, 15.3893, 0, 115, 126, 23, 127, 14
72, 78, 15.4358, 0, 115, 126, 23, 127, 14
73, 78, 14.6092, 0, 115, 126, 23, 127, 14
74, 78, 14.7489, 0, 115, 126, 23, 127, 14
75, 78, 14.2763, 0, 115, 126, 23, 127, 14
76, 78, 14.2141, 0, 115, 126, 23, 127, 14
77, 78, 15.6438, 0, 115, 126, 23, 127, 14
78, 78, 16.1005, 0, 115, 126, 22, 127, 14
79, 78, 16.8711, 0, 115, 126, 22, 127, 14
80, 78, 16.518, 0, 115, 126, 22, 127, 14
81, 78, 16.3597, 0, 115, 126, 23, 127, 14
82, 78, 15.7393, 0, 115, 126, 22, 127, 14
83, 77, 16.765, 0, 115, 126, 22, 127, 14
84, 77, 16.9266, 0, 115, 126, 22, 127, 14
85, 76, 17.8, 0, 115, 126, 22, 127, 14
86, 76, 15.5264, 0, 115, 126, 22, 127, 13
87, 76, 14.9099, 0, 115, 126, 22, 127, 13
88, 76, 15.2083, 0, 115, 126, 22, 127, 13
