POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 95, 0, 0, 102, 124, 17, 133, 28
1, 95, 7.58328, 0, 103, 124, 17, 133, 27
2, 95, 9.55351, 0, 103, 124, 17, 133, 28
3, 95, 8.34924, 0, 103, 124, 17, 133, 27
4, 95, 9.85335, 0, 103, 124, 17, 133, 27
5, 95, 12.3417, 0, 103, 124, 17, 133, 27
6, 95, 13.6813, 0, 103, 124, 17, 133, 27
7, 96, 12.1121, 0, 103, 124, 17, 133, 28
8, 96, 6.41966, 0, 103, 124, 17, 133, 28
9, 95, 9.47489, 0, 103, 124, 17, 133, 28
10, 94, 15.2002, 0, 103, 124, 17, 133, 27
11, 93, 19.9289, 0, 103, 124, 17, 133, 27
12, 94, 21.4623, 0, 103, 124, 17, 133, 27
13, 94, 19.4139, 0, 103, 124, 17, 133, 27
14, 95, 16.375, 0, 103, 124, 17, 133, 28
15, 95, 13.8106, 0, 103, 124, 17, 133, 28
16, 95, 15.8218, 0, 103, 124, 17, 133, 28
17, 94, 17.6541, 0, 103, 124, 17, 133, 27
18, 93, 24.6389, 0, 103, 124, 17, 133, 27
19, 95, 23.9169, 0, 103, 124, 17, 133, 28
20, 94, 16.7717, 0, 103, 124, 17, 133, 28
21, 96, 18.0913, 0, 103, 124, 17, 133, 28
22, 96, 7.31138, 0, 103, 124, 17, 133, 28
23, 95, 10.3399, 0, 103, 124, 17, 133, 28
24, 96, 14.2489, 0, 103, 124, 17, 133, 28
25, 96, 7.38595, 0, 104, 124, 17, 133, 28
26, 95, 8.43012, 0, 104, 124, 17, 133, 28
27, 95, 13.3169, 0, 104, 124, 17, 133, 28
28, 95, 14.1949, 0, 104, 124, 17, 133, 28
29, 95, 14.0574, 0, 104, 124, 17, 133, 28
30, 95, 12.5758, 0, 104, 124, 17, 133, 28
31, 95, 17.3438, 0, 104, 124, 17, 133, 27
32, 96, 15.2528, 0, 104, 124, 17, 133, 28
33, 96, 6.62772, 0, 104, 124, 17, 133, 28
34, 95, 9.90357, 0, 104, 124, 17, 133, 28
35, 95, 14.6717, 0, 104, 124, 17, 133, 27
36, 95, 15.1556, 0, 104, 124, 17, 133, 27
37, 95, 16.7017, 0, 104, 124, 17, 133, 28
38, 94, 18.6636, 0, 104, 124, 17, 133, 27
39, 94, 20.3176, 0, 104, 124, 17, 133, 27
40, 94, 19.9805, 0, 104, 124, 17, 133, 27
41, 95, 19.9266, 0, 104, 124, 17, 133, 28
42, 93, 22.3847, 0, 104, 124, 17, 133, 27
43, 95, 24.5093, 0, 104, 124, 17, 133, 28
44, 96, 12.9362, 0, 104, 124, 17, 133, 28
45, 92, 22.232, 0, 105, 124, 16, 133, 26
46, 88, 19.7768, 0, 106, 124, 16, 133, 25
47, 84, 20.2469, 0, 107, 124, 15, 133, 24
48, 80, 23.1646, 0, 108, 124, 14, 133, 23
49, 76, 19.585, 0, 109, 124, 14, 132, 21
50, 73, 21.0099, 0, 110, 124, 13, 132, 20
51, 70, 17.508, 0, 111, 124, 13, 132, 19
52, 67, 17.4499, 0, 112, 124, 12, 132, 18
53, 64, 17.7303, 0, 113, 124, 11, 132, 17
54, 61, 16.3167, 0, 113, 124, 11, 132, 16
55, 58, 16.2517, 0, 114, 124, 10, 132, 15
56, 55, 15.9691, 0, 115, 124, 10, 132, 14
57, 52, 16.2641, 0, 116, 124, 10, 132, 13
58, 50, 14.8505, 0, 117, 124, 9, 132, 12
59, 48, 14.5619, 0, 118, 124, 9, 132, 12
60, 46, 14.3055, 0, 119, 124, 9, 132, 11
61, 45, 13.727, 0, 119, 124, 9, 132, 10
62, 43, 13.292, 0, 120, 124, 8, 131, 10
63, 42, 13.6369, 0, 121, 124, 8, 131, 9
64, 41, 12.9704, 0, 122, 124, 8, 131, 9
65, 40, 12.5196, 0, 122, 124, 8, 131, 8
66, 40, 12.0742, 0, 123, 124, 8, 131, 8
67, 40, 11.8282, 0, 124, 124, 8, 131, 8
