POC, E, h, epsilon, L, avgU, energyU, avgV, energyV
 0, 30, 0, 0, 104, 125, 5, 130, 5
1, 29, 57.0425, 0, 104, 124, 5, 130, 5
2, 28, 55.9925, 0, 104, 124, 5, 130, 5
3, 27, 55.9218, 0, 103, 124, 5, 130, 5
4, 27, 54.7728, 0, 102, 124, 5, 130, 4
5, 26, 55.223, 0, 102, 124, 5, 130, 4
6, 26, 52.6759, 0, 102, 124, 5, 130, 5
7, 26, 51.2046, 0, 102, 124, 5, 130, 4
8, 25, 50.4945, 0, 102, 124, 5, 130, 4
9, 25, 46.8235, 0, 101, 124, 5, 130, 4
10, 25, 47.337, 0, 101, 124, 5, 130, 5
11, 26, 47.7524, 0, 102, 124, 5, 130, 5
12, 25, 47.8151, 0, 101, 124, 5, 130, 5
13, 26, 47.061, 0, 101, 124, 5, 130, 5
14, 25, 46.2914, 0, 101, 124, 5, 130, 5
15, 24, 45.7132, 0, 101, 124, 5, 130, 5
16, 23, 44.487, 0, 101, 124, 5, 130, 5
17, 23, 42.7411, 0, 100, 124, 5, 130, 5
18, 23, 42.6366, 0, 100, 124, 5, 130, 6
19, 23, 41.4764, 0, 100, 124, 5, 130, 6
20, 24, 37.9987, 0, 101, 124, 5, 130, 6
21, 25, 36.8992, 0, 101, 124, 5, 130, 6
22, 25, 36.2132, 0, 101, 124, 5, 131, 6
23, 26, 36.4066, 0, 101, 124, 5, 131, 7
24, 27, 32.6334, 0, 101, 124, 5, 131, 7
25, 28, 30.5046, 0, 101, 124, 5, 131, 7
26, 27, 29.7427, 0, 101, 124, 5, 131, 7
27, 26, 32.6094, 0, 101, 124, 5, 131, 7
28, 25, 35.4116, 0, 101, 124, 5, 131, 7
29, 24, 33.3323, 0, 101, 123, 5, 131, 7
30, 24, 33.6111, 0, 101, 123, 5, 131, 7
31, 23, 34.2344, 0, 100, 123, 6, 131, 7
32, 23, 33.4095, 0, 100, 123, 5, 131, 7
33, 23, 32.6066, 0, 100, 123, 6, 131, 7
34, 23, 31.6706, 0, 100, 123, 6, 131, 7
35, 22, 33.0499, 0, 99, 123, 6, 131, 7
36, 22, 32.8883, 0, 99, 123, 6, 131, 7
37, 21, 32.5835, 0, 99, 123, 5, 131, 7
38, 22, 34.2051, 0, 98, 123, 5, 131, 7
39, 21, 35.189, 0, 98, 123, 5, 130, 6
40, 22, 34.8388, 0, 98, 123, 6, 130, 6
41, 21, 33.2048, 0, 98, 123, 6, 130, 6
42, 22, 33.9283, 0, 98, 123, 6, 130, 6
43, 21, 33.1341, 0, 98, 123, 6, 130, 6
44, 20, 33.8126, 0, 98, 123, 6, 130, 6
45, 20, 31.3412, 0, 98, 123, 6, 130, 6
46, 19, 31.7334, 0, 97, 123, 6, 130, 5
47, 19, 32.0822, 0, 97, 123, 6, 130, 5
48, 19, 32.3542, 0, 96, 123, 6, 130, 5
49, 19, 31.8514, 0, 95, 123, 6, 130, 5
50, 19, 31.5159, 0, 95, 123, 6, 130, 5
51, 19, 32.2395, 0, 94, 123, 6, 130, 6
52, 20, 30.4483, 0, 94, 123, 6, 130, 6
53, 20, 29.2106, 0, 94, 123, 6, 130, 6
54, 21, 28.923, 0, 94, 123, 7, 130, 6
55, 22, 27.4294, 0, 94, 123, 7, 130, 6
56, 22, 26.6126, 0, 95, 123, 7, 130, 6
57, 22, 25.475, 0, 95, 123, 7, 130, 6
58, 22, 23.7167, 0, 95, 123, 7, 130, 6
59, 22, 24.1982, 0, 96, 123, 7, 130, 6
60, 23, 25.108, 0, 96, 123, 7, 130, 6
61, 23, 24.9848, 0, 96, 123, 7, 130, 7
62, 23, 21.3603, 0, 96, 123, 7, 130, 7
63, 24, 21.9278, 0, 97, 123, 7, 130, 7
64, 24, 22.116, 0, 97, 123, 7, 130, 7
65, 24, 22.4019, 0, 97, 123, 7, 130, 7
66, 24, 19.7676, 0, 97, 123, 6, 130, 6
67, 23, 21.5894, 0, 97, 123, 6, 130, 6
68, 23, 22.2514, 0, 97, 123, 6, 130, 6
69, 23, 21.806, 0, 97, 123, 6, 130, 6
70, 23, 20.8056, 0, 97, 123, 6, 130, 6
71, 23, 21.2766, 0, 97, 123, 6, 130, 6
72, 23, 19.5889, 0, 98, 123, 6, 130, 6
73, 23, 21.2276, 0, 98, 123, 6, 130, 6
74, 24, 22.1202, 0, 98, 123, 6, 130, 6
75, 25, 19.1701, 0, 98, 123, 6, 130, 7
76, 26, 21.7474, 0, 98, 123, 7, 130, 7
77, 28, 19.9391, 0, 98, 123, 7, 130, 8
78, 29, 20.9025, 0, 98, 123, 7, 130, 8
79, 31, 19.8383, 0, 98, 123, 8, 130, 9
80, 32, 20.8342, 0, 98, 123, 8, 130, 9
81, 35, 23.1411, 0, 98, 123, 9, 130, 10
82, 36, 24.0658, 0, 99, 123, 9, 130, 10
83, 39, 26.6611, 0, 99, 123, 10, 130, 11
84, 41, 25.8202, 0, 99, 123, 10, 130, 12
85, 44, 27.7593, 0, 99, 123, 11, 130, 12
86, 47, 30.2761, 0, 99, 123, 11, 130, 13
87, 49, 27.1269, 0, 99, 123, 12, 130, 14
88, 52, 32.3375, 0, 99, 124, 12, 130, 15
89, 55, 31.4313, 0, 100, 124, 13, 130, 15
90, 56, 32.4992, 0, 100, 124, 13, 130, 16
91, 61, 41.4016, 0, 100, 124, 14, 130, 17
92, 62, 33.4125, 0, 100, 124, 15, 130, 18
93, 65, 41.7673, 0, 100, 124, 15, 130, 19
94, 68, 39.9151, 0, 100, 124, 16, 130, 19
95, 69, 41.5449, 0, 100, 124, 16, 130, 20
96, 72, 48.8379, 0, 100, 124, 17, 130, 20
97, 74, 48.8026, 0, 100, 124, 18, 131, 21
98, 77, 55.9727, 0, 100, 124, 19, 131, 22
99, 82, 53.1221, 0, 100, 124, 19, 131, 23
100, 84, 55.455, 0, 100, 124, 20, 131, 24
101, 89, 60.0215, 0, 99, 124, 21, 131, 26
