input_file,n,si,ti
vqeghd1_src03_original-420p.avi,1,18.735,
vqeghd1_src03_original-420p.avi,2,18.834,12.078
vqeghd1_src03_original-420p.avi,3,19.352,10.918
vqeghd1_src03_original-420p.avi,4,20.349,11.254
vqeghd1_src03_original-420p.avi,5,20.257,12.485
vqeghd1_src03_original-420p.avi,6,20.555,14.071
vqeghd1_src03_original-420p.avi,7,21.029,14.05
vqeghd1_src03_original-420p.avi,8,22.012,14.157
vqeghd1_src03_original-420p.avi,9,21.792,14.497
vqeghd1_src03_original-420p.avi,10,22.213,12.65
vqeghd1_src03_original-420p.avi,11,23.267,13.68
vqeghd1_src03_original-420p.avi,12,21.492,15.498
vqeghd1_src03_original-420p.avi,13,20.574,16.684
vqeghd1_src03_original-420p.avi,14,21.57,18.515
vqeghd1_src03_original-420p.avi,15,20.73,16.901
vqeghd1_src03_original-420p.avi,16,20.315,13.965
vqeghd1_src03_original-420p.avi,17,19.92,12.727
vqeghd1_src03_original-420p.avi,18,21.0,13.78
vqeghd1_src03_original-420p.avi,19,20.132,15.052
vqeghd1_src03_original-420p.avi,20,20.375,14.833
vqeghd1_src03_original-420p.avi,21,20.086,15.776
vqeghd1_src03_original-420p.avi,22,19.795,15.014
vqeghd1_src03_original-420p.avi,23,20.614,14.645
vqeghd1_src03_original-420p.avi,24,20.948,18.039
vqeghd1_src03_original-420p.avi,25,20.896,19.857
vqeghd1_src03_original-420p.avi,26,22.108,18.386
vqeghd1_src03_original-420p.avi,27,22.656,16.773
vqeghd1_src03_original-420p.avi,28,22.779,15.74
vqeghd1_src03_original-420p.avi,29,21.727,15.306
vqeghd1_src03_original-420p.avi,30,21.098,15.725
vqeghd1_src03_original-420p.avi,31,20.521,18.163
vqeghd1_src03_original-420p.avi,32,19.965,18.113
vqeghd1_src03_original-420p.avi,33,19.768,16.182
vqeghd1_src03_original-420p.avi,34,19.405,16.923
vqeghd1_src03_original-420p.avi,35,20.152,18.909
vqeghd1_src03_original-420p.avi,36,21.428,17.971
vqeghd1_src03_original-420p.avi,37,21.117,14.823
vqeghd1_src03_original-420p.avi,38,21.085,14.558
vqeghd1_src03_original-420p.avi,39,21.566,14.047
vqeghd1_src03_original-420p.avi,40,21.32,14.858
vqeghd1_src03_original-420p.avi,41,20.387,14.549
vqeghd1_src03_original-420p.avi,42,19.894,14.603
vqeghd1_src03_original-420p.avi,43,19.872,16.726
vqeghd1_src03_original-420p.avi,44,19.98,16.782
vqeghd1_src03_original-420p.avi,45,20.589,15.638
vqeghd1_src03_original-420p.avi,46,21.043,16.646
vqeghd1_src03_original-420p.avi,47,20.943,13.906
vqeghd1_src03_original-420p.avi,48,20.312,14.546
vqeghd1_src03_original-420p.avi,49,20.23,16.276
vqeghd1_src03_original-420p.avi,50,21.088,17.166
vqeghd1_src03_original-420p.avi,51,20.73,17.127
vqeghd1_src03_original-420p.avi,52,21.435,16.275
vqeghd1_src03_original-420p.avi,53,21.46,14.226
vqeghd1_src03_original-420p.avi,54,22.461,14.43
vqeghd1_src03_original-420p.avi,55,21.163,13.703
vqeghd1_src03_original-420p.avi,56,20.719,15.299
vqeghd1_src03_original-420p.avi,57,20.24,16.496
vqeghd1_src03_original-420p.avi,58,20.153,17.066
vqeghd1_src03_original-420p.avi,59,20.81,16.884
vqeghd1_src03_original-420p.avi,60,20.429,14.436
vqeghd1_src03_original-420p.avi,61,20.573,12.911
vqeghd1_src03_original-420p.avi,62,20.384,12.779
vqeghd1_src03_original-420p.avi,63,19.661,14.702
vqeghd1_src03_original-420p.avi,64,20.138,15.179
vqeghd1_src03_original-420p.avi,65,21.28,14.5
vqeghd1_src03_original-420p.avi,66,21.703,13.7
vqeghd1_src03_original-420p.avi,67,21.511,13.829
vqeghd1_src03_original-420p.avi,68,20.549,13.757
vqeghd1_src03_original-420p.avi,69,20.812,13.113
vqeghd1_src03_original-420p.avi,70,20.292,14.751
vqeghd1_src03_original-420p.avi,71,19.095,16.517
vqeghd1_src03_original-420p.avi,72,17.752,17.876
vqeghd1_src03_original-420p.avi,73,17.383,16.669
vqeghd1_src03_original-420p.avi,74,17.563,14.165
vqeghd1_src03_original-420p.avi,75,18.47,11.584
vqeghd1_src03_original-420p.avi,76,18.585,9.7
vqeghd1_src03_original-420p.avi,77,18.101,10.619
vqeghd1_src03_original-420p.avi,78,18.421,10.605
vqeghd1_src03_original-420p.avi,79,18.915,10.026
vqeghd1_src03_original-420p.avi,80,19.458,10.591
vqeghd1_src03_original-420p.avi,81,20.802,11.016
