input_file,n,si,ti
vqeghd1_src05_original-420p.avi,1,30.757,
vqeghd1_src05_original-420p.avi,2,30.677,5.855
vqeghd1_src05_original-420p.avi,3,30.637,5.861
vqeghd1_src05_original-420p.avi,4,30.653,5.78
vqeghd1_src05_original-420p.avi,5,30.746,5.862
vqeghd1_src05_original-420p.avi,6,30.746,0.0
vqeghd1_src05_original-420p.avi,7,30.934,5.754
vqeghd1_src05_original-420p.avi,8,30.97,5.91
vqeghd1_src05_original-420p.avi,9,30.993,6.467
vqeghd1_src05_original-420p.avi,10,31.027,6.897
vqeghd1_src05_original-420p.avi,11,31.027,0.0
vqeghd1_src05_original-420p.avi,12,31.014,7.084
vqeghd1_src05_original-420p.avi,13,31.059,6.927
vqeghd1_src05_original-420p.avi,14,31.138,6.57
vqeghd1_src05_original-420p.avi,15,31.173,6.842
vqeghd1_src05_original-420p.avi,16,31.173,0.0
vqeghd1_src05_original-420p.avi,17,31.199,7.422
vqeghd1_src05_original-420p.avi,18,31.241,7.3
vqeghd1_src05_original-420p.avi,19,31.916,5.849
vqeghd1_src05_original-420p.avi,20,31.85,3.713
vqeghd1_src05_original-420p.avi,21,31.85,0.0
vqeghd1_src05_original-420p.avi,22,31.809,4.38
vqeghd1_src05_original-420p.avi,23,31.788,4.652
vqeghd1_src05_original-420p.avi,24,31.705,4.68
vqeghd1_src05_original-420p.avi,25,31.665,4.441
vqeghd1_src05_original-420p.avi,26,31.665,0.0
vqeghd1_src05_original-420p.avi,27,31.806,3.896
vqeghd1_src05_original-420p.avi,28,31.828,3.135
vqeghd1_src05_original-420p.avi,29,31.816,3.127
vqeghd1_src05_original-420p.avi,30,31.787,3.343
vqeghd1_src05_original-420p.avi,31,31.787,0.0
vqeghd1_src05_original-420p.avi,32,31.837,3.644
vqeghd1_src05_original-420p.avi,33,31.722,3.793
vqeghd1_src05_original-420p.avi,34,31.665,3.707
vqeghd1_src05_original-420p.avi,35,31.672,3.564
vqeghd1_src05_original-420p.avi,36,31.672,0.0
vqeghd1_src05_original-420p.avi,37,31.679,3.483
vqeghd1_src05_original-420p.avi,38,31.608,3.406
vqeghd1_src05_original-420p.avi,39,31.53,3.333
vqeghd1_src05_original-420p.avi,40,31.452,3.335
vqeghd1_src05_original-420p.avi,41,31.452,0.0
vqeghd1_src05_original-420p.avi,42,31.341,3.382
vqeghd1_src05_original-420p.avi,43,31.304,3.45
vqeghd1_src05_original-420p.avi,44,31.331,3.561
vqeghd1_src05_original-420p.avi,45,31.373,3.537
vqeghd1_src05_original-420p.avi,46,31.373,0.0
vqeghd1_src05_original-420p.avi,47,31.484,3.399
vqeghd1_src05_original-420p.avi,48,31.425,3.207
vqeghd1_src05_original-420p.avi,49,31.392,3.008
vqeghd1_src05_original-420p.avi,50,31.338,2.987
vqeghd1_src05_original-420p.avi,51,31.338,0.0
vqeghd1_src05_original-420p.avi,52,31.241,3.29
vqeghd1_src05_original-420p.avi,53,30.501,6.503
vqeghd1_src05_original-420p.avi,54,31.331,6.438
vqeghd1_src05_original-420p.avi,55,30.675,5.858
vqeghd1_src05_original-420p.avi,56,30.675,0.0
vqeghd1_src05_original-420p.avi,57,31.249,5.736
vqeghd1_src05_original-420p.avi,58,30.61,7.072
vqeghd1_src05_original-420p.avi,59,31.036,5.888
vqeghd1_src05_original-420p.avi,60,30.369,8.383
vqeghd1_src05_original-420p.avi,61,30.369,0.0
vqeghd1_src05_original-420p.avi,62,31.278,8.232
vqeghd1_src05_original-420p.avi,63,30.386,7.585
vqeghd1_src05_original-420p.avi,64,31.125,7.869
vqeghd1_src05_original-420p.avi,65,30.395,6.622
vqeghd1_src05_original-420p.avi,66,30.395,0.0
vqeghd1_src05_original-420p.avi,67,31.314,7.056
vqeghd1_src05_original-420p.avi,68,30.395,7.103
vqeghd1_src05_original-420p.avi,69,31.182,6.684
vqeghd1_src05_original-420p.avi,70,30.23,7.931
vqeghd1_src05_original-420p.avi,71,30.23,0.0
vqeghd1_src05_original-420p.avi,72,31.125,7.76
vqeghd1_src05_original-420p.avi,73,30.054,7.93
vqeghd1_src05_original-420p.avi,74,30.894,8.033
vqeghd1_src05_original-420p.avi,75,30.229,6.787
vqeghd1_src05_original-420p.avi,76,30.229,0.0
vqeghd1_src05_original-420p.avi,77,31.133,7.287
vqeghd1_src05_original-420p.avi,78,30.24,7.049
vqeghd1_src05_original-420p.avi,79,31.032,6.58
vqeghd1_src05_original-420p.avi,80,30.273,7.937
vqeghd1_src05_original-420p.avi,81,30.273,0.0
vqeghd1_src05_original-420p.avi,82,31.265,7.746
vqeghd1_src05_original-420p.avi,83,30.287,8.027
vqeghd1_src05_original-420p.avi,84,30.755,8.195
vqeghd1_src05_original-420p.avi,85,30.458,4.688
vqeghd1_src05_original-420p.avi,86,30.458,0.0
vqeghd1_src05_original-420p.avi,87,30.833,6.953
vqeghd1_src05_original-420p.avi,88,22.684,31.822
vqeghd1_src05_original-420p.avi,89,22.679,0.159
vqeghd1_src05_original-420p.avi,90,22.597,0.555
vqeghd1_src05_original-420p.avi,91,22.597,0.0
vqeghd1_src05_original-420p.avi,92,22.422,1.184
vqeghd1_src05_original-420p.avi,93,22.475,1.684
vqeghd1_src05_original-420p.avi,94,20.311,7.384
vqeghd1_src05_original-420p.avi,95,19.878,8.176
vqeghd1_src05_original-420p.avi,96,19.878,0.0
vqeghd1_src05_original-420p.avi,97,20.03,7.765
vqeghd1_src05_original-420p.avi,98,20.386,5.357
vqeghd1_src05_original-420p.avi,99,19.995,5.038
vqeghd1_src05_original-420p.avi,100,20.03,6.1
vqeghd1_src05_original-420p.avi,101,20.03,0.0
vqeghd1_src05_original-420p.avi,102,19.883,7.614
vqeghd1_src05_original-420p.avi,103,19.765,7.922
vqeghd1_src05_original-420p.avi,104,19.778,7.557
vqeghd1_src05_original-420p.avi,105,19.898,6.626
vqeghd1_src05_original-420p.avi,106,19.898,0.0
vqeghd1_src05_original-420p.avi,107,20.019,6.568
vqeghd1_src05_original-420p.avi,108,20.477,7.727
vqeghd1_src05_original-420p.avi,109,20.554,8.314
vqeghd1_src05_original-420p.avi,110,20.969,7.889
vqeghd1_src05_original-420p.avi,111,20.969,0.0
vqeghd1_src05_original-420p.avi,112,20.811,7.268
vqeghd1_src05_original-420p.avi,113,21.091,7.609
vqeghd1_src05_original-420p.avi,114,21.137,7.615
vqeghd1_src05_original-420p.avi,115,21.136,7.123
vqeghd1_src05_original-420p.avi,116,21.136,0.0
vqeghd1_src05_original-420p.avi,117,21.141,6.334
vqeghd1_src05_original-420p.avi,118,21.135,6.183
vqeghd1_src05_original-420p.avi,119,21.113,5.881
vqeghd1_src05_original-420p.avi,120,21.25,5.672
vqeghd1_src05_original-420p.avi,121,21.25,0.0
vqeghd1_src05_original-420p.avi,122,21.417,5.009
vqeghd1_src05_original-420p.avi,123,21.65,4.612
vqeghd1_src05_original-420p.avi,124,21.727,4.357
vqeghd1_src05_original-420p.avi,125,21.641,4.033
vqeghd1_src05_original-420p.avi,126,21.641,0.0
vqeghd1_src05_original-420p.avi,127,21.488,3.896
vqeghd1_src05_original-420p.avi,128,21.41,4.234
vqeghd1_src05_original-420p.avi,129,21.419,4.463
vqeghd1_src05_original-420p.avi,130,21.434,4.475
vqeghd1_src05_original-420p.avi,131,21.434,0.0
vqeghd1_src05_original-420p.avi,132,21.275,4.976
vqeghd1_src05_original-420p.avi,133,21.281,5.376
vqeghd1_src05_original-420p.avi,134,21.178,5.137
