input_file,n,si,ti
vqeghd1_csrc13_original-420p.avi,1,37.68,
vqeghd1_csrc13_original-420p.avi,2,37.062,13.846
vqeghd1_csrc13_original-420p.avi,3,36.54,15.018
vqeghd1_csrc13_original-420p.avi,4,36.609,14.349
vqeghd1_csrc13_original-420p.avi,5,36.609,0.0
vqeghd1_csrc13_original-420p.avi,6,36.02,13.837
vqeghd1_csrc13_original-420p.avi,7,35.723,15.001
vqeghd1_csrc13_original-420p.avi,8,35.948,15.617
vqeghd1_csrc13_original-420p.avi,9,36.407,15.745
vqeghd1_csrc13_original-420p.avi,10,36.917,15.155
vqeghd1_csrc13_original-420p.avi,11,36.917,0.0
vqeghd1_csrc13_original-420p.avi,12,36.864,15.119
vqeghd1_csrc13_original-420p.avi,13,36.775,15.54
vqeghd1_csrc13_original-420p.avi,14,37.156,16.434
vqeghd1_csrc13_original-420p.avi,15,38.007,15.855
vqeghd1_csrc13_original-420p.avi,16,37.249,15.47
vqeghd1_csrc13_original-420p.avi,17,37.249,0.0
vqeghd1_csrc13_original-420p.avi,18,37.298,16.225
vqeghd1_csrc13_original-420p.avi,19,36.944,16.814
vqeghd1_csrc13_original-420p.avi,20,37.514,16.369
vqeghd1_csrc13_original-420p.avi,21,38.11,15.416
vqeghd1_csrc13_original-420p.avi,22,38.405,15.714
vqeghd1_csrc13_original-420p.avi,23,38.405,0.0
vqeghd1_csrc13_original-420p.avi,24,38.316,15.393
vqeghd1_csrc13_original-420p.avi,25,38.27,16.263
vqeghd1_csrc13_original-420p.avi,26,38.129,16.171
vqeghd1_csrc13_original-420p.avi,27,38.056,15.851
vqeghd1_csrc13_original-420p.avi,28,37.995,14.703
vqeghd1_csrc13_original-420p.avi,29,37.995,0.0
vqeghd1_csrc13_original-420p.avi,30,37.589,14.579
vqeghd1_csrc13_original-420p.avi,31,37.329,14.634
vqeghd1_csrc13_original-420p.avi,32,37.616,15.325
vqeghd1_csrc13_original-420p.avi,33,38.312,15.074
vqeghd1_csrc13_original-420p.avi,34,38.532,14.506
vqeghd1_csrc13_original-420p.avi,35,38.532,0.0
vqeghd1_csrc13_original-420p.avi,36,38.428,15.274
vqeghd1_csrc13_original-420p.avi,37,38.171,15.824
vqeghd1_csrc13_original-420p.avi,38,38.415,16.26
vqeghd1_csrc13_original-420p.avi,39,37.98,15.071
vqeghd1_csrc13_original-420p.avi,40,37.547,14.694
vqeghd1_csrc13_original-420p.avi,41,37.547,0.0
vqeghd1_csrc13_original-420p.avi,42,37.164,15.233
vqeghd1_csrc13_original-420p.avi,43,36.893,16.305
vqeghd1_csrc13_original-420p.avi,44,36.897,16.005
vqeghd1_csrc13_original-420p.avi,45,36.177,16.756
vqeghd1_csrc13_original-420p.avi,46,36.713,15.888
vqeghd1_csrc13_original-420p.avi,47,36.713,0.0
vqeghd1_csrc13_original-420p.avi,48,36.289,15.524
vqeghd1_csrc13_original-420p.avi,49,36.315,15.952
vqeghd1_csrc13_original-420p.avi,50,35.539,16.896
vqeghd1_csrc13_original-420p.avi,51,35.112,17.483
vqeghd1_csrc13_original-420p.avi,52,35.28,17.768
vqeghd1_csrc13_original-420p.avi,53,35.28,0.0
vqeghd1_csrc13_original-420p.avi,54,35.283,17.535
vqeghd1_csrc13_original-420p.avi,55,35.259,17.42
vqeghd1_csrc13_original-420p.avi,56,34.73,17.781
vqeghd1_csrc13_original-420p.avi,57,35.079,18.136
vqeghd1_csrc13_original-420p.avi,58,35.069,18.133
vqeghd1_csrc13_original-420p.avi,59,35.069,0.0
vqeghd1_csrc13_original-420p.avi,60,35.101,18.478
vqeghd1_csrc13_original-420p.avi,61,35.138,18.047
vqeghd1_csrc13_original-420p.avi,62,35.223,18.472
vqeghd1_csrc13_original-420p.avi,63,35.886,18.09
vqeghd1_csrc13_original-420p.avi,64,35.844,17.377
vqeghd1_csrc13_original-420p.avi,65,35.844,0.0
vqeghd1_csrc13_original-420p.avi,66,35.934,16.883
vqeghd1_csrc13_original-420p.avi,67,35.797,16.053
vqeghd1_csrc13_original-420p.avi,68,35.872,16.194
vqeghd1_csrc13_original-420p.avi,69,36.172,15.853
vqeghd1_csrc13_original-420p.avi,70,35.733,16.504
vqeghd1_csrc13_original-420p.avi,71,35.733,0.0
vqeghd1_csrc13_original-420p.avi,72,35.676,17.024
