input_file,n,si,ti
vqeghd1_src02_original-420p.avi,1,59.961,
vqeghd1_src02_original-420p.avi,2,58.862,13.008
vqeghd1_src02_original-420p.avi,3,58.82,13.172
vqeghd1_src02_original-420p.avi,4,60.38,13.377
vqeghd1_src02_original-420p.avi,5,61.261,13.065
vqeghd1_src02_original-420p.avi,6,59.355,13.907
vqeghd1_src02_original-420p.avi,7,58.769,13.186
vqeghd1_src02_original-420p.avi,8,59.448,12.543
vqeghd1_src02_original-420p.avi,9,61.103,12.632
vqeghd1_src02_original-420p.avi,10,59.729,12.695
vqeghd1_src02_original-420p.avi,11,58.998,12.759
vqeghd1_src02_original-420p.avi,12,59.986,12.687
vqeghd1_src02_original-420p.avi,13,61.402,12.674
vqeghd1_src02_original-420p.avi,14,60.646,12.51
vqeghd1_src02_original-420p.avi,15,59.812,12.396
vqeghd1_src02_original-420p.avi,16,59.941,12.499
vqeghd1_src02_original-420p.avi,17,60.679,12.429
vqeghd1_src02_original-420p.avi,18,61.445,12.566
vqeghd1_src02_original-420p.avi,19,59.228,12.796
vqeghd1_src02_original-420p.avi,20,59.216,12.924
vqeghd1_src02_original-420p.avi,21,60.595,12.719
vqeghd1_src02_original-420p.avi,22,61.142,12.835
vqeghd1_src02_original-420p.avi,23,59.331,12.798
vqeghd1_src02_original-420p.avi,24,59.15,12.676
vqeghd1_src02_original-420p.avi,25,59.466,12.597
vqeghd1_src02_original-420p.avi,26,61.046,12.757
vqeghd1_src02_original-420p.avi,27,59.353,13.112
vqeghd1_src02_original-420p.avi,28,58.635,13.129
vqeghd1_src02_original-420p.avi,29,58.965,12.996
vqeghd1_src02_original-420p.avi,30,60.235,13.399
vqeghd1_src02_original-420p.avi,31,59.709,13.875
vqeghd1_src02_original-420p.avi,32,59.184,13.851
vqeghd1_src02_original-420p.avi,33,59.159,13.334
vqeghd1_src02_original-420p.avi,34,60.415,13.176
vqeghd1_src02_original-420p.avi,35,61.172,13.141
vqeghd1_src02_original-420p.avi,36,60.008,12.884
vqeghd1_src02_original-420p.avi,37,60.089,12.695
vqeghd1_src02_original-420p.avi,38,60.439,12.905
vqeghd1_src02_original-420p.avi,39,61.169,13.302
vqeghd1_src02_original-420p.avi,40,60.098,13.244
vqeghd1_src02_original-420p.avi,41,59.593,12.368
vqeghd1_src02_original-420p.avi,42,59.727,13.071
vqeghd1_src02_original-420p.avi,43,61.251,13.387
vqeghd1_src02_original-420p.avi,44,59.728,13.49
vqeghd1_src02_original-420p.avi,45,58.947,13.357
vqeghd1_src02_original-420p.avi,46,59.183,13.074
vqeghd1_src02_original-420p.avi,47,60.836,13.045
vqeghd1_src02_original-420p.avi,48,60.485,12.855
vqeghd1_src02_original-420p.avi,49,59.642,12.577
vqeghd1_src02_original-420p.avi,50,59.656,12.005
vqeghd1_src02_original-420p.avi,51,60.701,12.382
vqeghd1_src02_original-420p.avi,52,61.507,12.733
vqeghd1_src02_original-420p.avi,53,60.506,12.611
vqeghd1_src02_original-420p.avi,54,59.886,12.789
vqeghd1_src02_original-420p.avi,55,60.69,12.768
vqeghd1_src02_original-420p.avi,56,62.033,12.964
vqeghd1_src02_original-420p.avi,57,60.927,12.98
vqeghd1_src02_original-420p.avi,58,60.225,12.527
vqeghd1_src02_original-420p.avi,59,60.702,12.652
vqeghd1_src02_original-420p.avi,60,62.551,13.012
vqeghd1_src02_original-420p.avi,61,61.232,12.857
vqeghd1_src02_original-420p.avi,62,60.742,12.5
vqeghd1_src02_original-420p.avi,63,60.434,12.467
vqeghd1_src02_original-420p.avi,64,61.732,12.763
vqeghd1_src02_original-420p.avi,65,61.416,12.826
vqeghd1_src02_original-420p.avi,66,60.089,12.557
vqeghd1_src02_original-420p.avi,67,59.96,12.43
vqeghd1_src02_original-420p.avi,68,61.072,12.638
vqeghd1_src02_original-420p.avi,69,61.564,12.869
vqeghd1_src02_original-420p.avi,70,60.367,12.992
vqeghd1_src02_original-420p.avi,71,59.975,12.909
vqeghd1_src02_original-420p.avi,72,60.974,12.906
vqeghd1_src02_original-420p.avi,73,62.469,12.866
vqeghd1_src02_original-420p.avi,74,60.809,12.973
vqeghd1_src02_original-420p.avi,75,60.554,12.838
vqeghd1_src02_original-420p.avi,76,61.012,12.962
vqeghd1_src02_original-420p.avi,77,62.699,13.378
vqeghd1_src02_original-420p.avi,78,61.503,13.42
vqeghd1_src02_original-420p.avi,79,61.141,13.207
vqeghd1_src02_original-420p.avi,80,61.695,12.7
vqeghd1_src02_original-420p.avi,81,62.687,13.118
vqeghd1_src02_original-420p.avi,82,62.202,13.338
vqeghd1_src02_original-420p.avi,83,61.038,12.978
vqeghd1_src02_original-420p.avi,84,61.077,13.005
vqeghd1_src02_original-420p.avi,85,62.053,12.711
vqeghd1_src02_original-420p.avi,86,62.603,12.948
vqeghd1_src02_original-420p.avi,87,61.27,12.945
vqeghd1_src02_original-420p.avi,88,61.16,13.088
vqeghd1_src02_original-420p.avi,89,61.654,12.996
vqeghd1_src02_original-420p.avi,90,63.053,13.032
vqeghd1_src02_original-420p.avi,91,61.649,13.071
vqeghd1_src02_original-420p.avi,92,61.53,12.603
vqeghd1_src02_original-420p.avi,93,61.844,12.33
vqeghd1_src02_original-420p.avi,94,63.111,13.139
vqeghd1_src02_original-420p.avi,95,61.688,13.33
vqeghd1_src02_original-420p.avi,96,61.062,13.177
vqeghd1_src02_original-420p.avi,97,61.146,12.724
vqeghd1_src02_original-420p.avi,98,62.44,12.98
vqeghd1_src02_original-420p.avi,99,62.21,13.201
vqeghd1_src02_original-420p.avi,100,61.173,12.921
vqeghd1_src02_original-420p.avi,101,61.029,12.676
vqeghd1_src02_original-420p.avi,102,62.222,12.525
vqeghd1_src02_original-420p.avi,103,62.723,12.601
vqeghd1_src02_original-420p.avi,104,61.305,12.61
vqeghd1_src02_original-420p.avi,105,60.992,12.457
vqeghd1_src02_original-420p.avi,106,62.48,12.833
vqeghd1_src02_original-420p.avi,107,63.717,13.068
vqeghd1_src02_original-420p.avi,108,61.851,13.265
vqeghd1_src02_original-420p.avi,109,61.372,12.836
vqeghd1_src02_original-420p.avi,110,61.694,12.657
vqeghd1_src02_original-420p.avi,111,63.344,12.835
vqeghd1_src02_original-420p.avi,112,62.091,12.961
vqeghd1_src02_original-420p.avi,113,61.238,12.652
vqeghd1_src02_original-420p.avi,114,61.759,12.55
vqeghd1_src02_original-420p.avi,115,62.92,12.475
vqeghd1_src02_original-420p.avi,116,62.184,12.744
vqeghd1_src02_original-420p.avi,117,61.343,12.561
vqeghd1_src02_original-420p.avi,118,61.473,12.296
vqeghd1_src02_original-420p.avi,119,62.236,12.62
vqeghd1_src02_original-420p.avi,120,62.463,12.984
vqeghd1_src02_original-420p.avi,121,61.575,12.614
vqeghd1_src02_original-420p.avi,122,61.435,12.447
vqeghd1_src02_original-420p.avi,123,61.99,12.322
vqeghd1_src02_original-420p.avi,124,63.41,12.621
vqeghd1_src02_original-420p.avi,125,61.587,12.695
vqeghd1_src02_original-420p.avi,126,61.68,12.599
vqeghd1_src02_original-420p.avi,127,62.677,12.359
vqeghd1_src02_original-420p.avi,128,63.924,12.565
vqeghd1_src02_original-420p.avi,129,62.48,12.735
vqeghd1_src02_original-420p.avi,130,61.75,12.469
vqeghd1_src02_original-420p.avi,131,62.099,12.305
vqeghd1_src02_original-420p.avi,132,63.001,12.271
vqeghd1_src02_original-420p.avi,133,62.414,12.597
vqeghd1_src02_original-420p.avi,134,61.414,12.551
vqeghd1_src02_original-420p.avi,135,61.483,12.624
vqeghd1_src02_original-420p.avi,136,62.841,12.542
vqeghd1_src02_original-420p.avi,137,63.157,12.885
vqeghd1_src02_original-420p.avi,138,61.876,12.807
vqeghd1_src02_original-420p.avi,139,61.569,12.49
vqeghd1_src02_original-420p.avi,140,62.247,12.777
vqeghd1_src02_original-420p.avi,141,63.918,12.933
vqeghd1_src02_original-420p.avi,142,62.76,12.88
vqeghd1_src02_original-420p.avi,143,62.656,12.26
