input_file,n,si,ti
vqeghd1_src04_original-420p.avi,1,55.802,
vqeghd1_src04_original-420p.avi,2,55.649,6.475
vqeghd1_src04_original-420p.avi,3,55.745,6.546
vqeghd1_src04_original-420p.avi,4,55.93,6.283
vqeghd1_src04_original-420p.avi,5,55.897,6.477
vqeghd1_src04_original-420p.avi,6,55.93,6.825
vqeghd1_src04_original-420p.avi,7,55.633,6.295
vqeghd1_src04_original-420p.avi,8,55.616,6.472
vqeghd1_src04_original-420p.avi,9,55.08,7.706
vqeghd1_src04_original-420p.avi,10,54.964,6.979
vqeghd1_src04_original-420p.avi,11,51.549,6.828
vqeghd1_src04_original-420p.avi,12,54.561,6.488
vqeghd1_src04_original-420p.avi,13,55.53,6.379
vqeghd1_src04_original-420p.avi,14,54.0,6.536
vqeghd1_src04_original-420p.avi,15,55.973,7.228
vqeghd1_src04_original-420p.avi,16,55.926,6.954
vqeghd1_src04_original-420p.avi,17,55.857,7.105
vqeghd1_src04_original-420p.avi,18,55.889,6.927
vqeghd1_src04_original-420p.avi,19,56.08,6.45
vqeghd1_src04_original-420p.avi,20,55.602,6.793
vqeghd1_src04_original-420p.avi,21,55.613,6.848
vqeghd1_src04_original-420p.avi,22,55.096,7.458
vqeghd1_src04_original-420p.avi,23,55.595,6.37
vqeghd1_src04_original-420p.avi,24,55.36,7.925
vqeghd1_src04_original-420p.avi,25,55.702,6.422
vqeghd1_src04_original-420p.avi,26,55.655,7.05
vqeghd1_src04_original-420p.avi,27,55.6,6.753
vqeghd1_src04_original-420p.avi,28,55.218,7.991
vqeghd1_src04_original-420p.avi,29,55.503,7.052
vqeghd1_src04_original-420p.avi,30,55.396,6.969
vqeghd1_src04_original-420p.avi,31,53.141,7.074
vqeghd1_src04_original-420p.avi,32,55.164,7.315
vqeghd1_src04_original-420p.avi,33,54.844,7.959
vqeghd1_src04_original-420p.avi,34,54.405,7.796
vqeghd1_src04_original-420p.avi,35,55.01,8.59
vqeghd1_src04_original-420p.avi,36,54.812,8.148
vqeghd1_src04_original-420p.avi,37,54.85,8.128
vqeghd1_src04_original-420p.avi,38,54.81,7.968
vqeghd1_src04_original-420p.avi,39,55.048,7.996
vqeghd1_src04_original-420p.avi,40,54.964,7.677
vqeghd1_src04_original-420p.avi,41,55.574,7.81
vqeghd1_src04_original-420p.avi,42,55.551,7.147
vqeghd1_src04_original-420p.avi,43,55.783,8.142
vqeghd1_src04_original-420p.avi,44,55.655,6.939
vqeghd1_src04_original-420p.avi,45,55.762,7.161
vqeghd1_src04_original-420p.avi,46,54.643,6.998
vqeghd1_src04_original-420p.avi,47,55.564,7.155
vqeghd1_src04_original-420p.avi,48,54.806,7.665
vqeghd1_src04_original-420p.avi,49,55.178,7.517
vqeghd1_src04_original-420p.avi,50,55.012,7.548
vqeghd1_src04_original-420p.avi,51,55.492,7.769
vqeghd1_src04_original-420p.avi,52,55.113,7.409
vqeghd1_src04_original-420p.avi,53,55.505,7.359
vqeghd1_src04_original-420p.avi,54,55.444,7.819
vqeghd1_src04_original-420p.avi,55,55.741,7.429
vqeghd1_src04_original-420p.avi,56,55.773,7.462
vqeghd1_src04_original-420p.avi,57,55.8,7.424
vqeghd1_src04_original-420p.avi,58,55.932,7.356
vqeghd1_src04_original-420p.avi,59,55.974,7.458
vqeghd1_src04_original-420p.avi,60,55.878,7.407
vqeghd1_src04_original-420p.avi,61,55.85,7.253
vqeghd1_src04_original-420p.avi,62,55.649,6.916
vqeghd1_src04_original-420p.avi,63,55.888,6.959
vqeghd1_src04_original-420p.avi,64,55.919,6.93
vqeghd1_src04_original-420p.avi,65,55.895,6.917
vqeghd1_src04_original-420p.avi,66,55.85,7.02
vqeghd1_src04_original-420p.avi,67,56.068,6.427
vqeghd1_src04_original-420p.avi,68,55.878,6.656
vqeghd1_src04_original-420p.avi,69,55.876,6.9
vqeghd1_src04_original-420p.avi,70,55.639,6.661
vqeghd1_src04_original-420p.avi,71,55.898,6.944
vqeghd1_src04_original-420p.avi,72,56.028,6.504
vqeghd1_src04_original-420p.avi,73,55.716,6.942
vqeghd1_src04_original-420p.avi,74,55.412,6.533
vqeghd1_src04_original-420p.avi,75,55.648,6.682
vqeghd1_src04_original-420p.avi,76,55.826,6.452
vqeghd1_src04_original-420p.avi,77,56.146,6.532
vqeghd1_src04_original-420p.avi,78,56.249,6.449
vqeghd1_src04_original-420p.avi,79,56.151,6.494
vqeghd1_src04_original-420p.avi,80,55.921,6.71
vqeghd1_src04_original-420p.avi,81,55.674,6.869
vqeghd1_src04_original-420p.avi,82,56.008,6.65
vqeghd1_src04_original-420p.avi,83,55.832,6.274
vqeghd1_src04_original-420p.avi,84,55.869,6.531
vqeghd1_src04_original-420p.avi,85,55.08,6.637
vqeghd1_src04_original-420p.avi,86,55.41,6.565
vqeghd1_src04_original-420p.avi,87,55.761,6.286
vqeghd1_src04_original-420p.avi,88,55.745,6.401
vqeghd1_src04_original-420p.avi,89,55.698,6.267
vqeghd1_src04_original-420p.avi,90,55.463,6.78
vqeghd1_src04_original-420p.avi,91,55.584,6.618
vqeghd1_src04_original-420p.avi,92,55.644,6.596
vqeghd1_src04_original-420p.avi,93,55.793,6.365
vqeghd1_src04_original-420p.avi,94,55.82,6.309
vqeghd1_src04_original-420p.avi,95,55.944,6.303
vqeghd1_src04_original-420p.avi,96,55.792,6.433
vqeghd1_src04_original-420p.avi,97,55.961,6.344
vqeghd1_src04_original-420p.avi,98,56.072,5.962
vqeghd1_src04_original-420p.avi,99,55.92,6.063
vqeghd1_src04_original-420p.avi,100,55.441,6.319
vqeghd1_src04_original-420p.avi,101,55.696,6.52
vqeghd1_src04_original-420p.avi,102,55.521,6.465
vqeghd1_src04_original-420p.avi,103,55.637,7.017
vqeghd1_src04_original-420p.avi,104,55.609,6.048
vqeghd1_src04_original-420p.avi,105,55.2,6.072
vqeghd1_src04_original-420p.avi,106,55.296,6.1
vqeghd1_src04_original-420p.avi,107,55.593,6.299
vqeghd1_src04_original-420p.avi,108,55.804,6.189
vqeghd1_src04_original-420p.avi,109,55.797,6.006
vqeghd1_src04_original-420p.avi,110,55.879,6.229
vqeghd1_src04_original-420p.avi,111,55.566,6.205
vqeghd1_src04_original-420p.avi,112,55.342,6.267
vqeghd1_src04_original-420p.avi,113,55.633,6.257
vqeghd1_src04_original-420p.avi,114,55.583,6.475
vqeghd1_src04_original-420p.avi,115,55.382,6.807
vqeghd1_src04_original-420p.avi,116,55.351,7.01
vqeghd1_src04_original-420p.avi,117,55.222,7.412
vqeghd1_src04_original-420p.avi,118,54.997,7.82
vqeghd1_src04_original-420p.avi,119,31.58,32.32
vqeghd1_src04_original-420p.avi,120,29.942,6.8
vqeghd1_src04_original-420p.avi,121,29.869,7.57
vqeghd1_src04_original-420p.avi,122,31.564,7.111
vqeghd1_src04_original-420p.avi,123,31.784,6.409
vqeghd1_src04_original-420p.avi,124,31.716,6.492
vqeghd1_src04_original-420p.avi,125,31.99,6.469
vqeghd1_src04_original-420p.avi,126,31.653,6.05
vqeghd1_src04_original-420p.avi,127,32.476,6.252
vqeghd1_src04_original-420p.avi,128,31.313,6.042
vqeghd1_src04_original-420p.avi,129,30.69,7.116
vqeghd1_src04_original-420p.avi,130,31.609,7.029
vqeghd1_src04_original-420p.avi,131,31.135,5.713
vqeghd1_src04_original-420p.avi,132,31.122,6.881
vqeghd1_src04_original-420p.avi,133,31.408,6.517
vqeghd1_src04_original-420p.avi,134,31.787,5.792
vqeghd1_src04_original-420p.avi,135,31.528,5.918
vqeghd1_src04_original-420p.avi,136,31.844,5.43
vqeghd1_src04_original-420p.avi,137,31.306,6.161
vqeghd1_src04_original-420p.avi,138,31.376,5.939
vqeghd1_src04_original-420p.avi,139,31.712,5.989
vqeghd1_src04_original-420p.avi,140,28.993,7.074
vqeghd1_src04_original-420p.avi,141,31.082,7.065
vqeghd1_src04_original-420p.avi,142,31.292,6.152
vqeghd1_src04_original-420p.avi,143,31.113,6.228
vqeghd1_src04_original-420p.avi,144,31.122,6.225
vqeghd1_src04_original-420p.avi,145,30.596,5.993
vqeghd1_src04_original-420p.avi,146,31.038,6.232
vqeghd1_src04_original-420p.avi,147,31.008,5.65
vqeghd1_src04_original-420p.avi,148,30.108,6.109
vqeghd1_src04_original-420p.avi,149,30.521,6.74
vqeghd1_src04_original-420p.avi,150,31.234,5.876
vqeghd1_src04_original-420p.avi,151,31.091,5.919
vqeghd1_src04_original-420p.avi,152,30.954,5.825
vqeghd1_src04_original-420p.avi,153,30.985,6.032
vqeghd1_src04_original-420p.avi,154,30.844,6.19
vqeghd1_src04_original-420p.avi,155,30.704,6.733
vqeghd1_src04_original-420p.avi,156,31.025,6.347
vqeghd1_src04_original-420p.avi,157,30.417,6.193
vqeghd1_src04_original-420p.avi,158,30.845,6.019
vqeghd1_src04_original-420p.avi,159,30.643,5.876
vqeghd1_src04_original-420p.avi,160,30.836,5.797
vqeghd1_src04_original-420p.avi,161,31.183,5.635
vqeghd1_src04_original-420p.avi,162,31.048,5.51
vqeghd1_src04_original-420p.avi,163,31.31,5.343
vqeghd1_src04_original-420p.avi,164,31.127,5.774
vqeghd1_src04_original-420p.avi,165,31.085,5.022
vqeghd1_src04_original-420p.avi,166,31.078,5.522
vqeghd1_src04_original-420p.avi,167,30.783,4.761
