input_file,n,si,ti
vqeghd1_src07_original-420p.avi,1,11.555,
vqeghd1_src07_original-420p.avi,2,11.364,10.631
vqeghd1_src07_original-420p.avi,3,11.291,10.499
vqeghd1_src07_original-420p.avi,4,11.534,10.279
vqeghd1_src07_original-420p.avi,5,11.539,9.784
vqeghd1_src07_original-420p.avi,6,11.638,9.889
vqeghd1_src07_original-420p.avi,7,11.55,9.86
vqeghd1_src07_original-420p.avi,8,11.548,9.858
vqeghd1_src07_original-420p.avi,9,12.026,10.677
vqeghd1_src07_original-420p.avi,10,11.976,10.466
vqeghd1_src07_original-420p.avi,11,11.973,10.273
vqeghd1_src07_original-420p.avi,12,11.711,10.284
vqeghd1_src07_original-420p.avi,13,11.804,10.575
vqeghd1_src07_original-420p.avi,14,11.864,10.623
vqeghd1_src07_original-420p.avi,15,11.896,11.016
vqeghd1_src07_original-420p.avi,16,11.892,11.086
vqeghd1_src07_original-420p.avi,17,11.854,11.106
vqeghd1_src07_original-420p.avi,18,11.633,11.35
vqeghd1_src07_original-420p.avi,19,11.667,11.709
vqeghd1_src07_original-420p.avi,20,11.633,11.861
vqeghd1_src07_original-420p.avi,21,11.671,11.812
vqeghd1_src07_original-420p.avi,22,11.825,11.917
vqeghd1_src07_original-420p.avi,23,11.97,11.444
vqeghd1_src07_original-420p.avi,24,12.11,11.517
vqeghd1_src07_original-420p.avi,25,12.003,11.544
vqeghd1_src07_original-420p.avi,26,12.078,11.218
vqeghd1_src07_original-420p.avi,27,12.186,10.923
vqeghd1_src07_original-420p.avi,28,12.367,11.177
vqeghd1_src07_original-420p.avi,29,12.543,11.297
vqeghd1_src07_original-420p.avi,30,12.811,11.087
vqeghd1_src07_original-420p.avi,31,12.785,11.167
vqeghd1_src07_original-420p.avi,32,12.824,11.319
vqeghd1_src07_original-420p.avi,33,13.041,11.187
vqeghd1_src07_original-420p.avi,34,13.097,11.352
vqeghd1_src07_original-420p.avi,35,13.004,11.518
vqeghd1_src07_original-420p.avi,36,13.369,11.017
vqeghd1_src07_original-420p.avi,37,13.383,11.004
vqeghd1_src07_original-420p.avi,38,13.516,11.021
vqeghd1_src07_original-420p.avi,39,13.682,11.034
vqeghd1_src07_original-420p.avi,40,13.156,11.178
vqeghd1_src07_original-420p.avi,41,13.312,11.195
vqeghd1_src07_original-420p.avi,42,13.553,10.986
vqeghd1_src07_original-420p.avi,43,14.104,10.625
vqeghd1_src07_original-420p.avi,44,14.312,10.443
vqeghd1_src07_original-420p.avi,45,14.581,10.688
vqeghd1_src07_original-420p.avi,46,14.945,10.474
vqeghd1_src07_original-420p.avi,47,14.558,10.664
vqeghd1_src07_original-420p.avi,48,14.606,11.37
vqeghd1_src07_original-420p.avi,49,14.441,12.183
vqeghd1_src07_original-420p.avi,50,14.635,12.341
vqeghd1_src07_original-420p.avi,51,15.943,11.702
vqeghd1_src07_original-420p.avi,52,16.63,10.304
vqeghd1_src07_original-420p.avi,53,16.328,9.643
vqeghd1_src07_original-420p.avi,54,16.499,10.078
vqeghd1_src07_original-420p.avi,55,16.153,10.458
vqeghd1_src07_original-420p.avi,56,16.006,10.89
vqeghd1_src07_original-420p.avi,57,16.048,11.014
vqeghd1_src07_original-420p.avi,58,15.859,11.132
vqeghd1_src07_original-420p.avi,59,15.768,11.196
vqeghd1_src07_original-420p.avi,60,15.795,11.456
vqeghd1_src07_original-420p.avi,61,15.722,12.088
vqeghd1_src07_original-420p.avi,62,15.854,12.424
vqeghd1_src07_original-420p.avi,63,16.379,12.26
vqeghd1_src07_original-420p.avi,64,16.164,11.737
vqeghd1_src07_original-420p.avi,65,16.162,11.675
vqeghd1_src07_original-420p.avi,66,16.272,11.815
vqeghd1_src07_original-420p.avi,67,15.447,12.298
vqeghd1_src07_original-420p.avi,68,15.084,12.96
vqeghd1_src07_original-420p.avi,69,15.531,13.345
vqeghd1_src07_original-420p.avi,70,15.17,13.204
vqeghd1_src07_original-420p.avi,71,14.98,13.365
vqeghd1_src07_original-420p.avi,72,15.306,13.812
vqeghd1_src07_original-420p.avi,73,15.44,13.904
vqeghd1_src07_original-420p.avi,74,15.502,14.252
vqeghd1_src07_original-420p.avi,75,16.126,14.385
vqeghd1_src07_original-420p.avi,76,15.952,14.224
vqeghd1_src07_original-420p.avi,77,15.983,14.704
vqeghd1_src07_original-420p.avi,78,16.273,14.594
vqeghd1_src07_original-420p.avi,79,15.966,14.879
vqeghd1_src07_original-420p.avi,80,16.074,14.904
vqeghd1_src07_original-420p.avi,81,16.229,14.922
vqeghd1_src07_original-420p.avi,82,16.136,14.668
vqeghd1_src07_original-420p.avi,83,16.114,14.352
vqeghd1_src07_original-420p.avi,84,16.092,14.565
vqeghd1_src07_original-420p.avi,85,15.394,14.287
vqeghd1_src07_original-420p.avi,86,15.542,13.66
vqeghd1_src07_original-420p.avi,87,15.306,13.778
vqeghd1_src07_original-420p.avi,88,15.176,15.169
vqeghd1_src07_original-420p.avi,89,15.049,15.468
vqeghd1_src07_original-420p.avi,90,15.135,15.516
vqeghd1_src07_original-420p.avi,91,14.743,15.33
vqeghd1_src07_original-420p.avi,92,14.987,15.101
vqeghd1_src07_original-420p.avi,93,15.584,14.395
vqeghd1_src07_original-420p.avi,94,15.082,14.195
vqeghd1_src07_original-420p.avi,95,15.154,14.606
vqeghd1_src07_original-420p.avi,96,15.668,14.457
vqeghd1_src07_original-420p.avi,97,15.801,14.117
vqeghd1_src07_original-420p.avi,98,15.84,14.014
vqeghd1_src07_original-420p.avi,99,16.131,14.519
vqeghd1_src07_original-420p.avi,100,15.714,14.958
vqeghd1_src07_original-420p.avi,101,15.829,14.85
vqeghd1_src07_original-420p.avi,102,16.147,14.636
vqeghd1_src07_original-420p.avi,103,15.918,14.682
vqeghd1_src07_original-420p.avi,104,15.962,14.502
vqeghd1_src07_original-420p.avi,105,16.329,14.437
vqeghd1_src07_original-420p.avi,106,15.984,14.584
vqeghd1_src07_original-420p.avi,107,15.698,14.855
vqeghd1_src07_original-420p.avi,108,15.713,15.025
vqeghd1_src07_original-420p.avi,109,15.228,14.888
vqeghd1_src07_original-420p.avi,110,14.987,14.953
vqeghd1_src07_original-420p.avi,111,15.33,14.765
vqeghd1_src07_original-420p.avi,112,15.081,14.307
vqeghd1_src07_original-420p.avi,113,15.359,13.924
