input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,1,30.883,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,2,30.909,2.52
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,3,30.821,2.676
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,4,30.824,2.615
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,5,30.749,3.08
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,6,30.713,3.417
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,7,30.71,2.826
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,8,30.703,2.633
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,9,30.651,2.669
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,10,30.623,3.091
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,11,30.552,3.357
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,12,30.513,3.013
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,13,30.53,2.915
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,14,30.474,2.666
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,15,30.439,2.489
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,16,30.367,2.676
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,17,30.355,2.674
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,18,30.291,2.621
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,19,30.305,2.902
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,20,30.259,2.489
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,21,30.304,2.855
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,22,30.259,2.64
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,23,30.228,2.686
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,24,30.229,2.528
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,25,30.279,2.497
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,26,30.229,2.524
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,27,30.215,2.528
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,28,30.157,2.565
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,29,30.076,2.574
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,30,30.102,2.654
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,31,30.085,2.728
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,32,30.033,2.62
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,33,30.029,2.568
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,34,29.995,2.586
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,35,29.973,2.932
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,36,29.973,3.046
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,37,29.945,2.86
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,38,29.895,2.574
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,39,29.828,2.603
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,40,29.744,2.73
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,41,29.706,3.202
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,42,29.718,3.325
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,43,29.721,3.111
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,44,29.666,2.655
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,45,29.626,2.566
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,46,29.62,2.861
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,47,29.648,3.115
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,48,29.617,2.729
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,49,29.595,2.453
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,50,29.555,2.868
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,51,29.541,2.907
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,52,29.501,2.846
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,53,29.492,2.673
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,54,29.474,2.539
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,55,29.447,2.517
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,56,29.343,2.519
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,57,29.353,2.492
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,58,29.304,2.508
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,59,29.299,2.522
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,60,29.264,2.476
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,61,29.229,2.504
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,62,28.497,2.73
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,63,27.113,3.183
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,64,25.845,3.191
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,65,24.696,3.114
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,66,23.738,3.28
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,67,22.803,3.611
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,68,22.119,3.79
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,69,21.711,3.941
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,70,21.631,3.686
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,71,21.758,3.099
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,72,22.029,4.006
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,73,22.559,4.049
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,74,23.285,4.004
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,75,24.104,4.06
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,76,25.284,4.85
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,77,26.444,4.834
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,78,27.776,5.56
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,79,29.326,6.057
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,80,30.729,4.989
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012316_012396.y4m,81,32.11,3.89
