input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,1,22.139,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,2,22.122,7.715
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,3,21.946,8.331
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,4,22.002,8.083
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,5,22.062,8.167
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,6,22.345,8.283
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,7,22.64,8.005
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,8,22.813,8.289
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,9,22.772,8.927
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,10,22.802,9.202
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,11,22.601,9.57
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,12,22.528,9.829
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,13,22.467,9.8
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,14,22.358,10.175
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,15,22.226,10.465
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,16,22.082,10.589
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,17,21.803,10.98
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,18,21.531,10.913
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,19,21.257,10.462
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,20,21.203,10.072
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,21,21.086,9.688
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,22,20.888,9.592
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,23,20.779,9.712
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,24,20.737,9.639
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,25,20.901,9.184
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,26,21.092,9.288
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,27,21.132,9.273
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,28,21.127,9.244
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,29,21.157,9.339
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,30,21.281,9.251
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000456_000580.y4m,31,21.422,9.175
