input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,1,32.881,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,2,33.137,4.074
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,3,32.964,2.592
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,4,33.057,4.431
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,5,33.116,4.699
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,6,33.003,5.374
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,7,32.98,6.14
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,8,32.953,5.481
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,9,32.903,7.092
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,10,32.93,6.624
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,11,32.985,6.432
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,12,32.971,6.475
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,13,32.85,6.505
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,14,32.934,4.142
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,15,32.813,4.828
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,16,32.872,6.044
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,17,32.844,4.951
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,18,32.804,4.196
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,19,32.744,4.486
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,20,32.861,5.731
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,21,32.802,3.018
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,22,32.787,3.975
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,23,32.846,3.403
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,24,32.819,4.516
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,25,32.729,2.927
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,26,32.704,2.959
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,27,32.733,3.473
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,28,32.715,4.174
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,29,32.787,3.295
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,30,32.867,2.626
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,31,32.857,3.647
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,32,32.658,3.717
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,33,32.765,2.714
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,34,32.875,4.252
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,35,32.956,2.67
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,36,32.85,3.344
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,37,32.902,4.002
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,38,32.893,4.597
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,39,32.904,4.347
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,40,32.728,4.863
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,41,32.633,6.979
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,42,32.702,4.147
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,43,32.512,5.515
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,44,32.696,8.039
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,45,32.622,6.539
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,46,32.695,5.979
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,47,32.763,3.734
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,48,32.876,2.923
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,49,32.775,5.403
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012397_012496.y4m,50,32.748,2.307
