input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,1,20.159,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,2,20.238,10.55
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,3,20.363,10.528
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,4,20.373,10.257
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,5,20.375,10.017
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,6,20.414,9.863
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,7,20.373,9.64
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,8,20.338,10.144
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,9,20.072,10.158
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,10,19.793,9.643
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,11,19.71,9.911
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,12,19.545,9.946
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,13,19.417,9.46
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,14,19.358,8.818
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,15,19.465,9.273
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,16,19.357,9.333
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,17,19.274,9.7
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,18,19.043,10.172
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,19,19.065,9.882
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,20,18.776,9.735
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,21,18.675,9.477
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,22,18.41,9.915
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,23,18.425,9.966
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000707_000831.y4m,24,18.626,10.141
