input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,1,13.048,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,2,13.083,4.452
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,3,13.179,4.623
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,4,13.299,4.771
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,5,13.382,4.768
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,6,13.351,4.614
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,7,13.601,4.695
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,8,13.742,4.736
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,9,13.998,4.871
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,10,14.218,5.132
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,11,14.673,5.312
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,12,14.763,5.53
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,13,15.12,5.572
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,14,15.441,5.625
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,15,15.484,5.767
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,16,15.642,5.786
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,17,15.618,5.727
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,18,15.641,5.697
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,19,15.728,5.762
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,20,15.421,5.785
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,21,15.302,5.722
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,22,15.338,5.597
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,23,15.434,5.431
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,24,15.424,5.527
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,25,15.474,5.559
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,26,15.666,5.634
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,27,15.62,5.75
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,28,15.786,5.811
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,29,15.897,5.819
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,30,16.011,5.894
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,31,16.076,5.981
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,32,16.037,5.984
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,33,15.896,5.994
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,34,15.864,6.104
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,35,15.817,6.307
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,36,15.881,6.418
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,37,15.921,6.588
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,38,16.068,6.77
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,39,16.162,6.746
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,40,16.341,6.76
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,41,16.443,6.772
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,42,16.532,6.937
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,43,16.339,6.723
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,44,16.55,6.505
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,45,16.746,6.688
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,46,16.828,6.774
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,47,16.92,6.832
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,48,17.136,6.989
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,49,17.171,7.177
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,50,17.278,7.116
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,51,17.519,7.131
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,52,17.649,7.232
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,53,17.723,7.386
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,54,18.153,7.638
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,55,18.471,7.62
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,56,18.486,7.416
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,57,18.597,7.317
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,58,18.569,6.993
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,59,18.53,6.82
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,60,18.631,6.527
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,61,18.953,6.642
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,62,19.472,6.776
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,63,19.814,6.932
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,64,19.747,6.793
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,65,19.771,6.852
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,66,19.728,6.884
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,67,19.916,6.789
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,68,19.905,6.846
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,69,19.954,6.906
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,70,20.033,6.812
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,71,20.223,6.817
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,72,20.55,6.96
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,73,21.023,7.205
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,74,20.528,7.64
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,75,18.944,7.931
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,76,17.391,7.568
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,77,16.014,7.061
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,78,14.78,6.482
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,79,13.805,5.984
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,80,13.379,5.705
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,81,13.472,5.539
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,82,14.058,5.749
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,83,15.104,6.101
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,84,16.79,6.736
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006750_006834.y4m,85,18.923,7.919
