input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,1,30.579,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,2,31.269,8.304
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,3,31.312,8.308
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,4,31.284,8.325
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,5,31.273,8.35
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,6,31.296,8.386
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,7,31.302,8.428
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,8,31.286,8.453
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,9,31.302,8.447
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,10,31.284,8.438
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,11,31.304,8.38
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,12,31.3,8.315
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,13,31.35,8.11
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,14,31.367,7.932
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,15,31.359,7.916
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,16,31.365,7.953
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,17,31.354,7.99
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,18,31.371,8.024
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,19,31.387,8.071
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,20,31.345,8.121
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,21,31.377,8.122
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,22,31.401,8.085
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,23,31.392,8.084
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,24,31.435,8.02
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,25,31.423,7.978
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,26,31.436,8.049
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,27,31.405,8.148
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,28,31.389,8.245
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,29,31.372,8.353
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,30,31.375,8.44
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,31,31.4,8.348
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,32,31.402,8.325
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,33,31.395,8.437
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,34,31.396,8.481
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,35,31.391,8.53
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,36,31.378,8.582
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,37,31.375,8.567
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,38,31.404,8.622
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,39,31.401,8.594
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,40,31.418,8.432
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,41,31.455,8.309
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,42,31.501,8.201
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,43,31.511,8.14
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,44,31.505,8.141
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,45,31.527,8.13
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,46,31.499,8.113
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,47,31.519,8.054
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,48,31.524,7.978
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,49,31.568,7.948
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,50,31.57,7.903
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,51,31.571,7.856
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,52,31.585,7.838
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,53,31.607,7.763
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,54,31.623,7.699
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,55,31.608,7.685
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,56,31.614,7.668
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,57,31.612,7.681
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,58,31.634,7.738
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,59,31.595,7.85
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,60,31.635,7.876
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,61,31.67,7.8
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,62,31.661,7.804
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,63,31.687,7.817
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,64,31.708,7.779
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,65,31.74,7.737
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,66,31.737,7.725
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,67,31.752,7.714
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013239_013386.y4m,68,31.775,7.677
